TRAVEL_ID,TRAVELER_ID,TRAVEL_NM,TRAVEL_PURPOSE,TRAVEL_PERSONA,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_STATUS_YMD,MVMN_NM,TRAVEL_MISSION_CHECK,activity_payment_sum,activity_payment_count,activity_store_count,lodging_payment_sum,lodging_payment_count,lodging_store_count,visit_dgstfn_avg,visit_revisit_avg,visit_rcmdtn_avg,visit_trip_days,visit_move_cnt,visit_rate,GENDER,AGE_GRP,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_ACCOMPANY,TRAVEL_DURATION_DAYS,TRAVEL_STATUS_LAG_DAYS,TRAVEL_START_YEAR,TRAVEL_START_MONTH,MISSION_CODE_COUNT,MISSION_CD_22,MISSION_CD_1,MISSION_CD_6,MISSION_CD_2,MISSION_CD_21,activity_history_rows,activity_type_unique,ACTIVITY_CD_1,ACTIVITY_CD_4,ACTIVITY_CD_5,ACTIVITY_CD_2,ACTIVITY_CD_3
e_e007765,e007765,E03,21;6,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,2023-08-20,2023-08-21,,,27;2;6,139740,4,4,0,0,0,3.2,3.0,3.0,2,5,0.4,여,60,3,8.0,2,1,1,2인 가족 여행,1,,2023,8,3,0,0,1,1,0,8,5,2,1,2,2,0
e_e007766,e007766,E03,22;24;4,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-20,2023-08-21,,,1;21;22,90800,1,1,0,0,0,5.0,5.0,5.0,2,1,1.0,남,40,12,12.0,1,2,3,자녀 동반 여행,1,,2023,8,3,1,1,0,0,1,2,2,1,1,0,0,0
e_e007767,e007767,E01,12;21;22;26;6,서울 방문/수도권 거주/39세 이하/부부/일반미션,2023-08-19,2023-08-20,,,21;12;1,43600,2,2,0,0,0,3.8,3.4,4.0,2,5,0.4,여,30,4,7.0,3,4,1,2인 가족 여행,1,,2023,8,3,0,1,0,0,1,6,5,2,1,0,1,1
e_e007768,e007768,E03,5;3,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2023-08-27,2023-08-28,,,21;22;5,421700,4,3,0,0,0,4.0,4.0,4.2,2,5,0.4,남,50,3,6.0,3,5,2,3인 이상 여행(가족 외),1,,2023,8,3,1,0,0,0,1,5,4,1,0,1,2,1
e_e007770,e007770,E01,1;6,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-08-28,2023-08-29,,,1;3;6,49200,6,6,0,0,0,5.0,4.714285714285714,4.714285714285714,2,7,0.1428571428571428,여,20,3,6.0,4,1,0,나홀로 여행,1,,2023,8,3,0,1,1,0,0,7,3,3,0,0,2,2
e_e007772,e007772,E03,24;3,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2023-08-22,2023-08-23,,,11;21;2,118300,2,1,0,0,0,4.666666666666667,4.0,4.333333333333333,2,3,0.0,여,60,5,5.0,3,6,3,3인 이상 여행(가족 외),1,,2023,8,3,0,0,0,1,1,3,2,1,2,0,0,0
e_e007773,e007773,E03,21;4,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-20,2023-08-21,,,21;26;1,150300,3,3,0,0,0,4.5,4.0,4.0,2,2,0.5,여,40,7,8.0,2,1,3,자녀 동반 여행,1,,2023,8,3,0,1,0,0,1,5,4,2,1,1,1,0
e_e007775,e007775,E01,4;11;1,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-08-27,2023-08-28,,,1;3;11,44700,2,2,0,0,0,4.0,3.8333333333333335,4.0,2,6,0.8333333333333334,여,30,4,6.0,3,5,0,나홀로 여행,1,,2023,8,3,0,1,0,0,0,6,5,1,0,1,2,0
e_e007778,e007778,E01,2;4;6,서울 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-26,2023-08-27,,,4;1;2,125500,4,4,0,0,0,4.333333333333333,4.0,3.6666666666666665,2,6,0.6666666666666666,남,30,5,8.0,3,3,1,2인 여행(가족 외),1,,2023,8,3,0,1,0,1,0,11,5,3,1,4,1,0
e_e007779,e007779,E03,1;10;11;22,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-08-30,2023-08-31,,,1;11;21,76240,4,4,0,0,0,4.6,4.2,4.0,2,5,0.4,여,20,4,7.0,2,1,0,나홀로 여행,1,,2023,8,3,0,1,0,0,1,5,3,2,0,0,2,1
e_e007781,e007781,E03,2;4;6,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-20,2023-08-21,,,2;6;1,102160,3,3,0,0,0,4.666666666666667,4.333333333333333,4.666666666666667,2,3,0.6666666666666666,여,30,2,6.0,2,3,2,자녀 동반 여행,1,,2023,8,3,0,1,1,1,0,4,3,2,0,0,1,1
e_e007783,e007783,E03,2,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-26,2023-08-27,,,1;4;24,84800,2,2,0,0,0,4.0,3.0,3.5,2,2,0.0,남,30,4,5.0,3,3,1,2인 여행(가족 외),1,,2023,8,3,0,1,0,0,0,2,2,1,0,0,1,0
e_e007788,e007788,E03,10;21;22;4;5,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-27,2023-08-28,,,10;2;1,7521300,3,2,0,0,0,4.0,4.0,4.0,2,2,0.5,남,40,11,11.0,2,3,2,자녀 동반 여행,1,,2023,8,3,0,1,0,1,0,3,3,1,0,0,1,1
e_e007789,e007789,E03,2;4,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-26,2023-08-27,,,2;11;6,100400,3,3,0,0,0,4.0,5.0,4.0,2,2,1.0,여,30,4,7.0,1,1,3,자녀 동반 여행,1,,2023,8,3,0,0,1,1,0,2,2,1,0,0,0,1
e_e007791,e007791,E02,24;28;6,인천 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-26,2023-08-27,,,24;12;28,78200,4,4,0,0,0,4.8,4.4,4.4,2,5,0.2,여,30,5,5.0,4,1,1,2인 가족 여행,1,,2023,8,3,0,0,0,0,0,6,3,2,2,0,2,0
e_e007792,e007792,E02,3;6,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,2023-08-26,2023-08-27,,,3;24;9,175400,3,3,0,0,0,4.25,4.25,4.125,2,8,0.125,여,60,4,8.0,2,2,1,2인 가족 여행,1,,2023,8,3,0,0,0,0,0,11,4,3,3,2,0,0
e_e007793,e007793,E03,2;22;27;4,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-19,2023-08-20,,,26;24;27,112000,3,3,0,0,0,4.0,4.666666666666667,4.833333333333333,2,6,0.0,남,20,4,10.0,4,4,1,2인 여행(가족 외),1,,2023,8,3,0,0,0,0,0,9,5,3,3,1,0,1
e_e007794,e007794,E03,22;4;6,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-20,2023-08-21,,,11;9;22,78100,2,2,0,0,0,4.5,4.5,4.25,2,4,0.5,여,40,4,7.0,2,1,3,자녀 동반 여행,1,,2023,8,3,1,0,0,0,0,4,3,2,0,0,1,1
e_e007796,e007796,E03,11;21;24;27;5,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-27,2023-08-28,,,21;11;1,40000,2,2,0,0,0,3.5,3.0,3.0,2,2,0.5,여,40,3,8.0,2,1,3,자녀 동반 여행,1,,2023,8,3,0,1,0,0,1,5,5,1,1,1,1,1
e_e007797,e007797,E03,2;3;4;6;9,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-08-31,2023-09-01,,,3;21;12,13500,3,3,0,0,0,3.6,3.6,3.6,2,5,0.2,남,30,5,8.0,3,4,0,나홀로 여행,1,,2023,8,3,0,0,0,0,1,7,3,2,3,2,0,0
e_e007800,e007800,E03,2;6;11;22;24;26;4,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-26,2023-08-27,,,11;1;24,77200,3,3,0,0,0,4.333333333333333,3.333333333333333,3.6666666666666665,2,3,0.0,남,30,6,6.0,2,3,2,자녀 동반 여행,1,,2023,8,3,0,1,0,0,0,6,4,2,0,2,1,1
e_e007802,e007802,E03,2;21;26;3,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-21,2023-08-22,,,2;3;21,83900,3,3,0,0,0,3.8333333333333335,3.6666666666666665,3.6666666666666665,2,6,0.3333333333333333,여,30,4,7.0,2,2,0,나홀로 여행,1,,2023,8,3,0,0,0,1,1,10,4,2,5,2,0,1
e_e007803,e007803,E01,21;22;27;28;5,서울 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,2023-08-20,2023-08-21,,,28;21;6,37800,2,2,0,0,0,4.2,3.4,4.0,2,5,0.0,여,40,5,7.0,2,1,0,나홀로 여행,1,,2023,8,3,0,0,1,0,1,6,4,2,1,1,0,2
e_e007804,e007804,E03,2;4,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-19,2023-08-20,,,2;11;26,75900,3,3,0,0,0,4.5,3.5,4.0,2,2,0.0,여,30,6,10.0,2,3,2,자녀 동반 여행,1,,2023,8,3,0,0,0,1,0,3,2,2,0,0,0,1
e_e007806,e007806,E03,2;22;4,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-20,2023-08-21,,,2;1;22,50600,3,3,0,0,0,5.0,5.0,5.0,2,2,1.0,여,30,8,11.0,3,6,1,자녀 동반 여행,1,,2023,8,3,1,1,0,1,0,3,3,1,0,0,1,1
e_e007807,e007807,E01,22;24;28;3;4,서울 방문/수도권 거주/40세 이상/커플/일반미션,2023-08-22,2023-08-23,,,4;3;21,25800,1,1,0,0,0,3.857142857142857,3.7142857142857135,3.7142857142857135,2,7,0.5714285714285714,여,40,7,12.0,1,1,1,2인 여행(가족 외),1,,2023,8,3,0,0,0,0,1,8,4,1,4,0,1,2
e_e007809,e007809,E01,11;4,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-20,2023-08-21,,,1;11;3,43400,3,3,0,0,0,3.0,5.0,5.0,2,2,0.5,남,40,5,8.0,2,1,1,자녀 동반 여행,1,,2023,8,3,0,1,0,0,0,5,3,2,2,0,1,0
e_e007812,e007812,E01,21;22;4;5,서울 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,2023-08-26,2023-08-27,,,4;1;21,243300,5,5,0,0,0,5.0,5.0,5.0,2,9,0.3333333333333333,여,60,4,7.0,4,2,3,3대 동반 여행(친척 포함),1,,2023,8,3,0,1,0,0,1,13,6,3,2,1,1,1
e_e007815,e007815,E03,2;4;7,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-21,2023-08-22,,,2;11;1,103100,6,2,0,0,0,5.0,5.0,5.0,2,1,1.0,남,30,6,10.0,2,1,1,자녀 동반 여행,1,,2023,8,3,0,1,0,1,0,5,5,1,1,1,1,1
e_e007816,e007816,E03,11;2;21;22;4,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-08-26,2023-08-27,,,26;2;1,30000,3,3,0,0,0,5.0,4.666666666666667,4.666666666666667,2,3,0.0,남,30,7,11.0,3,2,0,나홀로 여행,1,,2023,8,3,0,1,0,1,0,6,3,3,2,0,0,0
e_e007817,e007817,E03,2;3;4,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2023-08-27,2023-08-28,,,1;2;22,80500,2,2,0,0,0,4.0,4.0,4.0,2,2,0.0,남,50,6,8.0,2,2,2,3인 이상 여행(가족 외),1,,2023,8,3,1,1,0,1,0,3,3,1,0,0,1,1
e_e007818,e007818,E03,4;6,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-19,2023-08-20,,,1;6;4,255400,6,6,0,0,0,4.0,4.0,4.0,2,1,1.0,남,30,6,7.0,2,2,3,자녀 동반 여행,1,,2023,8,3,0,1,1,0,0,2,2,1,0,0,1,0
e_e007819,e007819,E01,4;6;21;1,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-26,2023-08-27,,,4;1;12,76900,3,3,0,0,0,3.4,3.4,3.4,2,5,0.4,남,30,6,9.0,2,1,0,나홀로 여행,1,,2023,8,3,0,1,0,0,0,13,5,2,3,1,3,0
e_e007821,e007821,E02,21;22;4,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-19,2023-08-20,,,21;22;4,86400,4,4,0,0,0,4.333333333333333,4.916666666666667,4.583333333333333,2,12,0.9166666666666666,여,40,1,9.0,3,5,4,자녀 동반 여행,1,,2023,8,3,1,0,0,0,1,12,4,4,1,0,0,0
e_e007822,e007822,E03,11;4;6,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-19,2023-08-20,,,11;6;1,75600,2,2,0,0,0,4.5,4.25,4.5,2,4,0.5,남,30,5,9.0,2,2,3,자녀 동반 여행,1,,2023,8,3,0,1,1,0,0,6,3,2,0,0,1,3
e_e007825,e007825,E03,2;22;6,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2023-08-20,2023-08-21,,,27;21;1,36030,2,2,0,0,0,3.6666666666666665,3.333333333333333,3.333333333333333,2,3,0.3333333333333333,남,30,6,10.0,2,1,1,2인 가족 여행,1,,2023,8,3,0,1,0,0,1,7,5,1,2,2,1,1
e_e007826,e007826,E03,2;5;22;26;4,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-20,2023-08-21,,,2;22;26,187900,4,3,0,0,0,4.5,4.0,4.0,2,2,0.0,여,40,1,6.0,2,3,2,자녀 동반 여행,1,,2023,8,3,1,0,0,1,0,5,3,2,0,1,0,2
e_e007829,e007829,E03,1;12;22;4;6,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-08-20,2023-08-21,,,12;26;22,45800,3,3,0,0,0,4.5,3.5,4.166666666666667,2,6,0.1666666666666666,여,30,4,4.0,2,1,0,나홀로 여행,1,,2023,8,3,1,0,0,0,0,7,3,3,3,0,0,0
e_e007831,e007831,E01,4;22;4,서울 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-26,2023-08-27,,,2;4;22,150500,7,5,0,0,0,3.5,3.1666666666666665,3.333333333333333,2,6,0.3333333333333333,남,30,7,11.0,2,1,2,자녀 동반 여행,1,,2023,8,3,1,0,0,1,0,8,4,4,1,1,0,2
e_e007832,e007832,E03,2;3;4;5;6,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-19,2023-08-20,,,2;24;27,99500,4,2,0,0,0,4.5,4.0,4.5,2,2,0.0,남,30,6,8.0,2,2,3,자녀 동반 여행,1,,2023,8,3,0,0,0,1,0,9,5,2,2,2,0,2
e_e007833,e007833,E02,11;2;3;4,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-20,2023-08-21,,,3;11;2,26100,1,1,0,0,0,5.0,5.0,5.0,2,3,0.0,남,30,5,7.0,1,1,5,자녀 동반 여행,1,,2023,8,3,0,0,0,1,0,4,3,1,1,0,0,2
e_e007834,e007834,E03,3;6;2,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,2023-08-26,2023-08-27,,,3;6;21,19000,3,3,0,0,0,3.5,3.0,3.0,2,2,0.5,남,40,5,5.0,2,1,1,2인 여행(가족 외),1,,2023,8,3,0,0,1,0,1,2,2,1,0,0,0,1
e_e007835,e007835,E02,21;22;26;4;6,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-08-26,2023-08-27,,,4;21;22,61900,5,5,0,0,0,5.0,5.0,5.0,2,5,0.2,여,30,5,7.0,3,4,0,나홀로 여행,1,,2023,8,3,1,0,0,0,1,15,5,6,3,2,2,2
e_e007836,e007836,E03,4,서울 외 수도권 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,2023-08-19,2023-08-20,,,1;4;21,21500,1,1,0,0,0,4.0,4.0,4.0,2,2,1.0,여,40,6,10.0,2,2,2,자녀 동반 여행,1,,2023,8,3,0,1,0,0,1,2,2,1,0,0,1,0
e_e007837,e007837,E01,11;3;4;6,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-19,2023-08-20,,,6;4;3,77400,3,3,0,0,0,4.0,3.1666666666666665,3.5,2,6,1.0,남,40,6,6.0,2,3,3,자녀 동반 여행,1,,2023,8,3,0,0,1,0,0,6,3,3,1,0,0,2
e_e007838,e007838,E01,1;22;24;6,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-08-28,2023-08-29,,,6;22;3,43100,4,3,0,0,0,5.0,5.0,5.0,2,6,1.0,여,30,3,7.0,3,6,0,나홀로 여행,1,,2023,8,3,1,0,1,0,0,8,4,2,0,0,1,1
e_e007839,e007839,E01,4;7;27;1,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-08-19,2023-08-20,,,21;4;24,42200,2,2,0,0,0,4.555555555555555,4.555555555555555,4.555555555555555,2,9,0.4444444444444444,남,20,6,7.0,2,1,0,나홀로 여행,1,,2023,8,3,0,0,0,0,1,10,3,3,0,0,0,0
e_e007845,e007845,E03,1;28;3,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,2023-08-20,2023-08-21,,,3;6;26,6800,1,1,0,0,0,3.6666666666666665,5.0,5.0,2,3,1.0,여,60,8,11.0,2,1,0,나홀로 여행,1,,2023,8,3,0,0,1,0,0,5,4,1,1,1,0,2
e_e007847,e007847,E03,2;4;5,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-26,2023-08-27,,,2;24;5,126300,5,5,0,0,0,5.0,5.0,5.0,2,4,0.25,남,40,5,7.0,2,1,2,자녀 동반 여행,1,,2023,8,3,0,0,0,1,0,4,3,2,0,0,1,1
e_e007848,e007848,E02,12;2;22;4,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-19,2023-08-20,,,4;1;22,21000,1,1,0,0,0,4.0,4.0,3.333333333333333,2,3,0.6666666666666666,남,30,2,7.0,2,1,1,2인 여행(가족 외),1,,2023,8,3,1,1,0,0,0,6,4,1,2,1,2,0
e_e007850,e007850,E03,2;21;22;6,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-19,2023-08-20,,,2;6;22,88000,5,4,0,0,0,4.5,4.0,5.0,2,2,0.5,여,30,5,7.0,2,2,1,2인 여행(가족 외),1,,2023,8,3,1,0,1,1,0,8,4,2,1,0,1,4
e_e007851,e007851,E03,12;2;3;6,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-19,2023-08-20,,,11;22;21,169000,3,3,0,0,0,4.0,4.0,4.5,2,2,0.0,남,30,5,8.0,2,2,1,2인 여행(가족 외),1,,2023,8,3,1,0,0,0,1,3,2,2,0,0,0,1
e_e007852,e007852,E03,2;4;9;22;26;27;6,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,2023-08-29,2023-08-30,,,22;27;1,196200,4,3,0,0,0,4.0,3.75,3.75,2,4,0.0,여,40,2,5.0,2,1,0,나홀로 여행,1,,2023,8,3,1,1,0,0,0,9,5,3,3,1,1,1
e_e007853,e007853,E01,6;4,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-19,2023-08-20,,,1;6;24,191230,4,4,0,0,0,5.0,5.0,5.0,2,3,0.3333333333333333,남,40,3,8.0,2,1,3,자녀 동반 여행,1,,2023,8,3,0,1,1,0,0,4,3,1,0,1,2,0
e_e007856,e007856,E03,9;21;24;2,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-20,2023-08-21,,,1;11;22,56150,3,3,0,0,0,3.4,3.2,3.6,2,5,0.2,남,30,5,8.0,2,1,1,2인 여행(가족 외),1,,2023,8,3,1,1,0,0,0,7,4,1,1,0,4,1
e_e007858,e007858,E03,24;3;5,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-08-27,2023-08-28,,,5;22;21,266350,3,3,0,0,0,4.5,5.0,5.0,2,2,0.0,남,40,12,12.0,3,12,2,3인 이상 여행(가족 외),1,,2023,8,3,1,0,0,0,1,4,3,2,0,0,0,1
e_e007860,e007860,E01,21;6,서울 방문/수도권 거주/40세 이상/부부/일반미션,2023-08-20,2023-08-21,,,1;6;21,107900,7,7,0,0,0,4.0,3.7142857142857135,3.7142857142857135,2,7,0.5714285714285714,여,60,4,9.0,2,1,1,2인 가족 여행,1,,2023,8,3,0,1,1,0,1,7,3,4,0,0,2,1
e_e007861,e007861,E03,11;4,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-20,2023-08-21,,,9;11;4,30600,3,2,0,0,0,4.666666666666667,4.666666666666667,5.0,2,3,0.3333333333333333,여,30,1,6.0,2,1,3,자녀 동반 여행,1,,2023,8,3,0,0,0,0,0,3,2,2,0,0,0,1
e_e007862,e007862,E02,2;4;6,서울 외 수도권 방문/수도권 거주/40세 이상/커플/일반미션,2023-08-26,2023-08-27,,,3;4;6,68000,4,4,0,0,0,4.0,3.5,4.166666666666667,2,6,0.0,여,40,4,4.0,3,3,1,2인 여행(가족 외),1,,2023,8,3,0,0,1,0,0,8,3,2,0,0,1,5
e_e007863,e007863,E03,1;22;4,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,2023-08-23,2023-08-24,,,1;4;21,25500,5,5,0,0,0,4.0,4.0,4.0,2,1,0.0,여,40,5,8.0,3,4,0,나홀로 여행,1,,2023,8,3,0,1,0,0,1,3,3,1,1,0,1,0
e_e007866,e007866,E01,1;4,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-08-26,2023-08-27,,,1;2;5,137660,5,5,0,0,0,5.0,5.0,5.0,2,1,1.0,남,30,7,7.0,2,4,0,나홀로 여행,1,,2023,8,3,0,1,0,1,0,6,4,3,0,1,1,1
e_e007867,e007867,E03,21;6,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-08-26,2023-08-27,,,21;4;24,32600,2,2,0,0,0,4.166666666666667,4.833333333333333,4.833333333333333,2,6,0.6666666666666666,남,60,5,5.0,2,1,1,2인 가족 여행,1,,2023,8,3,0,0,0,0,1,6,3,2,1,0,0,0
e_e007868,e007868,E03,1;27;28,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-08-20,2023-08-21,,,5;28;27,18430,3,3,0,0,0,5.0,5.0,5.0,2,4,0.25,여,30,5,7.0,3,6,0,나홀로 여행,1,,2023,8,3,0,0,0,0,0,4,4,1,1,0,1,1
e_e007869,e007869,E03,2;6,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,2023-08-29,2023-08-30,,,6;21;26,43000,3,3,0,0,0,4.333333333333333,4.666666666666667,4.666666666666667,2,3,0.0,여,40,1,6.0,2,1,1,2인 가족 여행,1,,2023,8,3,0,0,1,0,1,3,2,2,0,0,0,1
e_e007870,e007870,E03,22;7,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-08-25,2023-08-26,,,22;13;1,146300,4,4,0,0,0,4.2,4.0,4.0,2,5,0.8,남,60,4,7.0,2,3,4,부모 동반 여행,1,,2023,8,3,1,1,0,0,0,6,2,4,2,0,0,0
e_e007871,e007871,E01,3;4;11;22;4,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-27,2023-08-28,,,3;4;22,51000,7,6,0,0,0,4.6,4.6,4.6,2,5,0.2,여,40,2,6.0,2,2,2,자녀 동반 여행,1,,2023,8,3,1,0,0,0,0,11,5,4,1,0,2,3
e_e007872,e007872,E01,11;4;6,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-20,2023-08-21,,,11;22;3,49300,4,4,0,0,0,3.857142857142857,3.571428571428572,3.571428571428572,2,7,0.2857142857142857,남,40,5,5.0,2,3,1,자녀 동반 여행,1,,2023,8,3,1,0,0,0,0,7,2,4,0,0,0,3
e_e007875,e007875,E01,4;6,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-19,2023-08-20,,,6;1;4,54900,5,4,0,0,0,4.625,4.25,4.375,2,8,1.0,남,60,6,9.0,3,10,1,자녀 동반 여행,1,,2023,8,3,0,1,1,0,0,9,5,3,0,1,0,1
e_e007876,e007876,E03,21;22;26;5,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,2023-08-26,2023-08-27,,,21;24;22,59100,2,2,0,0,0,5.0,5.0,5.0,2,4,0.25,여,60,5,9.0,3,8,3,3대 동반 여행(친척 포함),1,,2023,8,3,1,0,0,0,1,5,3,2,1,0,0,2
e_e007878,e007878,E03,2;3,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-08-26,2023-08-27,,,2;7;1,72050,4,2,0,0,0,4.5,5.0,5.0,2,2,1.0,남,30,6,9.0,2,2,3,자녀 동반 여행,1,,2023,8,3,0,1,0,1,0,5,5,1,1,0,1,1
e_e007879,e007879,E01,4,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-26,2023-08-27,,,1;7;11,124500,7,7,0,0,0,4.0,3.2857142857142856,3.2857142857142856,2,7,0.1428571428571428,여,40,4,12.0,3,2,2,자녀 동반 여행,1,,2023,8,3,0,1,0,0,0,7,3,2,0,0,4,1
e_e007882,e007882,E03,5;6,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2023-08-19,2023-08-20,,,5;6;24,23000,2,2,0,0,0,4.0,3.5,4.0,2,2,0.5,남,30,6,10.0,3,6,1,2인 가족 여행,1,,2023,8,3,0,0,1,0,0,2,2,1,0,0,0,1
e_e007883,e007883,E03,2;24;6,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-31,2023-09-01,,,6;24;1,50400,4,4,0,0,0,4.0,4.0,4.5,2,4,0.0,남,20,2,7.0,3,3,1,2인 여행(가족 외),1,,2023,8,3,0,1,1,0,0,7,5,3,1,1,1,1
e_e007885,e007885,E03,2;22;3;6,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-08-20,2023-08-21,,,11;6;22,49500,2,2,0,0,0,3.75,3.5,4.0,2,4,0.0,여,50,4,10.0,2,1,2,3인 이상 여행(가족 외),1,,2023,8,3,1,0,1,0,0,7,4,2,2,0,1,2
e_e007886,e007886,E01,25;2,서울 방문/수도권 거주/40세 이상/커플/일반미션,2023-08-26,2023-08-27,,,25;24;2,30000,1,1,0,0,0,4.0,4.0,4.0,2,2,0.0,여,40,5,11.0,3,4,0,나홀로 여행,1,,2023,8,3,0,0,0,1,0,2,2,1,1,0,0,0
e_e007890,e007890,E03,22;4,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-08-26,2023-08-27,,,22;24;26,50000,1,1,0,0,0,5.0,4.5,4.5,2,2,0.0,남,40,6,6.0,2,2,3,자녀 동반 여행,1,,2023,8,3,1,0,0,0,0,4,3,0,1,1,0,2
e_e007895,e007895,E03,22;5,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-24,2023-08-25,,대중교통 등,2;22;10,85700,4,2,0,0,0,4.0,4.0,4.0,2,1,1.0,남,20,2,6.0,2,2,1,2인 여행(가족 외),1,,2023,8,3,1,0,0,1,0,4,3,2,0,1,0,1
e_e007914,e007914,E03,11;21;27;3;6,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-08-27,2023-08-28,,대중교통 등,3;6;12,63800,4,3,0,0,0,4.0,3.5,4.5,2,4,0.25,여,20,4,4.0,4,1,1,2인 여행(가족 외),1,,2023,8,3,0,0,1,0,0,8,4,4,1,0,1,2
