TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_RESIDENCE_CODE,TRAVEL_STATUS_DESTINATION_CODE
e001164,26,여,40,6,1,3,3,5,8.0,3,3,50,50130,42,42830,26,26350,3,부산광역시,서울,2인 여행(가족 외),3,1.0,7.0,1,26,11
e011393,28,여,20,4,1,4,4,2,6.0,3,1,11,11440,50,50110,26,26350,1,인천광역시,서울,나홀로 여행,2,4.0,1.0,0,28,11
e011631,11,여,30,6,1,3,2,5,11.0,2,2,42,42150,28,28710,41,41480,4,서울특별시,경기,나홀로 여행,2,7.0,6.0,0,11,41
e001569,28,여,40,6,1,1,3,4,7.0,3,2,26,26350,42,42830,50,50130,2,인천광역시,서울,나홀로 여행,8,7.0,6.0,0,28,11
e008364,41,남,30,6,1,1,4,4,7.0,3,2,42,42150,41,41610,41,41450,5,경기도,경기,나홀로 여행,1,2.0,4.0,0,41,41
e004915,41,여,60,6,2,3,2,5,5.0,3,6,42,42210,47,47130,46,46130,7,경기도,서울,3대 동반 여행(친척 포함),7,3.0,1.0,2,41,11
e000875,26,남,50,7,1,2,13,1,1.0,2,1,11,11620,31,31140,48,48250,4,부산광역시,서울,나홀로 여행,1,0.0,0.0,0,26,11
e001548,44,여,30,6,1,4,3,1,8.0,3,3,26,26350,47,47130,50,50110,6,충청남도,서울,나홀로 여행,1,5.0,2.0,0,44,11
e011128,11,여,20,4,1,1,12,2,7.0,2,1,11,11440,27,27260,50,50130,5,서울특별시,경기,나홀로 여행,7,6.0,5.0,0,11,41
e000609,11,남,30,4,2,3,4,3,5.0,2,1,41,41190,41,41280,41,41820,6,서울특별시,경기,자녀 동반 여행,1,7.0,5.0,2,11,41
e003855,28,여,20,4,1,1,3,3,7.0,3,6,50,50130,50,50110,41,41110,7,인천광역시,경기,나홀로 여행,1,2.0,8.0,0,28,41
e010377,11,남,40,7,2,4,2,6,6.0,2,1,42,42210,26,26230,41,41190,5,서울특별시,경기,자녀 동반 여행,3,1.0,5.0,3,11,41
e007869,11,여,40,4,2,4,11,1,6.0,2,1,42,42210,41,41290,28,28710,7,서울특별시,경기,2인 가족 여행,8,1.0,7.0,1,11,41
e000479,44,남,50,5,2,3,7,5,6.0,3,3,50,50110,42,42150,47,47770,5,충청남도,경기,3인 이상 여행(가족 외),8,7.0,3.0,2,44,41
e001070,11,여,20,5,1,1,12,2,7.0,2,2,42,42150,50,50110,26,26500,7,서울특별시,경기,2인 여행(가족 외),1,2.0,3.0,1,11,41
e006145,28,여,40,7,2,4,3,5,7.0,3,2,50,50130,42,42760,41,41390,3,인천광역시,경기,자녀 동반 여행,7,3.0,8.0,1,28,41
e007585,42,여,30,6,2,2,2,5,8.0,3,3,28,28185,43,43150,42,42210,4,강원도,경기,나홀로 여행,5,1.0,2.0,0,42,41
e011779,11,여,20,4,1,4,12,2,7.0,2,2,46,46150,46,46130,50,50130,4,서울특별시,경기,나홀로 여행,1,2.0,8.0,0,11,41
e003107,11,남,50,5,2,4,3,5,12.0,3,6,50,50130,26,26350,48,48220,7,서울특별시,경기,3인 이상 여행(가족 외),3,1.0,8.0,3,11,41
e003643,45,여,20,6,1,2,2,5,8.0,2,2,43,43110,45,45110,50,50130,4,전라북도,서울,나홀로 여행,1,2.0,7.0,0,45,11
e000639,11,여,40,6,2,4,11,1,5.0,3,6,42,42830,26,26350,50,50130,5,서울특별시,경기,나홀로 여행,6,2.0,1.0,0,11,41
e003109,11,남,40,4,1,1,4,3,7.0,3,2,50,50110,26,26350,42,42150,7,서울특별시,경기,3인 이상 여행(가족 외),3,2.0,5.0,3,11,41
e010248,30,여,20,6,1,3,3,4,9.0,2,2,11,11440,50,50110,42,42210,3,대전광역시,인천,나홀로 여행,1,7.0,2.0,0,30,28
e004195,11,여,50,7,2,5,2,12,12.0,2,1,28,28710,41,41670,44,44200,7,서울특별시,경기,3인 이상 여행(가족 외),6,2.0,7.0,2,11,41
e012514,41,여,60,6,2,6,2,4,7.0,2,1,41,41830,42,42210,28,28110,6,경기도,서울,3대 동반 여행(친척 포함),8,5.0,9.0,5,41,11
e008658,11,여,40,7,1,1,13,7,7.0,3,6,11,11110,29,29140,26,26710,3,서울특별시,인천,나홀로 여행,2,1.0,6.0,0,11,28
e001421,41,여,30,6,1,1,3,3,7.0,4,2,42,42150,26,26350,46,46130,4,경기도,서울,나홀로 여행,1,7.0,8.0,0,41,11
e002422,47,여,20,6,1,4,2,4,12.0,2,2,26,26110,27,27110,11,11200,5,경상북도,서울,나홀로 여행,7,1.0,0.0,0,47,11
e004645,41,여,20,6,1,2,3,5,6.0,3,1,50,50110,42,42830,11,11680,6,경기도,경기,2인 여행(가족 외),3,1.0,2.0,1,41,41
e000453,47,남,30,7,2,3,2,7,11.0,2,2,27,27260,47,47170,27,27110,7,경상북도,서울,자녀 동반 여행,8,3.0,7.0,2,47,11
e000557,41,남,50,6,2,3,2,5,8.0,3,5,42,42150,26,26350,28,28710,4,경기도,서울,3인 이상 여행(가족 외),1,3.0,2.0,2,41,11
e000849,41,여,20,5,1,4,4,10,12.0,2,1,46,46150,26,26710,11,11440,7,경기도,경기,2인 여행(가족 외),10,3.0,7.0,1,41,41
e000620,11,남,30,6,1,4,3,7,12.0,2,1,50,50130,50,50110,26,26350,6,서울특별시,경기,부모 동반 여행,1,2.0,6.0,2,11,41
e006912,11,여,20,5,1,2,3,4,6.0,2,1,42,42820,50,50130,45,45790,6,서울특별시,경기,2인 여행(가족 외),3,1.0,5.0,1,11,41
e004945,41,여,20,6,1,2,3,4,5.0,4,1,42,42150,42,42830,47,47110,6,경기도,경기,2인 여행(가족 외),1,3.0,5.0,1,41,41
e003729,41,여,20,6,1,3,3,4,5.0,3,2,11,11440,26,26350,50,50130,6,경기도,서울,나홀로 여행,8,1.0,5.0,0,41,11
e008333,11,여,30,6,2,4,3,5,9.0,3,3,11,11110,42,42150,50,50130,2,서울특별시,경기,자녀 동반 여행,7,3.0,8.0,3,11,41
e000040,41,남,30,6,1,1,3,5,7.0,3,6,50,50110,50,50130,11,11440,3,경기도,서울,2인 여행(가족 외),3,2.0,8.0,1,41,11
e004443,11,여,20,6,1,2,2,5,7.0,3,4,50,50110,50,50130,42,42210,7,서울특별시,인천,2인 여행(가족 외),9,1.0,5.0,1,11,28
e005014,30,여,30,8,2,3,2,5,10.0,2,1,50,50130,26,26350,42,42820,5,대전광역시,서울,자녀 동반 여행,8,1.0,3.0,2,30,11
e000696,44,남,40,5,2,4,11,1,6.0,2,2,11,11230,42,42210,46,46130,2,충청남도,서울,자녀 동반 여행,1,3.0,10.0,3,44,11
e004044,41,남,20,6,1,1,12,1,7.0,3,3,11,11230,26,26260,41,41110,6,경기도,서울,나홀로 여행,7,8.0,2.0,0,41,11
e004151,41,여,20,5,1,4,12,2,11.0,3,1,11,11350,41,41150,42,42210,3,경기도,서울,나홀로 여행,1,7.0,2.0,0,41,11
e006932,11,남,60,6,2,4,3,5,12.0,3,6,50,50110,42,42720,26,26350,3,서울특별시,경기,자녀 동반 여행,3,7.0,1.0,2,11,41
e004799,41,여,20,6,2,2,2,6,9.0,2,1,50,50110,50,50130,26,26350,5,경기도,경기,2인 여행(가족 외),7,3.0,1.0,1,41,41
e005258,11,여,20,6,1,1,2,5,7.0,2,2,50,50130,42,42150,26,26500,5,서울특별시,경기,2인 여행(가족 외),3,1.0,7.0,1,11,41
e007379,11,여,20,6,1,4,3,4,10.0,3,4,50,50110,50,50130,42,42150,5,서울특별시,인천,나홀로 여행,1,2.0,0.0,0,11,28
e000514,41,남,60,5,2,5,8,3,5.0,3,6,44,44825,41,41290,42,42170,5,경기도,경기,3대 동반 여행(친척 포함),3,1.0,2.0,4,41,41
e006818,11,여,40,7,2,3,2,2,6.0,2,4,41,41480,50,50110,42,42150,5,서울특별시,경기,자녀 동반 여행,1,7.0,3.0,2,11,41
e001113,41,남,20,6,1,3,12,1,11.0,3,4,26,26410,50,50130,11,11440,4,경기도,서울,나홀로 여행,4,2.0,6.0,0,41,11
e003205,41,여,20,6,1,5,3,5,12.0,3,4,50,50110,26,26290,42,42150,7,경기도,서울,나홀로 여행,2,5.0,1.0,0,41,11
e008329,41,남,40,6,2,2,13,2,4.0,3,6,42,42210,48,48220,47,47770,4,경기도,경기,2인 가족 여행,1,3.0,2.0,1,41,41
e001238,41,남,50,6,2,2,5,6,10.0,1,1,11,11440,11,11140,28,28200,2,경기도,서울,3인 이상 여행(가족 외),1,3.0,2.0,2,41,11
