TRAVEL_ID,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION_CHECK
e_e004466,e004466,22;23,2023-07-02,2023-07-04,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,23;22;24
e_e004468,e004468,2;3;4;6;9,2023-07-22,2023-07-23,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,4;22;24
e_e004472,e004472,6;1;11;21,2023-07-06,2023-07-07,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;21;1
e_e004473,e004473,1;2;4;7;24;23;26;22;21;10,2023-07-15,2023-07-17,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;23;6
e_e004479,e004479,22;26;24,2023-07-01,2023-07-02,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;26;1
e_e004482,e004482,2,2023-07-01,2023-07-02,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,5;9;2
e_e004485,e004485,22;4;6,2023-07-06,2023-07-08,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,6;27;22
e_e004486,e004486,11;2;26;6,2023-07-02,2023-07-03,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,11;2;26
e_e004488,e004488,1;11;21;22;7,2023-07-03,2023-07-04,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;24;22
e_e004489,e004489,21;22;24;26;5,2023-07-28,2023-07-30,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,24;5;22
e_e004499,e004499,24;26;4,2023-07-29,2023-07-30,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,24;22;26
e_e004503,e004503,22;6,2023-07-02,2023-07-03,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,6;24;22
e_e004505,e004505,1;22;4;5;6,2023-07-30,2023-07-31,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;22;24
e_e004506,e004506,22;23;24;26;5,2023-08-05,2023-08-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,2;1;23
e_e004510,e004510,6;2;5;4;9;6;21;23;26;12;11;10,2023-07-29,2023-07-31,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;4;2
e_e004511,e004511,2;22;27;28;3,2023-07-20,2023-07-21,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;13;24
e_e004515,e004515,1;2;23;3;4,2023-07-02,2023-07-03,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;1;23
e_e004520,e004520,27;9,2023-07-21,2023-07-22,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;22;24
e_e004525,e004525,12;27;6,2023-07-09,2023-07-10,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,3;21;24
e_e004547,e004547,3;2;4;6;11;26;27,2023-07-08,2023-07-09,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;3;6
e_e004548,e004548,6;4;5;22,2023-07-08,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;4;22
e_e004549,e004549,10;2;21;23;24,2023-07-22,2023-07-24,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,3;21;23
e_e004551,e004551,1;12;3;4;6,2023-07-03,2023-07-05,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;6;22
e_e004552,e004552,1;8;21;22;23;25,2023-07-07,2023-07-09,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,25;22;8
e_e004557,e004557,6,2023-07-26,2023-07-27,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;1;4
e_e004561,e004561,1;4;5;6;9,2023-07-22,2023-07-23,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;21;24
e_e004563,e004563,12;22;23;5;6,2023-07-26,2023-07-28,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;23;22
e_e004565,e004565,21;22;24;27;8,2023-07-09,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,21;1;22
e_e004567,e004567,1;21;27,2023-07-13,2023-07-14,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,21;27;1
e_e004573,e004573,1;22;23;6,2023-07-04,2023-07-06,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;6;23
e_e004575,e004575,11;22;24;4;6,2023-07-15,2023-07-16,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,4;6;2
e_e004587,e004587,11;2;22;6,2023-07-04,2023-07-05,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;6;1
e_e004588,e004588,2;10;22,2023-07-08,2023-07-09,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;10;22
e_e004589,e004589,1;2;5;6,2023-07-08,2023-07-09,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,1;2;22
e_e004592,e004592,6;12;22,2023-07-12,2023-07-13,대중교통 등,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;12;22
e_e004596,e004596,22;23;6,2023-07-04,2023-07-06,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,22;23;6
e_e004602,e004602,2;5,2023-07-08,2023-07-09,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,5;3;26
e_e004606,e004606,22;27;3;6,2023-07-22,2023-07-23,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,3;21;22
e_e004612,e004612,2;22;26,2023-07-15,2023-07-16,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;5;26
e_e004614,e004614,22;3;4,2023-07-09,2023-07-10,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;22;4
e_e004617,e004617,26;3;6,2023-07-08,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,26;5;1
e_e004623,e004623,10;22;23;24;5,2023-07-16,2023-07-17,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,11;24;1
e_e004627,e004627,9,2023-07-16,2023-07-17,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,27;22;4
e_e004629,e004629,13,2023-07-08,2023-07-09,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,24;2;22
e_e004634,e004634,1;24;26;6,2023-07-15,2023-07-16,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,11;6;26
e_e004640,e004640,1;21;22;4;6,2023-07-11,2023-07-12,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;22;24
e_e004644,e004644,2;22;24,2023-07-10,2023-07-11,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;22;24
e_e004645,e004645,22,2023-07-09,2023-07-10,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;24;27
e_e004651,e004651,1;22;26;6,2023-07-08,2023-07-09,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;22;26
e_e004653,e004653,21;22;25,2023-07-22,2023-07-23,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,2;25;24
e_e004655,e004655,1;6;4,2023-07-08,2023-07-09,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;4;1
e_e004657,e004657,1;22;26,2023-07-09,2023-07-11,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;5
e_e004658,e004658,23;26,2023-07-08,2023-07-09,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,4;22;6
e_e004668,e004668,1;22;24;3,2023-07-08,2023-07-10,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/부모 동반/일반미션,1;22;3
e_e004673,e004673,3;6;24;2,2023-07-28,2023-07-31,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,3;6;24
e_e004675,e004675,22;27;3;5;8,2023-07-07,2023-07-10,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,8;11;3
e_e004678,e004678,10;21;22;23;26,2023-07-09,2023-07-11,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,23;21;2
e_e004681,e004681,1;2;6;23;24;27;21;28;26,2023-07-08,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,21;6;26
e_e004685,e004685,1;21;22;24;26,2023-07-08,2023-07-09,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;24;1
e_e004687,e004687,11;2;4;5;6,2023-08-05,2023-08-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,11;22;5
e_e004688,e004688,1;22;4;6,2023-07-09,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;11;1
e_e004695,e004695,5;21;22;24;5;22;21;24,2023-08-05,2023-08-07,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,21;24;22
e_e004703,e004703,1;2;22;23;26,2023-07-05,2023-07-09,대중교통 등,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,1;3;23
e_e004709,e004709,1;22;5,2023-07-15,2023-07-17,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,5;22;7
e_e004712,e004712,1;2;4;6,2023-07-15,2023-07-16,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/부부/일반미션,3;21;6
e_e004716,e004716,13;21;22;24;26,2023-07-14,2023-07-17,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,21;13;22
e_e004717,e004717,22;4;6,2023-07-09,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,4;6;1
e_e004719,e004719,11;2;21;22;5,2023-07-12,2023-07-13,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;24;22
e_e004720,e004720,1;21;22;4;5,2023-07-16,2023-07-17,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,5;1;22
e_e004722,e004722,1;22;23;6,2023-07-06,2023-07-09,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;6;23
e_e004724,e004724,6;4;22,2023-07-29,2023-07-30,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;2;4
e_e004729,e004729,1;22;26;4,2023-07-08,2023-07-09,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,4;22;1
e_e004730,e004730,1;2;3;5;6,2023-07-14,2023-07-17,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,6;1;7
e_e004733,e004733,22;23;26;3;6,2023-07-28,2023-07-30,자가용,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,3;6;26
e_e004772,e004772,1;26;27;6;9,2023-08-06,2023-08-07,대중교통 등,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,6;11;1
e_e004773,e004773,21;22;27;5;8,2023-07-06,2023-07-08,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,8;28;27
e_e004774,e004774,1;2;22;26;9,2023-07-20,2023-07-24,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,1;3;9
e_e004780,e004780,1;26,2023-07-21,2023-07-24,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,1;26;4
e_e004782,e004782,1;22;24;27;28,2023-07-11,2023-07-14,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,23;5;28
e_e004784,e004784,1;2;4;5;9,2023-07-30,2023-08-01,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,5;23;1
e_e004792,e004792,1;23;5;21;22;23,2023-08-03,2023-08-06,자가용,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,23;21;1
e_e004799,e004799,8;24,2023-07-29,2023-07-31,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,8;24;21
e_e004800,e004800,1;2;3;4;6,2023-07-14,2023-07-17,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2;10;6
e_e004815,e004815,2;21;22;23;8,2023-07-20,2023-07-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,23;2;8
e_e004818,e004818,21,2023-07-09,2023-07-10,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,11;6;3
e_e004819,e004819,28;3,2023-07-09,2023-07-10,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,3;6;28
e_e004821,e004821,12;22;3;4,2023-07-22,2023-07-24,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,3;12;7
e_e004830,e004830,1;22;26;6,2023-08-01,2023-08-03,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;26
e_e004839,e004839,1;2;5;8,2023-07-29,2023-08-01,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,3;2;8
e_e004843,e004843,1;21;22;26,2023-07-29,2023-08-01,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,1;21;23
e_e004845,e004845,1;22;4,2023-07-10,2023-07-11,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,3;22;1
e_e004854,e004854,1;3;4,2023-07-07,2023-07-10,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,4;3;6
e_e004857,e004857,1;11;22;26;4,2023-07-14,2023-07-17,자가용,서울 외 수도권 방문/수도권 외 거주/39세 이하/자녀동반/일반미션,11;1;6
e_e004858,e004858,1;22;26;4,2023-08-04,2023-08-07,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;22;26
e_e004859,e004859,2;23,2023-07-22,2023-07-24,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,2;23;24
e_e004860,e004860,1;22;23;3;4,2023-07-07,2023-07-10,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/부부/일반미션,2;3;1
e_e004861,e004861,1;2;22;5;7,2023-07-11,2023-07-13,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,5;22;26
e_e004864,e004864,26;4,2023-07-06,2023-07-08,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,4;2;7
e_e004865,e004865,1;22;24;26;4,2023-07-14,2023-07-17,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;26;24
e_e004867,e004867,10;2;22;27;6,2023-08-04,2023-08-07,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,2;3;23
e_e004868,e004868,1;21;4,2023-07-19,2023-07-22,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;4;21
e_e004877,e004877,22;8,2023-08-04,2023-08-06,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,22;2;24
e_e004878,e004878,1;2;21;22;4,2023-07-15,2023-07-16,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,1;6;22
e_e004879,e004879,1;2;3;4;6,2023-07-19,2023-07-22,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,4;6;22
e_e004881,e004881,1;22;4;7,2023-07-15,2023-07-16,자가용,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,1;26;22
e_e004882,e004882,1;22;4;6,2023-07-07,2023-07-10,대중교통 등,서울 방문/거주지 구분 없음/39세 이하/특별미션,6;1;3
e_e004885,e004885,22;27,2023-07-08,2023-07-09,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,27;22;24
e_e004899,e004899,22;3;6,2023-07-08,2023-07-10,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;3;24
e_e004905,e004905,1;12;2;3;9,2023-07-29,2023-08-01,대중교통 등,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,1;2;22
e_e004914,e004914,1;23;4,2023-07-21,2023-07-23,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,22;24;21
e_e004915,e004915,22;24;4,2023-07-31,2023-08-01,대중교통 등,서울 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,4;6;1
e_e004917,e004917,22;7,2023-07-16,2023-07-18,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,7;6;22
e_e004919,e004919,1;21;3;4;7,2023-07-28,2023-07-31,자가용,서울 방문/수도권 거주/40세 이상/부부/일반미션,22;23;6
e_e004925,e004925,21;9,2023-07-08,2023-07-09,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,9;1;21
e_e004927,e004927,21;22;26,2023-07-29,2023-07-31,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;22;23
e_e004931,e004931,6,2023-07-30,2023-07-31,자가용,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,6;5;4
e_e004941,e004941,22;4,2023-07-08,2023-07-09,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,4;22;2
e_e004945,e004945,2;22;26,2023-07-22,2023-07-24,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;6;26
e_e004948,e004948,1;12;22;5;8,2023-07-16,2023-07-18,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,8;21;28
e_e004952,e004952,1;22;6,2023-07-08,2023-07-09,자가용,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,6;22;1
e_e004961,e004961,2;6;1;22,2023-07-23,2023-07-25,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,3;6;13
e_e004970,e004970,22;26;4,2023-07-08,2023-07-09,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,6;1;4
e_e004975,e004975,1;22,2023-07-13,2023-07-14,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,1;22;26
e_e004976,e004976,1;22;24;26;9;27,2023-07-09,2023-07-10,자가용,서울 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,9;22;27
e_e004977,e004977,1;21;23;4,2023-07-27,2023-07-29,자가용,서울 방문/거주지 구분 없음/39세 이하/특별미션,23;1;21
e_e004979,e004979,22;3;4,2023-07-11,2023-07-14,대중교통 등,서울 방문/수도권 거주/39세 이하/커플/일반미션,22;4;23
e_e004983,e004983,1;22;4,2023-07-15,2023-07-16,대중교통 등,서울 방문/수도권 거주/40세 이상/부부/일반미션,1;22;26
