TRAVEL_ID,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_PERSONA,TRAVEL_MISSION_CHECK,TRAVEL_PURPOSE_22,TRAVEL_PURPOSE_1,TRAVEL_PURPOSE_6,TRAVEL_PURPOSE_4,TRAVEL_PURPOSE_2,TRAVEL_PURPOSE_26,TRAVEL_PURPOSE_21,TRAVEL_PURPOSE_24,TRAVEL_PURPOSE_3,TRAVEL_PURPOSE_5,TRAVEL_PURPOSE_OTHER,TRAVEL_PURPOSE_COUNT,TRAVEL_MISSION_CHECK_22,TRAVEL_MISSION_CHECK_1,TRAVEL_MISSION_CHECK_6,TRAVEL_MISSION_CHECK_2,TRAVEL_MISSION_CHECK_21,TRAVEL_MISSION_CHECK_4,TRAVEL_MISSION_CHECK_24,TRAVEL_MISSION_CHECK_3,TRAVEL_MISSION_CHECK_26,TRAVEL_MISSION_CHECK_5,TRAVEL_MISSION_CHECK_OTHER,TRAVEL_MISSION_CHECK_COUNT,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,visit_dgstfn_avg,visit_revisit_avg,visit_rcmdtn_avg,visit_trip_days,visit_move_cnt,visit_rate,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,MARR_STTS,FAMILY_MEMB,JOB_NM,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
e_e000620,E03,e000620,1;21;22;24,2023-05-20,2023-05-21,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,1;22;26,1,1,0,0,0,0,1,1,0,0,0,4,1,1,0,0,0,0,0,0,1,0,0,3,581900,3,3,8,4,0,0,0,4.333333333333333,5.0,5.0,2,3,0.6666666666666666,11,남,30,6,1,4,3,7,12.0,2,1,50,50130,50,50110,26,26350,6,2,3,2,5,4,2,6,서울특별시,경기,부모 동반 여행,2023-05-20~2023-05-20,1,2.0,6.0,2
e_e000621,E02,e000621,1;10;21;3,2023-05-27,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,10;23;1,0,1,0,0,0,0,1,0,1,0,1,4,0,1,0,0,0,0,0,0,0,0,1,3,550470,16,15,25,6,280000,1,1,4.0,3.952380952380953,4.0,4,21,0.1904761904761904,41,여,60,4,3,2,11,2,5.0,3,2,50,50130,42,42130,41,41820,1,4,4,3,2,7,6,1,경기도,인천,나홀로 여행,2023-05-27~2023-05-29,6,2.0,0.0,0
e_e000622,E03,e000622,21;22;24;26;27,2023-05-22,2023-05-23,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,21;22;27,1,0,0,0,0,1,1,1,0,0,1,5,1,0,0,0,1,0,0,0,0,0,1,3,43800,2,2,8,4,0,0,0,4.75,4.0,4.75,2,4,0.0,41,여,20,6,1,4,12,1,1.0,3,1,42,42150,42,42170,42,42130,7,1,1,1,1,1,1,7,경기도,경기,2인 여행(가족 외),2023-05-22~2023-05-22,2,0.0,0.0,1
e_e000623,E03,e000623,11;2;5;8,2023-05-19,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,8;10;11,0,0,0,0,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,3,122400,3,2,9,4,220000,1,1,5.0,5.0,5.0,4,4,0.25,41,여,40,5,2,3,3,5,7.0,2,1,44,44825,42,42210,48,48220,4,1,4,2,6,4,2,4,경기도,경기,3인 이상 여행(가족 외),2023-05-19~2023-05-21,7,10.0,0.0,5
e_e000625,E03,e000625,1;22;26,2023-05-21,2023-05-22,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;3;1,1,1,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,3,304500,4,4,8,5,0,0,0,4.0,3.75,4.25,2,4,0.25,41,여,30,5,1,1,3,4,7.0,3,4,42,42830,28,28185,45,45190,2,1,2,3,2,5,3,5,경기도,경기,부모 동반 여행,2023-05-21~2023-05-21,3,2.0,1.0,2
e_e000627,E02,e000627,1;12;21;23;9,2023-05-19,2023-05-21,대중교통 등,인천 방문/거주지 구분 없음/40세 이상/특별미션,23;21;6,0,1,0,0,0,0,1,0,0,0,1,5,0,0,1,0,1,0,0,0,0,0,1,3,24550,7,7,22,7,76000,1,1,4.846153846153846,4.6923076923076925,4.6923076923076925,3,13,0.1538461538461538,41,남,40,7,2,4,3,5,8.0,3,4,41,41110,28,28185,42,42150,6,4,3,2,3,5,2,5,경기도,인천,나홀로 여행,2023-05-19~2023-05-20,2,1.0,4.0,0
e_e000628,E03,e000628,1;2;23;5;9,2023-05-26,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,22;23;24,0,1,0,0,1,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,0,0,1,3,172920,5,5,7,3,350000,2,1,5.0,5.0,5.0,4,7,0.2857142857142857,11,남,40,6,1,1,3,7,7.0,3,3,42,42150,41,41820,26,26350,5,3,2,6,5,4,4,5,서울특별시,경기,3인 이상 여행(가족 외),2023-05-26~2023-05-28,3,2.0,1.0,2
e_e000637,E03,e000637,2,2023-05-19,2023-05-20,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;1;22,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,3,145400,6,4,8,4,0,0,0,5.0,5.0,5.0,2,1,1.0,41,여,20,6,1,2,9,2,4.0,2,1,41,41270,41,41460,47,47250,2,2,3,4,6,3,3,5,경기도,경기,2인 여행(가족 외),2023-05-19~2023-05-19,5,3.0,1.0,1
e_e000639,E03,e000639,21;27;28,2023-06-05,2023-06-06,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,21;28;27,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,1,3,26500,2,2,5,3,0,0,0,4.0,3.6666666666666665,3.6666666666666665,2,3,0.0,11,여,40,6,2,4,11,1,5.0,3,6,42,42830,26,26350,50,50130,2,6,4,2,2,6,6,5,서울특별시,경기,나홀로 여행,2023-06-05~2023-06-05,6,2.0,1.0,0
e_e000640,E03,e000640,5,2023-05-26,2023-05-27,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3대 동반 여행/일반미션,5;13;9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,3,24900,2,2,3,3,0,0,0,5.0,5.0,5.0,2,2,0.5,11,여,60,4,2,3,11,2,3.0,1,3,41,41800,42,42210,43,43730,4,7,4,4,7,4,7,4,서울특별시,경기,3대 동반 여행(친척 포함),2023-05-26~2023-05-26,6,3.0,2.0,2
e_e000641,E03,e000641,11;2;22,2023-05-20,2023-05-21,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2;9;11,1,0,0,0,1,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,3,15000,1,1,4,4,0,0,0,3.5,3.5,3.5,2,2,0.0,41,여,30,6,2,4,2,4,5.0,2,1,42,42820,48,48820,48,48220,2,2,3,4,4,3,3,3,경기도,경기,자녀 동반 여행,2023-05-20~2023-05-20,8,0.0,0.0,3
e_e000644,E03,e000644,1;5;8,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,8;11;9,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,1,3,40500,2,2,7,5,25000,1,1,4.5,4.5,4.5,3,4,0.75,11,남,40,6,2,4,2,5,5.0,3,5,42,42150,48,48840,45,45130,1,1,1,4,6,4,2,6,서울특별시,경기,자녀 동반 여행,2023-05-20~2023-05-21,2,1.0,8.0,3
e_e000645,E03,e000645,22,2023-05-20,2023-05-21,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,22;8;24,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,3,55900,4,4,7,3,0,0,0,3.6666666666666665,3.333333333333333,3.333333333333333,2,6,0.5,11,여,20,6,1,4,3,3,5.0,3,1,42,42130,46,46130,41,41310,2,6,4,4,2,2,5,5,서울특별시,경기,2인 여행(가족 외),2023-05-20~2023-05-20,2,6.0,1.0,1
e_e000646,E03,e000646,1;27;24;22;2,2023-05-27,2023-05-28,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2;1;24,1,1,0,0,1,0,0,1,0,0,1,5,0,1,0,1,0,0,1,0,0,0,0,3,164600,3,3,5,5,0,0,0,3.5,3.0,3.0,2,4,0.0,11,여,20,6,1,2,2,7,7.0,3,4,50,50110,42,42210,26,26410,2,2,2,2,4,4,2,4,서울특별시,경기,나홀로 여행,2023-05-27~2023-05-27,1,0.0,0.0,0
e_e000647,E03,e000647,1;11;4;5;7,2023-05-20,2023-05-23,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,11;5;1,0,1,0,1,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,1,1,3,191499,5,5,11,6,0,1,1,5.0,5.0,5.0,4,8,0.375,41,여,30,6,1,3,3,4,9.0,3,3,41,41280,42,42150,50,50110,4,5,3,6,3,3,6,5,경기도,경기,2인 여행(가족 외),2023-05-20~2023-05-22,1,3.0,4.0,1
e_e000648,E03,e000648,8;21,2023-05-29,2023-05-30,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,21;8;26,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,0,1,0,1,3,151000,2,2,9,4,0,0,0,4.666666666666667,4.666666666666667,4.666666666666667,2,3,0.0,11,여,40,7,2,4,2,6,8.0,2,1,42,42150,11,11680,41,41460,5,4,3,2,2,4,5,4,서울특별시,경기,자녀 동반 여행,2023-05-29~2023-05-29,2,3.0,1.0,3
e_e000650,E01,e000650,1;21;22;3;6,2023-06-02,2023-06-05,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,6;27;1,1,1,1,0,0,0,1,0,1,0,0,5,0,1,1,0,0,0,0,0,0,0,1,3,94900,4,4,11,5,0,0,0,4.888888888888889,4.777777777777778,4.888888888888889,4,9,0.1111111111111111,27,여,30,6,1,1,2,6,7.0,3,5,26,26710,50,50110,11,11680,3,2,4,2,3,5,5,3,대구광역시,서울,나홀로 여행,2023-05-26~2023-05-28,1,4.0,2.0,0
e_e000651,E03,e000651,21;24;26;27;8,2023-05-21,2023-05-23,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,8;21;24,0,0,0,0,0,1,1,1,0,0,1,5,0,0,0,0,1,0,1,0,0,0,1,3,107800,2,2,16,5,80000,1,1,4.0,3.375,3.875,3,8,0.0,11,여,60,6,2,4,3,3,9.0,1,1,50,50130,42,42210,41,41820,1,3,1,1,3,3,4,3,서울특별시,경기,자녀 동반 여행,2023-05-21~2023-05-22,1,7.0,2.0,3
e_e000655,E03,e000655,2;21;22;24;27,2023-05-20,2023-05-23,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,2;21;22,1,0,0,0,1,0,1,1,0,0,1,5,1,0,0,1,1,0,0,0,0,0,0,3,37800,6,6,11,5,93000,2,2,4.0,3.909090909090909,3.909090909090909,4,11,0.0909090909090909,11,남,50,6,1,1,4,3,7.0,2,2,11,11500,28,28245,50,50110,3,2,2,4,3,5,3,2,서울특별시,경기,나홀로 여행,2023-05-20~2023-05-22,2,6.0,10.0,0
e_e000662,E01,e000662,1;4;6,2023-05-20,2023-05-21,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,21;4;24,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,3,69490,4,4,12,4,0,0,0,4.125,3.75,3.75,2,8,0.25,41,남,30,5,1,3,4,5,8.0,3,6,50,50110,26,26350,46,46130,6,3,2,3,3,3,5,3,경기도,서울,나홀로 여행,2023-05-20~2023-05-20,1,7.0,2.0,0
e_e000664,E03,e000664,11;2;21;22;4,2023-06-05,2023-06-06,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,2;1;24,1,0,0,1,1,0,1,0,0,0,1,5,0,1,0,1,0,0,1,0,0,0,0,3,140200,8,7,4,3,0,0,0,4.333333333333333,4.0,4.333333333333333,2,3,0.0,41,남,30,7,2,3,3,6,6.0,2,1,41,41360,41,41150,11,11260,2,4,1,2,2,2,2,1,경기도,경기,자녀 동반 여행,2023-05-30~2023-05-30,3,1.0,7.0,2
e_e000666,E03,e000666,21;5;4;1;24;25;26,2023-05-26,2023-05-30,대중교통 등,서울 외 수도권 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,25;24;21,0,1,0,1,0,1,1,1,0,1,1,7,0,0,0,0,1,0,1,0,0,0,1,3,399600,13,11,21,7,0,0,0,4.769230769230769,4.6923076923076925,4.6923076923076925,5,13,0.5384615384615384,42,남,20,6,1,1,10,4,7.0,2,2,42,42150,11,11440,41,41280,4,2,3,5,5,2,5,5,강원도,서울,2인 여행(가족 외),2023-05-27~2023-05-29,6,1.0,2.0,1
e_e000669,E03,e000669,11;6;8,2023-05-26,2023-05-29,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,8;6;11,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,3,252460,9,8,21,6,116710,2,2,4.2727272727272725,4.181818181818182,4.181818181818182,4,11,0.0,11,남,30,6,2,4,2,8,8.0,2,2,42,42150,44,44180,50,50130,1,1,7,1,7,7,1,7,서울특별시,경기,자녀 동반 여행,2023-05-26~2023-05-28,7,8.0,3.0,3
e_e000672,E03,e000672,24;28,2023-05-21,2023-05-22,대중교통 등,경기 방문/거주지 구분 없음/40세 이상/특별미션,28;24;5,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,1,1,3,571000,1,1,8,5,0,0,0,3.8333333333333335,3.8333333333333335,3.8333333333333335,2,6,0.0,11,남,60,6,2,2,3,6,7.0,3,20,44,44180,42,42210,47,47280,1,1,1,1,1,1,2,2,서울특별시,경기,3인 이상 여행(가족 외),2023-05-21~2023-05-21,6,3.0,1.0,9
e_e000673,E02,e000673,1;2;21;4;7,2023-05-27,2023-05-29,대중교통 등,인천 방문/거주지 구분 없음/39세 이하/특별미션,1;2;6,0,1,0,1,1,0,1,0,0,0,1,5,0,1,1,1,0,0,0,0,0,0,0,3,141000,4,4,9,4,110000,1,1,5.0,5.0,5.0,3,8,0.125,11,남,30,6,1,1,3,5,7.0,3,5,48,48840,42,42210,41,41360,2,1,1,7,6,1,7,1,서울특별시,인천,나홀로 여행,2023-05-27~2023-05-28,1,5.0,2.0,0
e_e000680,E01,e000680,1;23;27;4;6,2023-06-03,2023-06-07,대중교통 등,서울 방문/거주지 구분 없음/40세 이상/특별미션,1;6;23,0,1,1,1,0,0,0,0,0,0,1,5,0,1,1,0,0,0,0,0,0,0,1,3,1088350,12,12,23,6,1000000,1,1,3.9565217391304346,3.0434782608695654,3.608695652173913,5,23,0.2608695652173913,47,남,40,6,2,3,3,8,8.0,3,3,11,11110,26,26350,27,27260,4,3,4,3,4,4,4,3,경상북도,서울,자녀 동반 여행,2023-06-03~2023-06-06,8,3.0,7.0,2
e_e000682,E03,e000682,1;2;3;5;6,2023-05-23,2023-05-25,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,3;22;2,0,1,1,0,1,0,0,0,1,1,0,5,1,0,0,1,0,0,0,1,0,0,0,3,178750,9,9,25,7,45000,1,1,4.625,4.25,4.4375,3,16,0.3125,11,남,20,6,1,4,12,2,10.0,3,1,46,46130,48,48220,42,42150,4,1,2,3,5,6,6,7,서울특별시,경기,2인 가족 여행,2023-05-23~2023-05-24,5,2.0,7.0,1
e_e000686,E03,e000686,2,2023-06-05,2023-06-06,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,21;24;22,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,3,25400,2,2,4,4,0,0,0,4.0,4.0,4.0,2,1,0.0,41,남,30,4,1,1,8,4,7.0,3,8,50,50110,26,26350,45,45110,3,2,1,2,2,6,3,3,경기도,경기,2인 여행(가족 외),2023-06-05~2023-06-05,1,3.0,2.0,1
e_e000689,E01,e000689,1;4;6;5;22,2023-05-26,2023-05-30,대중교통 등,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,6;22;5,1,1,1,1,0,0,0,0,0,1,0,5,1,0,1,0,0,0,0,0,0,1,0,3,327498,8,7,12,5,0,0,0,4.3,4.2,4.5,5,10,0.2,47,남,20,6,1,4,7,2,6.0,2,1,11,11680,26,26350,46,46130,4,2,1,6,5,5,1,6,경상북도,서울,2인 여행(가족 외),2023-05-26~2023-05-29,1,3.0,2.0,1
e_e000691,E01,e000691,26;6,2023-05-21,2023-05-22,자가용,서울 방문/수도권 거주/39세 이하/부부/일반미션,22;26;6,0,0,1,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,3,63000,2,2,9,3,0,0,0,4.333333333333333,4.0,4.333333333333333,2,3,0.3333333333333333,41,여,30,5,2,2,2,4,9.0,3,6,42,42170,42,42230,26,26350,2,1,1,3,6,1,7,7,경기도,서울,2인 가족 여행,2023-05-21~2023-05-21,5,7.0,1.0,1
e_e000693,E02,e000693,12;2;21;22;4,2023-05-20,2023-05-21,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,9;25;24,1,0,0,1,1,0,1,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,1,3,61800,3,3,9,5,0,0,0,4.8,4.4,4.4,2,5,0.2,11,남,40,5,2,4,11,2,6.0,2,2,42,42150,50,50110,28,28110,1,4,1,3,6,1,1,6,서울특별시,인천,자녀 동반 여행,2023-05-20~2023-05-20,1,3.0,2.0,2
e_e000695,E01,e000695,6;22;4;24,2023-05-28,2023-05-30,자가용,서울 방문/수도권 거주/39세 이하/커플/일반미션,6;22;4,1,0,1,1,0,0,0,1,0,0,0,4,1,0,1,0,0,1,0,0,0,0,0,3,189700,6,6,13,7,0,0,0,3.9,3.6,3.5,3,10,0.3,11,여,30,5,1,3,3,4,7.0,2,3,41,41820,28,28710,42,42150,5,4,5,4,5,5,4,3,서울특별시,경기,2인 여행(가족 외),2023-05-27~2023-05-28,2,1.0,5.0,1
e_e000696,E01,e000696,11;9,2023-05-19,2023-05-22,자가용,서울 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,2;9;11,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,3,300800,13,10,11,4,0,0,0,4.0,4.0,4.0,4,6,0.0,44,남,40,5,2,4,11,1,6.0,2,2,11,11230,42,42210,46,46130,4,2,2,4,6,6,2,2,충청남도,서울,자녀 동반 여행,2023-05-19~2023-05-21,1,3.0,10.0,3
e_e000699,E01,e000699,1;2;21;4;5,2023-06-02,2023-06-05,대중교통 등,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,25;27;4,0,1,0,1,1,0,1,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,1,3,158510,6,5,13,4,0,0,0,4.2,4.8,4.8,4,5,0.2,42,여,30,6,1,3,13,3,4.0,4,1,50,50130,26,26350,11,11680,6,2,1,1,1,6,6,7,강원도,서울,2인 여행(가족 외),2023-06-02~2023-06-04,7,2.0,1.0,1
e_e000700,E01,e000700,1;2;3;4;5,2023-06-02,2023-06-05,대중교통 등,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,1;21;2,0,1,0,1,1,0,0,0,1,1,0,5,0,1,0,1,1,0,0,0,0,0,0,3,431400,15,15,30,6,0,0,0,4.95,4.8,4.85,4,20,0.55,41,여,20,6,1,1,2,4,7.0,2,2,11,11440,48,48120,27,27290,1,4,6,2,2,6,6,6,경기도,서울,나홀로 여행,2023-06-02~2023-06-04,1,2.0,6.0,0
e_e000704,E03,e000704,6;26;24,2023-06-10,2023-06-11,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,6;26;22,0,0,1,0,0,1,0,1,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,3,72600,4,4,4,2,0,0,0,5.0,5.0,5.0,2,4,0.25,11,여,30,6,1,3,3,5,11.0,2,2,42,42750,28,28710,50,50110,1,1,1,3,3,1,2,7,서울특별시,경기,나홀로 여행,2023-05-31~2023-05-31,1,2.0,4.0,0
e_e000705,E03,e000705,1;5;6;7;9,2023-05-19,2023-05-22,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,24;9;1,0,1,1,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,1,0,0,0,1,3,201950,9,9,23,6,0,0,0,4.230769230769231,3.923076923076923,3.8461538461538463,4,13,0.0,11,남,20,6,1,1,2,5,7.0,3,2,42,42170,27,27290,50,50110,2,2,1,5,6,2,2,3,서울특별시,경기,나홀로 여행,2023-05-19~2023-05-21,7,1.0,2.0,0
e_e000706,E03,e000706,2,2023-05-19,2023-05-20,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2;21;22,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,3,136500,2,1,3,2,0,0,0,5.0,5.0,5.0,2,1,1.0,11,여,20,6,1,1,3,8,7.0,3,3,48,48120,50,50130,42,42210,3,2,2,4,3,3,1,6,서울특별시,경기,3인 이상 여행(가족 외),2023-05-19~2023-05-19,1,2.0,3.0,5
e_e000707,E03,e000707,2;21;8,2023-06-03,2023-06-06,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,8;6;21,0,0,0,0,1,0,1,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,1,3,75790,3,3,13,4,100000,2,1,4.714285714285714,4.428571428571429,4.571428571428571,4,7,0.7142857142857143,11,남,40,7,2,4,3,2,8.0,2,2,41,41800,45,45130,44,44800,1,1,3,5,4,2,5,2,서울특별시,경기,자녀 동반 여행,2023-06-03~2023-06-05,2,1.0,3.0,3
e_e000709,E03,e000709,11;2;21;22,2023-05-21,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2;22;21,1,0,0,0,1,0,1,0,0,0,1,4,1,0,0,1,1,0,0,0,0,0,0,3,43400,4,4,10,4,0,0,0,4.333333333333333,4.333333333333333,4.333333333333333,2,3,0.6666666666666666,11,남,60,7,2,3,2,8,8.0,3,2,41,41820,42,42210,42,42150,1,2,3,2,4,4,5,4,서울특별시,경기,3인 이상 여행(가족 외),2023-05-21~2023-05-21,2,1.0,3.0,2
e_e000710,E03,e000710,22;24;8,2023-05-20,2023-05-22,자가용,경기 방문/거주지 구분 없음/39세 이하/특별미션,8;22;24,1,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,1,0,0,0,1,3,60000,5,4,7,3,120000,2,2,5.0,4.5,5.0,3,2,0.5,41,남,30,5,2,2,3,5,8.0,4,1,41,41650,41,41830,42,42750,1,1,6,4,1,3,6,2,경기도,경기,2인 여행(가족 외),2023-05-20~2023-05-21,2,1.0,3.0,1
e_e000715,E03,e000715,24;8;2;1;6;5;4;3;7;9;10;11;12;13;21;22;23;25;26;27;28,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2;3;23,1,1,1,1,1,1,1,1,1,1,1,21,0,0,0,1,0,0,0,1,0,0,1,3,183300,4,4,12,6,124000,1,1,4.375,4.125,3.875,3,8,0.0,11,여,30,6,1,1,3,4,7.0,2,1,11,11110,46,46130,50,50110,3,3,3,3,4,3,5,4,서울특별시,경기,2인 여행(가족 외),2023-05-20~2023-05-21,3,0.0,0.0,1
e_e000717,E03,e000717,2;22,2023-05-20,2023-05-21,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,2;22;9,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,1,3,136800,6,6,13,6,0,0,0,4.375,4.75,4.75,2,8,0.625,41,여,30,5,1,3,3,4,8.0,1,1,26,26710,46,46130,50,50130,5,4,3,1,4,4,2,7,경기도,경기,부모 동반 여행,2023-05-20~2023-05-20,1,3.0,2.0,3
e_e000718,E03,e000718,22;24;3;4;6,2023-05-26,2023-05-28,대중교통 등,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,4;6;22,1,0,1,1,0,0,0,1,1,0,0,5,1,0,1,0,0,1,0,0,0,0,0,3,77400,6,6,13,5,96000,2,2,4.7,4.4,4.5,3,10,0.5,11,여,20,6,1,4,2,4,5.0,2,2,50,50110,26,26710,48,48840,4,2,2,4,3,5,4,7,서울특별시,경기,나홀로 여행,2023-05-26~2023-05-27,5,1.0,2.0,0
e_e000733,E03,e000733,24;25;26;27;28,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,28;11;22,0,0,0,0,0,1,0,1,0,0,1,5,1,0,0,0,0,0,0,0,0,0,1,3,277300,4,4,10,4,336000,1,1,4.0,3.25,3.75,3,4,0.25,11,남,30,6,2,4,3,5,10.0,2,2,50,50130,42,42110,42,42150,1,1,4,1,7,4,2,7,서울특별시,경기,자녀 동반 여행,2023-05-20~2023-05-21,2,7.0,1.0,3
e_e000734,E03,e000734,1;10;13;28;3,2023-05-20,2023-05-24,자가용,경기 방문/거주지 구분 없음/40세 이상/특별미션,1;3;13,0,1,0,0,0,0,0,0,1,0,1,5,0,1,0,0,0,0,0,1,0,0,1,3,125250,9,9,17,6,0,1,1,4.545454545454546,4.181818181818182,4.2727272727272725,5,11,0.0,11,여,40,7,1,2,2,4,4.0,3,5,42,42830,44,44150,50,50130,1,4,5,2,2,6,6,2,서울특별시,경기,나홀로 여행,2023-05-20~2023-05-23,1,2.0,4.0,0
e_e000737,E02,e000737,1;28;5,2023-05-20,2023-05-22,자가용,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,28;21;2,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,1,1,0,0,0,0,0,1,3,179300,2,2,5,3,0,0,0,3.8,3.6,3.6,3,5,0.6,41,남,30,6,2,2,3,6,11.0,3,5,41,41820,42,42210,50,50130,2,1,1,3,4,1,4,2,경기도,인천,나홀로 여행,2023-05-20~2023-05-21,6,2.0,1.0,0
