TRAVEL_ID,TRAVELER_ID,TRAVEL_NM,TRAVEL_PURPOSE,TRAVEL_PERSONA,TRAVEL_START_YMD,TRAVEL_END_YMD,TRAVEL_STATUS_YMD,TRAVEL_MISSION_CHECK,TRAVEL_STATUS_ACCOMPANY,MVMN_NM,GENDER,AGE_GRP,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_COMPANIONS_NUM,activity_payment_sum,activity_payment_count,activity_store_count,activity_type_unique,lodging_payment_sum,lodging_payment_count,lodging_store_count,visit_dgstfn_avg,visit_revisit_avg,visit_rcmdtn_avg,visit_trip_days,visit_move_cnt,visit_rate,TRAVEL_DURATION_DAYS,TRAVEL_STATUS_LAG_DAYS,TRAVEL_START_YEAR,TRAVEL_START_MONTH,VISIT_RATE_PERCENT,HAS_TRAVEL_MISSION,MISSION_CODE_COUNT_MANUAL,PRIMARY_TRAVEL_MISSION,IS_FAILED_TRIP,TRIP_DAYS,MOVE_CNT,TRIP_DGSTFN_AVG,TRIP_REVISIT_AVG,TRIP_RCMDTN_AVG,MISSION_CODE_COUNT,MISSION_CD_1,MISSION_CD_2,MISSION_CD_21,MISSION_CD_22,MISSION_CD_6,ACTIVITY_CD_1,ACTIVITY_CD_2,ACTIVITY_CD_3,ACTIVITY_CD_4,ACTIVITY_CD_5
e_e002625,e002625,E03,1;22;23,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-06-30,2023-07-02,,23;24;1,2인 여행(가족 외),자가용,여,30,4,8.0,4,1,1,100800,5,5,5,194990,1,1,3.6,3.2,3.4,3,5,0.2,2,,2023,6,20.0,1,3,23,1,2,5,3.6,3.2,3.4,3,1,0,0,0,0,4,1,1,1,1
e_e002627,e002627,E03,1;2;22;5;8,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-07-07,2023-07-09,,5;8;2,자녀 동반 여행,자가용,남,40,4,4.0,3,3,3,231860,7,7,6,136980,1,1,3.333333333333333,3.333333333333333,3.333333333333333,3,6,0.1666666666666666,2,,2023,7,16.67,1,3,5,1,2,6,3.33,3.33,3.33,3,0,1,0,0,0,6,1,1,1,3
e_e002633,e002633,E03,10;22;26,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-06-25,2023-06-27,,22;26;10,자녀 동반 여행,자가용,남,30,5,9.0,3,4,5,243450,2,2,4,370000,1,1,5.0,5.0,5.0,3,3,1.0,2,,2023,6,100.0,1,3,22,0,2,3,5.0,5.0,5.0,3,0,0,0,1,0,2,1,0,1,1
e_e002634,e002634,E01,4;6;22,서울 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-06-26,2023-06-27,,6;4;22,나홀로 여행,대중교통 등,여,30,3,6.0,3,1,0,98000,3,3,3,0,0,0,4.666666666666667,4.0,4.333333333333333,2,3,0.0,1,,2023,6,0.0,1,3,6,0,1,3,4.67,4.0,4.33,3,0,0,0,1,1,2,0,1,0,1
e_e002635,e002635,E03,21;22;26;27;9,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-07-01,2023-07-02,,2;26;10,자녀 동반 여행,자가용,여,30,7,12.0,2,1,3,381000,4,4,5,0,0,0,3.5,3.5,2.0,2,2,0.0,1,,2023,7,0.0,1,3,2,1,1,2,3.5,3.5,2.0,3,0,1,0,0,0,2,0,3,1,1
e_e002638,e002638,E01,1;23;24;26;27,서울 방문/수도권 외 거주/39세 이하/부부/일반미션,2023-06-30,2023-07-02,,1;23;22,2인 가족 여행,대중교통 등,남,20,3,6.0,2,1,1,152850,4,4,5,100000,1,1,5.0,5.0,5.0,3,12,0.4166666666666667,2,,2023,6,41.67,1,3,1,0,2,12,5.0,5.0,5.0,3,1,0,0,1,0,6,1,0,0,2
e_e002641,e002641,E03,1;22;26;6;4,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-24,2023-06-26,,6;1;9,2인 가족 여행,대중교통 등,남,20,1,7.0,3,4,1,119700,6,5,6,0,0,0,5.0,5.0,5.0,3,9,1.0,2,,2023,6,100.0,1,3,6,0,2,9,5.0,5.0,5.0,3,1,0,0,0,1,4,2,2,4,3
e_e002650,e002650,E03,1;22;24;26,서울 외 수도권 방문/수도권 외 거주/40세 이상/자녀동반/일반미션,2023-06-11,2023-06-12,,22;26;1,자녀 동반 여행,대중교통 등,남,60,5,10.0,3,4,3,120000,4,4,5,0,0,0,4.5,4.25,4.375,2,8,0.5,1,,2023,6,50.0,1,3,22,0,1,8,4.5,4.25,4.38,3,1,0,0,1,0,2,1,0,0,1
e_e002662,e002662,E03,1;22,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-07-01,2023-07-02,,26;1;22,2인 여행(가족 외),자가용,남,20,4,10.0,2,2,1,37200,4,3,3,0,0,0,4.0,3.6666666666666665,4.0,2,3,0.0,1,,2023,7,0.0,1,3,26,0,1,3,4.0,3.67,4.0,3,1,0,0,1,0,1,1,0,0,1
e_e002673,e002673,E03,10;2;21;5,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-06-17,2023-06-18,,2;21;6,자녀 동반 여행,자가용,여,40,7,7.0,2,3,2,156500,4,4,2,0,0,0,3.0,3.6666666666666665,4.333333333333333,2,3,0.6666666666666666,1,,2023,6,66.67,1,3,2,1,1,3,3.0,3.67,4.33,3,0,1,1,0,1,2,0,2,0,0
e_e002677,e002677,E01,1;22;23;26,서울 방문/수도권 거주/39세 이하/부부/일반미션,2023-06-10,2023-06-12,,23;1;22,2인 가족 여행,자가용,남,30,5,8.0,3,8,1,13600,1,1,4,0,0,0,3.4,4.2,4.4,3,5,0.8,2,,2023,6,80.0,1,3,23,0,2,5,3.4,4.2,4.4,3,1,0,0,1,0,2,2,0,2,1
e_e002681,e002681,E01,1;12;3;5;6,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-24,2023-06-26,,1;3;13,나홀로 여행,대중교통 등,남,20,2,2.0,3,4,0,241400,6,6,6,30000,1,1,4.1875,4.0,4.1875,3,16,0.3125,2,,2023,6,31.25,1,3,1,0,2,16,4.19,4.0,4.19,3,1,0,0,0,0,7,1,0,5,1
e_e002683,e002683,E03,21;22;24;26;5,서울 외 수도권 방문/수도권 거주/39세 이하/3인 이상 친구/일반미션,2023-06-25,2023-06-27,,5;21;22,3인 이상 여행(가족 외),대중교통 등,여,30,5,7.0,3,4,2,149000,5,5,4,100000,1,1,4.142857142857143,3.857142857142857,3.857142857142857,3,7,0.4285714285714285,2,,2023,6,42.86,1,3,5,0,2,7,4.14,3.86,3.86,3,0,0,1,1,0,5,0,1,0,1
e_e002684,e002684,E03,1;11;22;6,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-07-08,2023-07-09,,11;1;24,자녀 동반 여행,자가용,여,60,4,11.0,2,1,3,134500,3,3,3,0,0,0,4.333333333333333,3.333333333333333,4.333333333333333,2,3,0.3333333333333333,1,,2023,7,33.33,1,3,11,0,1,3,4.33,3.33,4.33,3,1,0,0,0,0,1,1,1,0,0
e_e002697,e002697,E01,1;22;7,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-10,2023-06-12,,1;22;6,3인 이상 여행(가족 외),자가용,여,40,4,7.0,2,2,2,174900,5,5,6,168362,2,2,4.454545454545454,4.0,4.545454545454546,3,11,0.3636363636363636,2,,2023,6,36.36,1,3,1,0,2,11,4.45,4.0,4.55,3,1,0,0,1,1,5,3,1,3,2
e_e002699,e002699,E03,2;21;22;26,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2023-06-25,2023-06-26,,21;22;2,2인 가족 여행,자가용,남,30,8,12.0,2,1,1,57500,2,2,3,0,0,0,3.6666666666666665,3.0,3.0,2,3,0.0,1,,2023,6,0.0,1,3,21,1,1,3,3.67,3.0,3.0,3,0,1,1,1,0,2,0,0,2,2
e_e002705,e002705,E03,21;22;26;5,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2023-06-17,2023-06-18,,1;22;21,2인 가족 여행,대중교통 등,남,30,9,7.0,3,4,1,75000,3,3,4,0,0,0,4.0,4.0,4.0,2,4,0.5,1,,2023,6,50.0,1,3,1,0,1,4,4.0,4.0,4.0,3,1,0,1,1,0,2,1,0,1,1
e_e002719,e002719,E03,10;2;4;5,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-06-10,2023-06-11,,2;10;24,자녀 동반 여행,자가용,남,30,1,4.0,2,2,3,124500,3,2,3,0,0,0,5.0,5.0,5.0,2,1,0.0,1,,2023,6,0.0,1,3,2,0,1,1,5.0,5.0,5.0,3,0,1,0,0,0,2,0,1,0,1
e_e002721,e002721,E01,1;26;6,서울 방문/수도권 거주/40세 이상/3인 이상 친구/일반미션,2023-06-23,2023-06-24,,6;1;26,3인 이상 여행(가족 외),자가용,남,50,6,11.0,2,1,2,99700,4,3,3,0,0,0,4.0,4.0,4.0,2,3,1.0,1,,2023,6,100.0,1,3,6,0,1,3,4.0,4.0,4.0,3,1,0,0,0,1,1,1,1,0,0
e_e002728,e002728,E03,2;21;22;26;5,서울 외 수도권 방문/수도권 외 거주/39세 이하/부부/일반미션,2023-06-24,2023-06-26,,2;21;22,2인 가족 여행,자가용,여,30,4,7.0,2,1,1,144700,10,8,5,120000,2,2,4.25,3.25,4.0,3,4,0.25,2,,2023,6,25.0,1,3,2,0,2,4,4.25,3.25,4.0,3,0,1,1,1,0,7,2,1,1,1
e_e002736,e002736,E01,1;21;4;6,서울 방문/수도권 외 거주/40세 이상/부부/일반미션,2023-06-17,2023-06-18,,6;1;4,나홀로 여행,대중교통 등,여,50,1,6.0,3,3,0,68300,6,6,4,0,0,0,4.375,4.375,4.25,2,8,0.625,1,,2023,6,62.5,1,3,6,0,1,8,4.38,4.38,4.25,3,1,0,0,0,1,0,3,2,0,0
e_e002737,e002737,E01,13;6,서울 방문/수도권 거주/40세 이상/커플/일반미션,2023-06-14,2023-06-15,,13;6;4,3인 이상 여행(가족 외),자가용,남,50,7,9.0,2,2,2,120400,2,2,4,0,0,0,4.333333333333333,4.166666666666667,4.333333333333333,2,6,0.1666666666666666,1,,2023,6,16.67,1,3,13,0,1,6,4.33,4.17,4.33,3,0,0,0,0,1,2,0,2,2,1
e_e002739,e002739,E03,1;26;3;6,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-01,2023-07-02,,3;26;1,부모 동반 여행,자가용,여,20,1,9.0,3,4,2,120250,5,4,5,0,0,0,3.4,2.8,3.2,2,5,0.4,1,,2023,7,40.0,1,3,3,1,1,5,3.4,2.8,3.2,3,1,0,0,0,0,1,1,2,2,3
e_e002740,e002740,E01,1;23;4;5,서울 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-06-17,2023-06-19,,1;23;5,자녀 동반 여행,자가용,여,30,5,10.0,2,2,3,175200,8,8,5,202000,1,1,4.727272727272728,4.454545454545454,4.454545454545454,3,11,0.5454545454545454,2,,2023,6,54.55,1,3,1,0,2,11,4.73,4.45,4.45,3,1,0,0,0,0,7,2,3,0,1
e_e002742,e002742,E03,21;24;27;3;6,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2023-06-15,2023-06-16,,1;3;21,2인 가족 여행,자가용,여,30,4,12.0,2,2,1,60600,4,4,5,0,0,0,4.142857142857143,3.2857142857142856,3.7142857142857135,2,7,0.0,1,,2023,6,0.0,1,3,1,1,1,7,4.14,3.29,3.71,3,1,0,1,0,0,3,2,1,4,5
e_e002745,e002745,E01,1;21;22;26;7,서울 방문/수도권 외 거주/39세 이하/3인 이상 친구/일반미션,2023-07-01,2023-07-03,,22;21;6,3인 이상 여행(가족 외),대중교통 등,여,30,4,4.0,3,2,3,380700,11,11,7,150000,1,1,4.4375,4.0625,4.1875,3,16,0.125,2,,2023,7,12.5,1,3,22,0,2,16,4.44,4.06,4.19,3,0,0,1,1,1,10,1,1,4,5
e_e002746,e002746,E03,1;4;22;26,서울 외 수도권 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-06-17,2023-06-19,,26;4;22,나홀로 여행,대중교통 등,여,20,1,5.0,3,1,0,167400,8,8,5,0,0,0,4.888888888888889,4.888888888888889,4.888888888888889,3,9,0.1111111111111111,2,,2023,6,11.11,1,3,26,0,2,9,4.89,4.89,4.89,3,0,0,0,1,0,8,1,0,1,3
e_e002747,e002747,E03,3;22;26;27;28;21;12;11,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-16,2023-06-18,,3;4;7,2인 여행(가족 외),대중교통 등,여,30,8,12.0,3,3,1,343900,9,8,4,0,0,0,4.636363636363637,4.545454545454546,4.545454545454546,3,11,0.2727272727272727,2,,2023,6,27.27,1,3,3,0,2,11,4.64,4.55,4.55,3,0,0,0,0,0,7,1,2,3,0
e_e002753,e002753,E03,11;2;23;6;7,서울 외 수도권 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-06-10,2023-06-12,,6;11;23,2인 여행(가족 외),자가용,여,20,4,6.0,2,1,1,145400,8,8,5,30000,1,1,3.7777777777777777,3.0,3.2222222222222223,3,9,0.0,2,,2023,6,0.0,1,3,6,1,2,9,3.78,3.0,3.22,3,0,0,0,0,1,6,0,1,2,6
e_e002754,e002754,E01,22;26;4;6,서울 방문/수도권 외 거주/39세 이하/커플/일반미션,2023-06-29,2023-07-01,,6;23;22,2인 여행(가족 외),자가용,남,20,4,7.0,2,2,1,201500,7,7,4,120920,1,1,4.857142857142857,3.857142857142857,4.857142857142857,3,7,0.1428571428571428,2,,2023,6,14.29,1,3,6,0,2,7,4.86,3.86,4.86,3,0,0,0,1,1,4,0,3,1,1
e_e002755,e002755,E03,1;3;4;6;22,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,2023-06-17,2023-06-18,,3;22;1,나홀로 여행,대중교통 등,남,50,11,11.0,4,1,0,24300,2,2,3,0,0,0,4.25,4.25,4.25,2,4,0.0,1,,2023,6,0.0,1,3,3,0,1,4,4.25,4.25,4.25,3,1,0,0,1,0,2,0,0,3,2
e_e002756,e002756,E03,10;2;22;26,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-06-16,2023-06-18,,22;26;2,2인 여행(가족 외),자가용,남,20,5,7.0,2,3,1,296130,9,9,5,0,0,0,3.636363636363636,3.636363636363636,3.727272727272727,3,11,0.0,2,,2023,6,0.0,1,3,22,0,2,11,3.64,3.64,3.73,3,0,1,0,1,0,6,2,2,1,3
e_e002759,e002759,E03,1,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,2023-06-10,2023-06-11,,1;22;21,나홀로 여행,대중교통 등,여,50,3,7.0,2,1,0,37700,2,2,6,0,0,0,3.5,3.333333333333333,3.1666666666666665,2,6,0.6666666666666666,1,,2023,6,66.67,1,3,1,1,1,6,3.5,3.33,3.17,3,1,0,1,1,0,2,3,0,1,1
e_e002760,e002760,E03,11;2;22;24,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-06-10,2023-06-11,,24;22;11,자녀 동반 여행,자가용,남,30,3,9.0,2,2,1,85200,5,5,2,0,0,0,4.666666666666667,4.666666666666667,4.666666666666667,2,3,0.0,1,,2023,6,0.0,1,3,24,0,1,3,4.67,4.67,4.67,3,0,0,0,1,0,2,0,2,0,0
e_e002763,e002763,E01,23;24,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-01,2023-07-03,,1;23;24,2인 여행(가족 외),대중교통 등,남,20,4,6.0,2,3,1,57300,2,2,4,157000,1,1,4.6,4.6,4.6,3,5,0.2,2,,2023,7,20.0,1,3,1,0,2,5,4.6,4.6,4.6,3,1,0,0,0,0,4,1,0,1,1
e_e002764,e002764,E03,2;22;25;26;28,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-25,2023-06-26,,25;26;28,2인 여행(가족 외),자가용,남,30,3,7.0,2,2,1,64500,3,3,4,0,0,0,4.25,3.5,4.0,2,4,0.25,1,,2023,6,25.0,1,3,25,1,1,4,4.25,3.5,4.0,3,0,0,0,0,0,1,1,0,1,0
e_e002767,e002767,E03,1;21;22;27,서울 외 수도권 방문/수도권 거주/39세 이하/부모 동반/일반미션,2023-06-17,2023-06-19,,22;2;21,부모 동반 여행,자가용,여,20,5,6.0,2,2,12,463480,7,6,6,500000,1,1,4.6,4.0,4.0,3,5,0.4,2,,2023,6,40.0,1,3,22,0,2,5,4.6,4.0,4.0,3,0,1,1,1,0,3,2,1,3,3
e_e002770,e002770,E01,1;23,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-01,2023-07-03,,23;24;1,2인 가족 여행,자가용,여,30,5,7.0,3,3,1,110090,6,4,4,381123,1,1,4.076923076923077,4.153846153846154,4.153846153846154,3,13,0.5384615384615384,2,,2023,7,53.85,1,3,23,0,2,13,4.08,4.15,4.15,3,1,0,0,0,0,5,3,0,4,4
e_e002773,e002773,E03,1;2;3;4;5,서울 외 수도권 방문/수도권 거주/40세 이상/부모 동반/일반미션,2023-06-17,2023-06-18,,13;24;21,부모 동반 여행,자가용,여,60,4,6.0,3,2,1,74000,3,3,4,0,0,0,5.0,5.0,5.0,2,3,0.3333333333333333,1,,2023,6,33.33,1,3,13,0,1,3,5.0,5.0,5.0,3,0,0,1,0,0,3,0,0,1,2
e_e002775,e002775,E03,2;27;28,서울 외 수도권 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-06-24,2023-06-25,,21;6;27,자녀 동반 여행,자가용,여,40,8,11.0,2,1,2,137000,2,2,5,0,0,0,4.8,4.4,4.4,2,5,0.4,1,,2023,6,40.0,1,3,21,0,1,5,4.8,4.4,4.4,3,0,0,1,0,1,2,1,4,2,3
e_e002782,e002782,E03,21;22;24;8,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-07-08,2023-07-10,,8;22;11,자녀 동반 여행,자가용,여,30,1,5.0,2,2,3,0,0,0,1,170000,1,1,5.0,5.0,4.0,3,1,0.0,2,,2023,7,0.0,1,3,8,0,2,1,5.0,5.0,4.0,3,0,0,0,1,0,2,0,0,0,0
e_e002784,e002784,E01,1;27;3;24;22;21;6,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-06-23,2023-06-25,,6;3;4,나홀로 여행,대중교통 등,여,20,2,9.0,2,2,0,124850,6,6,7,103977,1,1,3.8333333333333335,3.5,3.8333333333333335,3,12,0.3333333333333333,2,,2023,6,33.33,1,3,6,1,2,12,3.83,3.5,3.83,3,0,0,0,0,1,4,1,2,2,2
e_e002786,e002786,E03,2;26,서울 외 수도권 방문/수도권 거주/39세 이하/자녀동반/일반미션,2023-06-10,2023-06-11,,2;3;11,자녀 동반 여행,자가용,여,30,6,10.0,1,1,3,32700,2,2,4,0,0,0,3.6666666666666665,3.333333333333333,3.6666666666666665,2,3,0.3333333333333333,1,,2023,6,33.33,1,3,2,1,1,3,3.67,3.33,3.67,3,0,1,0,0,0,1,0,1,2,2
e_e002793,e002793,E03,10;3,서울 외 수도권 방문/수도권 거주/40세 이상/나홀로 여행/일반미션,2023-06-13,2023-06-14,,10;3;1,나홀로 여행,자가용,남,40,4,7.0,3,6,0,32000,4,4,5,0,0,0,4.0,4.333333333333333,4.333333333333333,2,6,0.5,1,,2023,6,50.0,1,3,10,0,1,6,4.0,4.33,4.33,3,1,0,0,0,0,3,0,1,1,1
e_e002800,e002800,E03,2;22;23;24;26,서울 외 수도권 방문/수도권 외 거주/39세 이하/3대 동반 여행/일반미션,2023-06-10,2023-06-12,,2;22;24,3대 동반 여행(친척 포함),자가용,여,60,1,6.0,2,5,3,336400,8,6,4,60000,1,1,3.0,2.857142857142857,3.0,3,7,0.0,2,,2023,6,0.0,1,3,2,1,2,7,3.0,2.86,3.0,3,0,1,0,1,0,4,1,3,0,1
e_e002812,e002812,E01,1;22;4,서울 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-10,2023-06-12,,24;21;6,2인 여행(가족 외),대중교통 등,남,30,6,11.0,2,1,1,189200,8,8,5,113219,1,1,4.095238095238095,3.9047619047619047,4.190476190476191,3,21,0.3333333333333333,2,,2023,6,33.33,1,3,24,0,2,21,4.1,3.9,4.19,3,0,0,1,0,1,7,0,2,8,4
e_e002915,e002915,E03,25,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-18,2023-06-20,,25;1;22,2인 여행(가족 외),자가용,여,20,5,12.0,2,1,1,105600,4,4,5,159000,1,1,3.8,3.6,3.6,3,5,0.4,2,,2023,6,40.0,1,3,25,0,2,5,3.8,3.6,3.6,3,1,0,0,1,0,2,1,0,3,3
e_e002916,e002916,E01,22;6,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-07-08,2023-07-10,,6;22;4,나홀로 여행,대중교통 등,여,30,4,5.0,3,3,0,276500,4,4,4,0,0,0,4.4,4.4,4.6,3,5,0.6,2,,2023,7,60.0,1,3,6,0,2,5,4.4,4.4,4.6,3,0,0,0,1,1,3,0,1,0,2
e_e002922,e002922,E03,1;22;24;26;4,서울 외 수도권 방문/수도권 거주/39세 이하/커플/일반미션,2023-06-17,2023-06-18,,2;6;24,2인 여행(가족 외),자가용,남,30,5,8.0,2,2,1,108150,5,4,5,0,0,0,5.0,4.8,4.2,2,5,0.8,1,,2023,6,80.0,1,3,2,0,1,5,5.0,4.8,4.2,3,0,1,0,0,1,3,1,1,1,4
e_e002923,e002923,E03,22;8,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-06-25,2023-06-27,,8;5;22,자녀 동반 여행,자가용,여,40,6,11.0,3,6,5,47300,1,1,3,229000,1,1,5.0,4.5,5.0,3,2,1.0,2,,2023,6,100.0,1,3,8,0,2,2,5.0,4.5,5.0,3,0,0,0,1,0,2,0,0,1,1
e_e002925,e002925,E03,2;21;6,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-06-10,2023-06-11,,4;3;21,자녀 동반 여행,자가용,남,60,3,5.0,3,5,4,223000,1,1,3,0,0,0,4.0,4.666666666666667,5.0,2,3,1.0,1,,2023,6,100.0,1,3,4,0,1,3,4.0,4.67,5.0,3,0,0,1,0,0,1,0,0,2,2
e_e002928,e002928,E03,12;21;22;28;3,서울 외 수도권 방문/수도권 거주/39세 이하/나홀로 여행/일반미션,2023-06-10,2023-06-12,,22;3;13,나홀로 여행,자가용,여,30,4,7.0,3,2,0,169400,2,2,4,0,0,0,4.0,3.75,3.75,3,4,0.25,2,,2023,6,25.0,1,3,22,0,2,4,4.0,3.75,3.75,3,0,0,0,1,0,2,0,1,2,3
e_e002931,e002931,E03,25;28,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-06-11,2023-06-12,,3;28;21,3인 이상 여행(가족 외),자가용,남,50,7,10.0,3,12,3,42000,1,1,2,0,0,0,4.5,4.5,4.5,2,2,0.0,1,,2023,6,0.0,1,3,3,0,1,2,4.5,4.5,4.5,3,0,0,1,0,0,1,0,0,1,0
e_e002932,e002932,E03,1;21;22;24;26,경기 방문/거주지 구분 없음/40세 이상/특별미션,2023-06-17,2023-06-18,,1;4;26,2인 가족 여행,자가용,여,60,3,4.0,3,2,1,150540,2,2,4,0,0,0,3.5,4.75,4.75,2,4,0.0,1,,2023,6,0.0,1,3,1,0,1,4,3.5,4.75,4.75,3,1,0,0,0,0,1,1,0,2,1
e_e002935,e002935,E03,23;22;2,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-17,2023-06-19,,2;23;22,자녀 동반 여행,자가용,여,30,2,5.0,2,3,5,193000,4,3,3,690000,1,1,4.5,4.75,4.5,3,4,0.25,2,,2023,6,25.0,1,3,2,0,2,4,4.5,4.75,4.5,3,0,1,0,1,0,3,0,1,0,0
e_e002937,e002937,E03,21;22;23;26,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-10,2023-06-12,,11;22;23,2인 가족 여행,자가용,여,20,4,7.0,2,3,1,325100,6,5,4,80869,1,1,5.0,5.0,5.0,3,10,0.0,2,,2023,6,0.0,1,3,11,0,2,10,5.0,5.0,5.0,3,0,0,0,1,0,3,0,3,2,4
e_e002938,e002938,E03,1;22;26,서울 외 수도권 방문/수도권 외 거주/39세 이하/부부/일반미션,2023-06-12,2023-06-13,,1;21;22,2인 가족 여행,대중교통 등,여,20,4,10.0,3,4,1,62810,6,4,3,0,0,0,5.0,5.0,5.0,2,8,1.0,1,,2023,6,100.0,1,3,1,0,1,8,5.0,5.0,5.0,3,1,0,1,1,0,4,1,0,0,0
e_e002939,e002939,E03,22,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-24,2023-06-26,,22;24;5,나홀로 여행,자가용,여,30,4,7.0,2,1,0,440420,4,4,4,329000,1,1,3.875,3.5,3.75,3,8,0.0,2,,2023,6,0.0,1,3,22,1,2,8,3.88,3.5,3.75,3,0,0,0,1,0,5,1,0,0,2
e_e002940,e002940,E03,2;22;24;27;5,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-07-08,2023-07-10,,5;24;21,3인 이상 여행(가족 외),자가용,여,30,1,4.0,3,3,9,856500,5,5,3,380000,1,1,4.833333333333333,3.5,4.0,3,6,0.0,2,,2023,7,0.0,1,3,5,1,2,6,4.83,3.5,4.0,3,0,0,1,0,0,4,0,1,0,1
e_e002949,e002949,E01,5,서울 방문/수도권 거주/40세 이상/부부/일반미션,2023-06-24,2023-06-25,,5;4;22,2인 가족 여행,대중교통 등,여,40,7,12.0,2,2,1,82000,3,3,5,0,0,0,4.428571428571429,4.0,3.857142857142857,2,7,0.5714285714285714,1,,2023,6,57.14,1,3,5,0,1,7,4.43,4.0,3.86,3,0,0,0,1,0,2,1,0,0,1
e_e002957,e002957,E01,1;4;8,서울 방문/수도권 거주/40세 이상/자녀동반/일반미션,2023-06-17,2023-06-19,,1;4;8,자녀 동반 여행,자가용,남,40,7,9.0,2,2,2,817390,11,9,5,1200000,1,1,5.0,5.0,5.0,3,7,0.8571428571428571,2,,2023,6,85.71,1,3,1,0,2,7,5.0,5.0,5.0,3,1,0,0,0,0,3,5,1,1,1
e_e002958,e002958,E03,22;26;27;4;5,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-17,2023-06-19,,5;27;22,3인 이상 여행(가족 외),자가용,여,30,4,5.0,2,3,2,296578,6,6,5,74000,1,1,4.25,4.125,4.125,3,8,0.125,2,,2023,6,12.5,1,3,5,0,2,8,4.25,4.12,4.12,3,0,0,0,1,0,5,1,1,1,1
e_e002965,e002965,E03,1;3;22,서울 외 수도권 방문/수도권 거주/39세 이하/부부/일반미션,2023-06-17,2023-06-19,,3;1;22,2인 가족 여행,자가용,남,30,3,4.0,3,6,1,99810,4,4,5,0,1,1,4.0,4.0,3.8,3,5,0.2,2,,2023,6,20.0,1,3,3,0,2,5,4.0,4.0,3.8,3,1,0,0,1,0,2,1,1,2,1
e_e002972,e002972,E01,1;22;6,서울 방문/수도권 외 거주/39세 이하/나홀로 여행/일반미션,2023-06-24,2023-06-25,,6;1;22,나홀로 여행,대중교통 등,여,30,3,5.0,3,3,0,84600,6,6,5,0,0,0,3.25,3.875,3.5,2,8,0.5,1,,2023,6,50.0,1,3,6,1,1,8,3.25,3.88,3.5,3,1,0,0,1,1,3,3,0,0,1
e_e002973,e002973,E03,22;27;8,경기 방문/거주지 구분 없음/39세 이하/특별미션,2023-06-23,2023-06-25,,3;8;22,3대 동반 여행(친척 포함),대중교통 등,여,60,3,3.0,3,5,4,67920,3,3,5,0,0,0,5.0,4.25,4.75,3,4,0.25,2,,2023,6,25.0,1,3,3,0,2,4,5.0,4.25,4.75,3,0,0,0,1,0,3,0,1,2,3
