,VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION
1774,2305270002,e_e000673,2,현대 프리미엄 아울렛 송도점,2023-05-27,2023-05-27,4,N,7.0,5.0,5.0,5.0
1775,2305270003,e_e000673,3,송도 한옥마을,2023-05-27,2023-05-27,1,N,9.0,5.0,5.0,5.0
1776,2305270004,e_e000673,4,위코스테이 영종,2023-05-27,2023-05-27,24,N,8.0,5.0,5.0,5.0
1777,2305270005,e_e000673,5,회랑 조개랑,2023-05-27,2023-05-27,11,N,9.0,5.0,5.0,5.0
1778,2305270010,e_e000673,6,위코스테이 영종,2023-05-27,2023-05-28,24,N,8.0,5.0,5.0,5.0
1779,2305280001,e_e000673,7,경복궁 삼계탕 영종점,2023-05-28,2023-05-28,11,N,9.0,5.0,5.0,5.0
1780,2305280002,e_e000673,8,온 더 플로,2023-05-28,2023-05-28,11,N,1.0,5.0,5.0,5.0
1781,2305280003,e_e000673,9,BMW 드라이빙 센터,2023-05-28,2023-05-28,13,Y,4.0,5.0,5.0,5.0
1782,2305280004,e_e000673,10,집,2023-05-28,2023-05-29,21,,,,,
1783,2306030001,e_e000680,1,집,2023-06-03,2023-06-03,21,,,,,
1784,2306030002,e_e000680,2,페어몬트 앰배서더 서울,2023-06-03,2023-06-03,24,N,1.0,4.0,2.0,4.0
1785,2306030003,e_e000680,3,번 패티 번,2023-06-03,2023-06-03,4,N,6.0,3.0,2.0,3.0
1786,2306030004,e_e000680,5,리스토란테 에오,2023-06-03,2023-06-03,11,N,1.0,5.0,4.0,5.0
1787,2306030005,e_e000680,4,호텔 수영장,2023-06-03,2023-06-03,5,N,6.0,3.0,3.0,3.0
1788,2306030006,e_e000680,6,여의도 한강공원,2023-06-03,2023-06-03,7,N,6.0,4.0,3.0,3.0
1789,2306030007,e_e000680,7,페어몬트 앰배서더 서울,2023-06-03,2023-06-04,24,N,6.0,4.0,3.0,3.0
1790,2306040001,e_e000680,8,IFC 몰,2023-06-04,2023-06-04,4,N,6.0,4.0,3.0,4.0
1791,2306040002,e_e000680,9,타코벨 여의도 메리츠 점,2023-06-04,2023-06-04,11,N,9.0,4.0,4.0,4.0
1792,2306040003,e_e000680,10,경복궁,2023-06-04,2023-06-04,2,N,1.0,4.0,3.0,4.0
1793,2306040004,e_e000680,11,국립민속박물관,2023-06-04,2023-06-04,2,N,1.0,4.0,3.0,4.0
1794,2306040005,e_e000680,12,페어몬트 앰배서더 서울,2023-06-04,2023-06-04,5,Y,4.0,4.0,3.0,3.0
1795,2306040006,e_e000680,13,바이킹스 워프 영등포 타임스퀘어점,2023-06-04,2023-06-04,11,N,5.0,5.0,4.0,5.0
1796,2306040007,e_e000680,14,타임스퀘어,2023-06-04,2023-06-04,4,N,6.0,4.0,3.0,4.0
1797,2306040008,e_e000680,15,페어몬트 앰배서더 서울,2023-06-04,2023-06-05,24,Y,6.0,4.0,3.0,3.0
1798,2306050001,e_e000680,16,국립중앙박물관,2023-06-05,2023-06-05,2,N,10.0,4.0,3.0,4.0
1799,2306050002,e_e000680,17,이북 집 찹쌀순대 용산점,2023-06-05,2023-06-05,11,N,6.0,4.0,3.0,3.0
1800,2306050003,e_e000680,18,남산공원,2023-06-05,2023-06-05,7,N,1.0,3.0,3.0,3.0
1801,2306050004,e_e000680,19,타임스퀘어,2023-06-05,2023-06-05,4,Y,6.0,4.0,3.0,4.0
1802,2306050005,e_e000680,20,서울숲,2023-06-05,2023-06-05,1,N,1.0,4.0,3.0,3.0
1803,2306050006,e_e000680,21,교촌치킨 여의도점,2023-06-05,2023-06-05,11,N,1.0,4.0,3.0,3.0
1804,2306050007,e_e000680,22,페어몬트 앰배서더 서울,2023-06-05,2023-06-06,24,Y,6.0,4.0,3.0,3.0
1805,2306060001,e_e000680,23,IFC 몰,2023-06-06,2023-06-06,4,Y,6.0,4.0,3.0,4.0
1806,2306060002,e_e000680,24,더 현대 서울,2023-06-06,2023-06-06,4,Y,6.0,4.0,3.0,4.0
1807,2306060003,e_e000680,25,집,2023-06-06,2023-06-07,21,,,,,
1808,2305230001,e_e000682,1,집,2023-05-23,2023-05-23,21,,,,,
1809,2305230002,e_e000682,2,서울역,2023-05-23,2023-05-23,9,Y,11.0,4.0,3.0,3.0
1810,2305230003,e_e000682,3,수원역,2023-05-23,2023-05-23,9,Y,6.0,4.0,3.0,3.0
1811,2305230004,e_e000682,4,팔달공원,2023-05-23,2023-05-23,1,N,1.0,5.0,4.0,4.0
1812,2305230005,e_e000682,5,에그 궁,2023-05-23,2023-05-23,11,N,2.0,5.0,4.0,5.0
1813,2305230006,e_e000682,6,헤올커피로스터즈,2023-05-23,2023-05-23,11,N,2.0,5.0,4.0,5.0
1814,2305230007,e_e000682,7,브로콜리 숲,2023-05-23,2023-05-23,10,N,9.0,4.0,3.0,4.0
1815,2305230008,e_e000682,8,호텔 달,2023-05-23,2023-05-23,24,N,11.0,5.0,5.0,5.0
1816,2305230009,e_e000682,9,진미 통닭,2023-05-23,2023-05-23,11,Y,4.0,5.0,5.0,5.0
1817,2305230010,e_e000682,10,수원 화성 화홍문,2023-05-23,2023-05-23,2,N,1.0,5.0,5.0,5.0
1818,2305230011,e_e000682,11,호텔 달,2023-05-23,2023-05-24,24,N,8.0,5.0,5.0,5.0
1819,2305240001,e_e000682,12,요미우돈 교자,2023-05-24,2023-05-24,11,N,2.0,5.0,5.0,5.0
1820,2305240002,e_e000682,13,화성행궁,2023-05-24,2023-05-24,2,N,1.0,5.0,5.0,5.0
1821,2305240003,e_e000682,14,류 옹,2023-05-24,2023-05-24,11,N,2.0,5.0,5.0,5.0
1822,2305240004,e_e000682,15,용연,2023-05-24,2023-05-24,1,N,5.0,4.0,4.0,4.0
1823,2305240005,e_e000682,16,하얀 풍차제과 망포역점,2023-05-24,2023-05-24,10,Y,4.0,5.0,5.0,5.0
1824,2305240006,e_e000682,17,수원역,2023-05-24,2023-05-24,9,Y,11.0,3.0,3.0,3.0
1825,2305240007,e_e000682,18,집,2023-05-24,2023-05-25,21,,,,,
1826,2306050001,e_e000686,1,집,2023-06-05,2023-06-05,21,,,,,
1827,2306050002,e_e000686,3,집,2023-06-05,2023-06-06,21,,,,,
1828,2306050003,e_e000686,2,용인자연휴양림,2023-06-05,2023-06-05,1,N,2.0,4.0,4.0,4.0
1829,2305260001,e_e000689,1,집,2023-05-26,2023-05-26,21,,,,,
1830,2305260002,e_e000689,2,포항역,2023-05-26,2023-05-26,9,Y,6.0,5.0,5.0,5.0
1831,2305260003,e_e000689,3,여자친구 집,2023-05-26,2023-05-27,22,,,,,
1832,2305270001,e_e000689,4,문호리 리버마켓,2023-05-27,2023-05-27,8,N,9.0,5.0,5.0,5.0
1833,2305270002,e_e000689,5,국립현대미술관 서울관,2023-05-27,2023-05-27,3,N,2.0,5.0,5.0,5.0
1834,2305270003,e_e000689,6,노티스 안국,2023-05-27,2023-05-27,11,N,1.0,3.0,2.0,3.0
1835,2305270004,e_e000689,7,북촌도 담,2023-05-27,2023-05-27,11,N,2.0,3.0,3.0,4.0
1836,2305270005,e_e000689,8,롯데마트 청량리점,2023-05-27,2023-05-27,4,Y,4.0,5.0,5.0,5.0
1837,2305270006,e_e000689,9,여자친구 집,2023-05-27,2023-05-28,22,,,,,
1838,2305280001,e_e000689,10,중랑구민체육센터,2023-05-28,2023-05-28,5,N,8.0,5.0,5.0,5.0
1839,2305280002,e_e000689,11,왔다 생고기 마을,2023-05-28,2023-05-28,11,N,5.0,3.0,3.0,4.0
1840,2305280003,e_e000689,12,제이앤제이 락 볼링센터 종로점,2023-05-28,2023-05-28,5,N,8.0,4.0,4.0,4.0
1841,2305280004,e_e000689,13,융통성,2023-05-28,2023-05-28,11,N,2.0,5.0,5.0,5.0
1842,2305280005,e_e000689,14,여자친구 집,2023-05-28,2023-05-29,22,,,,,
1843,2305290002,e_e000689,15,집,2023-05-29,2023-05-30,21,,,,,
1844,2305210001,e_e000691,1,집,2023-05-21,2023-05-21,21,,,,,
1845,2305210002,e_e000691,5,집,2023-05-21,2023-05-22,21,,,,,
1846,2305210003,e_e000691,2,dooop,2023-05-21,2023-05-21,11,N,1.0,5.0,3.0,3.0
1847,2305210004,e_e000691,3,서울숲 카페거리,2023-05-21,2023-05-21,4,Y,1.0,5.0,5.0,5.0
1848,2305210005,e_e000691,4,오레오 팝업스토어,2023-05-21,2023-05-21,13,N,1.0,3.0,4.0,5.0
1849,2305200001,e_e000693,1,집,2023-05-20,2023-05-20,21,,,,,
1850,2305200002,e_e000693,7,DMC 파크뷰 자이 1단지 아파트,2023-05-20,2023-05-21,21,,,,,
1851,2305200003,e_e000693,2,송도센트럴파크,2023-05-20,2023-05-20,8,Y,1.0,5.0,5.0,5.0
1852,2305200004,e_e000693,3,포케 품은 초밥,2023-05-20,2023-05-20,10,N,8.0,5.0,5.0,5.0
1853,2305200005,e_e000693,4,꿈꾸는 공원,2023-05-20,2023-05-20,7,N,9.0,4.0,4.0,4.0
1854,2305200006,e_e000693,5,인천도시 역사관,2023-05-20,2023-05-20,2,N,2.0,5.0,4.0,4.0
1855,2305200007,e_e000693,6,스위트 머드 송도점,2023-05-20,2023-05-20,11,N,9.0,5.0,4.0,4.0
1856,2305280001,e_e000695,1,친구 친지 집,2023-05-28,2023-05-28,22,,,,,
1857,2305280002,e_e000695,2,성수 2가 3동 공영주차장,2023-05-28,2023-05-28,9,Y,6.0,4.0,4.0,4.0
1858,2305280003,e_e000695,4,소문난 성수 감자탕,2023-05-28,2023-05-28,11,N,1.0,1.0,1.0,1.0
1859,2305280004,e_e000695,5,글로우,2023-05-28,2023-05-28,11,N,9.0,4.0,4.0,4.0
1860,2305280005,e_e000695,3,서울숲 카페거리,2023-05-28,2023-05-28,4,Y,1.0,4.0,5.0,4.0
1861,2305280006,e_e000695,6,서울숲 카페거리,2023-05-28,2023-05-28,4,N,1.0,4.0,3.0,3.0
1862,2305280007,e_e000695,7,그라운드 시 소 성수,2023-05-28,2023-05-28,3,N,2.0,5.0,5.0,5.0
1863,2305280008,e_e000695,8,성수동 2가 3동 주차장,2023-05-28,2023-05-28,9,Y,4.0,5.0,4.0,4.0
1864,2305280009,e_e000695,9,식겁 신읍동점,2023-05-28,2023-05-28,11,N,11.0,5.0,4.0,4.0
1865,2305280010,e_e000695,10,지인 집,2023-05-28,2023-05-29,22,,,,,
1866,2305290001,e_e000695,11,콩닭콩닭,2023-05-29,2023-05-29,11,N,5.0,4.0,3.0,3.0
1867,2305290002,e_e000695,12,구름산 카페,2023-05-29,2023-05-29,11,N,9.0,3.0,3.0,3.0
1868,2305290003,e_e000695,13,지인 집,2023-05-29,2023-05-29,22,,,,,
1869,2305290004,e_e000695,14,집,2023-05-29,2023-05-30,21,,,,,
1870,2305190001,e_e000696,1,집,2023-05-19,2023-05-19,21,,,,,
1871,2305190002,e_e000696,3,이문 1차 푸르지오 아파트,2023-05-19,2023-05-20,22,,,,,
1872,2305190003,e_e000696,2,행담도 휴게소 충전소 서울 방향,2023-05-19,2023-05-19,9,N,6.0,3.0,3.0,3.0
1873,2305200001,e_e000696,7,이문 1차 푸르지오 아파트,2023-05-20,2023-05-21,22,,,,,
1874,2305200002,e_e000696,4,서울 장미축제,2023-05-20,2023-05-20,8,N,5.0,4.0,4.0,4.0
1875,2305200003,e_e000696,5,이문 1차 푸르지오 아파트,2023-05-20,2023-05-20,22,Y,11.0,5.0,4.0,3.0
1876,2305200004,e_e000696,6,육공판 공릉점,2023-05-20,2023-05-20,11,N,5.0,4.0,4.0,4.0
1877,2305210001,e_e000696,11,집,2023-05-21,2023-05-22,21,,,,,
1878,2305210002,e_e000696,8,GS25 능동 사랑 점,2023-05-21,2023-05-21,10,N,9.0,4.0,4.0,4.0
1879,2305210003,e_e000696,9,서울어린이대공원,2023-05-21,2023-05-21,1,N,10.0,4.0,4.0,4.0
1880,2305210004,e_e000696,10,평화 김해 뒷고기 수원 세류점,2023-05-21,2023-05-21,11,N,5.0,5.0,5.0,5.0
1881,2306020001,e_e000699,1,집,2023-06-02,2023-06-02,21,,,,,
1882,2306020002,e_e000699,2,친구네 집,2023-06-02,2023-06-03,22,,,,,
1883,2306030001,e_e000699,3,율동 공원,2023-06-03,2023-06-03,7,N,1.0,1.0,5.0,5.0
1884,2306030002,e_e000699,6,친구네 집,2023-06-03,2023-06-04,22,,,,,
1885,2306030003,e_e000699,4,친구네 집,2023-06-03,2023-06-03,22,N,11.0,5.0,5.0,5.0
1886,2306030004,e_e000699,5,뚝섬한강공원,2023-06-03,2023-06-03,7,N,5.0,5.0,5.0,5.0
1887,2306040001,e_e000699,7,서울숲,2023-06-04,2023-06-04,7,N,1.0,5.0,5.0,5.0
1888,2306040002,e_e000699,8,서울숲 카페거리,2023-06-04,2023-06-04,4,N,1.0,5.0,4.0,4.0
1889,2306040003,e_e000699,9,친구 집,2023-06-04,2023-06-04,22,,,,,
1890,2306040004,e_e000699,10,동서울 종합터미널,2023-06-04,2023-06-04,9,Y,6.0,5.0,5.0,5.0
1891,2306040005,e_e000699,11,집,2023-06-04,2023-06-05,21,,,,,
1892,2306020001,e_e000700,1,집,2023-06-02,2023-06-02,21,,,,,
1893,2306020002,e_e000700,2,바이 어리셔,2023-06-02,2023-06-02,11,N,2.0,5.0,5.0,5.0
1894,2306020003,e_e000700,3,데 메모가 든,2023-06-02,2023-06-02,10,N,9.0,5.0,3.0,4.0
1895,2306020004,e_e000700,4,솜솜 뜨개,2023-06-02,2023-06-02,10,Y,4.0,5.0,5.0,5.0
1896,2306020005,e_e000700,5,올리브영 망원역점,2023-06-02,2023-06-02,10,Y,4.0,5.0,5.0,5.0
1897,2306020006,e_e000700,6,바늘이야기 연희 직영점,2023-06-02,2023-06-02,10,Y,4.0,5.0,5.0,5.0
1898,2306020007,e_e000700,7,제스티 살룬 연남,2023-06-02,2023-06-02,11,Y,1.0,5.0,5.0,5.0
1899,2306020008,e_e000700,8,메이드 바이,2023-06-02,2023-06-02,10,N,9.0,5.0,5.0,5.0
1900,2306020009,e_e000700,9,금강 프라임 빌,2023-06-02,2023-06-03,22,,,,,
1901,2306030001,e_e000700,10,키 이스케이프 우주 라이크점,2023-06-03,2023-06-03,13,Y,2.0,5.0,5.0,5.0
1902,2306030002,e_e000700,11,강남역 지하상가,2023-06-03,2023-06-03,4,N,9.0,4.0,4.0,4.0
1903,2306030003,e_e000700,12,신세계백화점 강남점,2023-06-03,2023-06-03,4,Y,7.0,5.0,5.0,5.0
1904,2306030004,e_e000700,13,반포 한강공원,2023-06-03,2023-06-03,1,Y,1.0,5.0,5.0,5.0
1905,2306030005,e_e000700,14,반포 낭만 달빛 마켓,2023-06-03,2023-06-03,8,N,1.0,5.0,5.0,5.0
1906,2306030006,e_e000700,15,잠수교 지하보도,2023-06-03,2023-06-03,7,N,1.0,5.0,5.0,5.0
1907,2306030007,e_e000700,16,포이 키친,2023-06-03,2023-06-03,11,N,2.0,5.0,5.0,5.0
1908,2306030008,e_e000700,17,금강 프라임 빌,2023-06-03,2023-06-04,22,,,,,
1909,2306040001,e_e000700,24,집,2023-06-04,2023-06-05,21,,,,,
1910,2306040002,e_e000700,19,카페 마마스 코엑스점,2023-06-04,2023-06-04,4,Y,4.0,5.0,5.0,5.0
1911,2306040003,e_e000700,18,코엑스,2023-06-04,2023-06-04,3,Y,1.0,5.0,5.0,5.0
1912,2306040004,e_e000700,20,팝 마트 코엑스점,2023-06-04,2023-06-04,10,N,9.0,5.0,4.0,4.0
1913,2306040005,e_e000700,21,메가박스 코엑스,2023-06-04,2023-06-04,3,Y,7.0,5.0,5.0,5.0
1914,2306040006,e_e000700,22,스타필드 코엑스몰,2023-06-04,2023-06-04,4,Y,1.0,5.0,5.0,5.0
1915,2306040007,e_e000700,23,카츠 8 파르나스 몰 점,2023-06-04,2023-06-04,11,N,9.0,5.0,5.0,5.0
1916,2306100001,e_e000704,1,집,2023-06-10,2023-06-10,21,,,,,
1917,2306100002,e_e000704,2,센티드뮤제,2023-06-10,2023-06-10,3,N,2.0,5.0,5.0,5.0
1918,2306100003,e_e000704,3,가드너스,2023-06-10,2023-06-10,11,N,1.0,5.0,5.0,5.0
1919,2306100004,e_e000704,4,콩치노 콘크리트,2023-06-10,2023-06-10,3,Y,4.0,5.0,5.0,5.0
1920,2306100005,e_e000704,6,집,2023-06-10,2023-06-11,21,,,,,
1921,2306100006,e_e000704,5,황밀삼 우리 밥상,2023-06-10,2023-06-10,11,N,11.0,5.0,5.0,5.0
1922,2305190001,e_e000705,1,집,2023-05-19,2023-05-19,21,,,,,
1923,2305190002,e_e000705,2,쉐이크쉑 강남스퀘어점,2023-05-19,2023-05-19,11,N,1.0,5.0,5.0,5.0
1924,2305190003,e_e000705,3,역삼 무궁화공원,2023-05-19,2023-05-19,7,N,9.0,4.0,4.0,4.0
1925,2305190004,e_e000705,4,배곧 애브뉴 프랑 센트럴,2023-05-19,2023-05-19,4,N,1.0,4.0,4.0,4.0
1926,2305190006,e_e000705,5,다인로얄팰리스배곧9차오피스텔,2023-05-19,2023-05-20,22,,,,,
1927,2305200001,e_e000705,6,시흥 배곧 한울 공원,2023-05-20,2023-05-20,7,N,5.0,5.0,5.0,4.0
1928,2305200002,e_e000705,7,후라 또 식당 배곧점,2023-05-20,2023-05-20,11,N,2.0,4.0,4.0,4.0
1929,2305200003,e_e000705,8,서 영 베니스 스퀘어,2023-05-20,2023-05-20,8,N,2.0,4.0,3.0,3.0
1930,2305200004,e_e000705,9,돈이 창 배곧 롯데마트 점,2023-05-20,2023-05-20,11,N,2.0,4.0,4.0,4.0
1931,2305200005,e_e000705,11,다인로얄팰리스배곧9차오피스텔,2023-05-20,2023-05-20,22,,,,,
1932,2305200006,e_e000705,10,뽑냐 배곧점,2023-05-20,2023-05-20,10,N,9.0,4.0,3.0,3.0
1933,2305200007,e_e000705,12,배곧 생명공원,2023-05-20,2023-05-20,8,N,1.0,4.0,4.0,4.0
1934,2305200008,e_e000705,13,다인로얄팰리스배곧9차오피스텔,2023-05-20,2023-05-21,22,,,,,
1935,2305210001,e_e000705,14,브런치빈 배곧점,2023-05-21,2023-05-21,11,N,2.0,4.0,4.0,4.0
1936,2305210002,e_e000705,15,다인로얄팰리스배곧9차오피스텔,2023-05-21,2023-05-21,22,,,,,
1937,2305210003,e_e000705,16,오이도 빨강등대,2023-05-21,2023-05-21,1,N,5.0,4.0,4.0,4.0
1938,2305210004,e_e000705,17,카페 로아,2023-05-21,2023-05-21,11,N,2.0,5.0,4.0,4.0
1939,2305210005,e_e000705,18,청춘 조개 별관,2023-05-21,2023-05-21,11,N,3.0,4.0,3.0,3.0
1940,2305210006,e_e000705,19,다인로얄팰리스배곧9차오피스텔,2023-05-21,2023-05-21,22,,,,,
1941,2305210007,e_e000705,20,집,2023-05-21,2023-05-22,21,,,,,
1942,2305190001,e_e000706,1,집,2023-05-19,2023-05-19,21,,,,,
1943,2305190002,e_e000706,2,에버랜드,2023-05-19,2023-05-19,6,Y,1.0,5.0,5.0,5.0
1944,2305190003,e_e000706,3,친구 집,2023-05-19,2023-05-20,22,,,,,
1945,2306030001,e_e000707,1,집,2023-06-03,2023-06-03,21,,,,,
1946,2306030002,e_e000707,2,궁평 국수,2023-06-03,2023-06-03,11,Y,4.0,5.0,5.0,5.0
1947,2306030003,e_e000707,3,DMZ 마루 캠핑장,2023-06-03,2023-06-04,24,Y,7.0,5.0,5.0,5.0
1948,2306040001,e_e000707,6,DMZ 마루 캠핑장,2023-06-04,2023-06-05,24,Y,7.0,5.0,5.0,5.0
1949,2306040002,e_e000707,5,로하스 캠핑,2023-06-04,2023-06-04,24,N,9.0,5.0,5.0,5.0
1950,2306040003,e_e000707,4,DMZ 마루 캠핑장,2023-06-04,2023-06-04,24,Y,4.0,5.0,5.0,5.0
1951,2306050001,e_e000707,7,태풍 전망대,2023-06-05,2023-06-05,3,N,9.0,5.0,3.0,5.0
1952,2306050002,e_e000707,8,세라비 한옥 카페,2023-06-05,2023-06-05,11,Y,1.0,3.0,3.0,2.0
1953,2306050003,e_e000707,9,집,2023-06-05,2023-06-06,21,,,,,
1954,2305210001,e_e000709,1,집,2023-05-21,2023-05-21,21,,,,,
1955,2305210002,e_e000709,2,소바애 부천 본점,2023-05-21,2023-05-21,4,N,2.0,5.0,5.0,5.0
1956,2305210003,e_e000709,3,부천 자연 생태공원 자연 생태 박물관,2023-05-21,2023-05-21,1,Y,4.0,4.0,4.0,4.0
1957,2305210004,e_e000709,4,부천 자연 생태공원,2023-05-21,2023-05-21,1,Y,4.0,4.0,4.0,4.0
1958,2305210005,e_e000709,5,집,2023-05-21,2023-05-22,21,,,,,
1959,2305200001,e_e000710,1,집,2023-05-20,2023-05-20,21,,,,,
1960,2305200002,e_e000710,2,고릴라 캠핑 부천점,2023-05-20,2023-05-20,10,Y,8.0,5.0,4.0,5.0
1961,2305200003,e_e000710,3,분지울작은캠핑장,2023-05-20,2023-05-21,24,N,2.0,5.0,5.0,5.0
1962,2305210001,e_e000710,4,집,2023-05-21,2023-05-22,21,,,,,
1963,2305200001,e_e000715,1,집,2023-05-20,2023-05-20,21,,,,,
1964,2305200002,e_e000715,2,오이도 선사유적공원,2023-05-20,2023-05-20,2,N,10.0,5.0,5.0,4.0
1965,2305200003,e_e000715,3,S-market(시화점),2023-05-20,2023-05-20,4,N,9.0,4.0,3.0,3.0
1966,2305200004,e_e000715,4,오이도 빨강등대,2023-05-20,2023-05-20,1,N,1.0,5.0,5.0,5.0
1967,2305200005,e_e000715,5,커피 나는 바다,2023-05-20,2023-05-20,11,N,9.0,4.0,3.0,3.0
1968,2305200006,e_e000715,6,이베리코,2023-05-20,2023-05-20,11,N,9.0,4.0,4.0,3.0
1969,2305200007,e_e000715,7,호텔 지트,2023-05-20,2023-05-20,24,N,7.0,4.0,4.0,4.0
1970,2305200008,e_e000715,8,지트,2023-05-20,2023-05-21,24,N,8.0,4.0,4.0,4.0
1971,2305210001,e_e000715,9,돈가스 클럽,2023-05-21,2023-05-21,11,N,5.0,5.0,5.0,5.0
1972,2305210002,e_e000715,10,집,2023-05-21,2023-05-22,21,,,,,
1973,2305200001,e_e000717,1,집,2023-05-20,2023-05-20,21,,,,,
1974,2305200002,e_e000717,2,킴스클럽 뉴코아 아울렛 평촌점,2023-05-20,2023-05-20,4,Y,6.0,1.0,5.0,5.0
1975,2305200003,e_e000717,3,서울대공원 주차장,2023-05-20,2023-05-20,6,Y,4.0,5.0,5.0,5.0
1976,2305200004,e_e000717,4,서울대공원 테마 가든,2023-05-20,2023-05-20,6,Y,4.0,5.0,5.0,5.0
1977,2305200005,e_e000717,5,서울대공원 어린이 동물원,2023-05-20,2023-05-20,6,N,11.0,5.0,5.0,5.0
1978,2305200006,e_e000717,6,서울대공원 테마 가든,2023-05-20,2023-05-20,6,Y,4.0,5.0,5.0,5.0
1979,2305200007,e_e000717,7,산본시장,2023-05-20,2023-05-20,4,Y,5.0,5.0,5.0,5.0
1980,2305200008,e_e000717,8,춘천 골,2023-05-20,2023-05-20,11,N,9.0,4.0,3.0,3.0
1981,2305200009,e_e000717,9,AK플라자 금정,2023-05-20,2023-05-20,4,N,11.0,5.0,5.0,5.0
1982,2305200010,e_e000717,10,집,2023-05-20,2023-05-21,21,,,,,
1983,2305260001,e_e000718,1,집,2023-05-26,2023-05-26,21,,,,,
1984,2305260004,e_e000718,2,18장마라탕 광교점,2023-05-26,2023-05-26,11,N,2.0,5.0,4.0,4.0
1985,2305260005,e_e000718,3,갤러리아백화점 광교점,2023-05-26,2023-05-26,4,Y,4.0,4.0,4.0,4.0
1986,2305260006,e_e000718,4,광교호수공원,2023-05-26,2023-05-26,7,Y,4.0,5.0,4.0,5.0
1987,2305260007,e_e000718,5,앨리웨이 광교,2023-05-26,2023-05-26,4,Y,4.0,5.0,5.0,5.0
1988,2305260008,e_e000718,6,수원 시청역 하루,2023-05-26,2023-05-27,24,N,8.0,4.0,2.0,2.0
1989,2305270001,e_e000718,7,한동석 할머니 순두부,2023-05-27,2023-05-27,11,N,2.0,5.0,5.0,5.0
1990,2305270002,e_e000718,8,행궁길갤러리,2023-05-27,2023-05-27,3,N,9.0,5.0,5.0,5.0
1991,2305270003,e_e000718,9,평지다,2023-05-27,2023-05-27,11,Y,4.0,4.0,5.0,5.0
1992,2305270004,e_e000718,10,가미 가락국수,2023-05-27,2023-05-27,11,Y,4.0,5.0,5.0,5.0
1993,2305270005,e_e000718,11,엔제리너스 L7 홍대점,2023-05-27,2023-05-27,11,N,5.0,5.0,5.0,5.0
1994,2305270006,e_e000718,12,집,2023-05-27,2023-05-28,21,,,,,
1995,2305200001,e_e000733,1,집,2023-05-20,2023-05-20,21,,,,,
1996,2305200003,e_e000733,2,아난티 코드,2023-05-20,2023-05-20,7,N,1.0,5.0,5.0,5.0
1997,2305200004,e_e000733,3,한솥도시락 가평점,2023-05-20,2023-05-20,11,N,6.0,5.0,4.0,4.0
1998,2305200005,e_e000733,4,자연과 별 가평 천문대,2023-05-20,2023-05-21,24,N,5.0,3.0,2.0,3.0
1999,2305210001,e_e000733,5,롯데월드타워,2023-05-21,2023-05-21,11,Y,4.0,3.0,2.0,3.0
2000,2305210002,e_e000733,6,집,2023-05-21,2023-05-22,21,,,,,
2001,2305200001,e_e000734,1,집,2023-05-20,2023-05-20,21,,,,,
2002,2305200002,e_e000734,2,스타필드 고양,2023-05-20,2023-05-20,4,N,1.0,4.0,4.0,4.0
2003,2305200003,e_e000734,3,친구 집,2023-05-20,2023-05-20,22,,,,,
2004,2305200004,e_e000734,4,힐스테이트 삼송역 스칸센 오피스텔(2블록),2023-05-20,2023-05-21,22,Y,5.0,4.0,4.0,4.0
2005,2305210001,e_e000734,5,서오릉,2023-05-21,2023-05-21,2,N,1.0,5.0,5.0,5.0
2006,2305210002,e_e000734,6,서오릉 옆 소나무 산책길,2023-05-21,2023-05-21,1,N,9.0,5.0,5.0,5.0
2007,2305210003,e_e000734,7,서오릉 메카 다슬기 본점,2023-05-21,2023-05-21,11,N,2.0,5.0,5.0,5.0
2008,2305210004,e_e000734,8,힐스테이트 삼송역 스칸센 오피스텔(2블록),2023-05-21,2023-05-22,22,Y,5.0,4.0,3.0,3.0
2009,2305220001,e_e000734,9,흥국사 삼성각,2023-05-22,2023-05-22,2,N,1.0,5.0,5.0,5.0
2010,2305220002,e_e000734,10,흥국사 둘레길,2023-05-22,2023-05-22,1,N,9.0,5.0,5.0,5.0
2011,2305220003,e_e000734,11,서오릉 화훼 단지,2023-05-22,2023-05-22,4,N,5.0,5.0,5.0,5.0
2012,2305220004,e_e000734,12,엘리제,2023-05-22,2023-05-22,11,N,2.0,3.0,2.0,2.0
2013,2305220005,e_e000734,13,원흥 주유소 원흥동 지점,2023-05-22,2023-05-22,9,N,11.0,4.0,3.0,2.0
2014,2305220006,e_e000734,14,힐스테이트 삼송역 스칸센 오피스텔(2블록),2023-05-22,2023-05-23,22,Y,5.0,4.0,3.0,4.0
2015,2305230001,e_e000734,15,북한산 온천 비젠,2023-05-23,2023-05-23,12,N,2.0,5.0,4.0,5.0
