AGE_GRP,FAMILY_MEMB,TRAVEL_COMPANIONS_NUM,TRAVEL_TERM,TRAVEL_NUM,companions_per_family,lodging_payment_sum,lodging_payment_count,lodging_store_count,TRAVEL_STATUS_ACCOMPANY_CODE,visit_move_cnt,activity_payment_sum,activity_payment_count,activity_store_count,activity_history_rows,activity_type_unique,activity_per_day,spending_per_day,activity_to_lodging_ratio,MVMN_NM_CODE,IS_FAILED_TRIP
30.0,2.0,1.0,3.0,2.0,0.5,119000,0,0,6,6.0,95000,3,3,7,3,3.0,214000.0,0.7983126192216872,1,1.0
40.0,5.0,4.0,3.0,4.0,0.8,119000,0,0,8,4.0,153600,5,3,6,4,2.5,136300.0,1.2907454559205385,2,0.0
40.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,10.0,62950,4,4,13,5,2.0,90975.0,0.5289871513684758,3,0.0
40.0,4.0,1.0,3.0,5.0,0.25,119000,0,0,1,7.0,51000,2,2,7,5,1.0,85000.0,0.4285678271611163,3,0.0
40.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,5,3.0,71600,3,3,2,2,3.0,190600.0,0.6016756161712927,2,0.0
30.0,3.0,3.0,3.0,3.0,1.0,161355,1,1,7,6.0,131800,5,4,7,4,1.6666666666666667,97718.33333333331,0.8168273878876522,2,0.0
30.0,2.0,1.0,3.0,5.0,0.5,119000,0,0,1,6.0,96000,1,1,5,4,0.3333333333333333,71666.66666666667,0.8067159099503366,2,0.0
20.0,4.0,1.0,3.0,4.0,0.25,119000,0,0,2,7.0,51000,2,2,8,5,1.0,85000.0,0.4285678271611163,2,0.0
20.0,3.0,1.0,3.0,3.0,0.3333333333333333,275000,1,1,1,8.0,282500,4,4,9,4,2.0,278750.0,1.027268991749121,2,0.0
20.0,4.0,0.0,3.0,1.0,0.0,119000,0,0,6,28.0,108950,11,10,26,6,3.6666666666666665,75983.33333333333,0.9155385248863456,1,0.0
30.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,2,4.0,88000,2,2,3,3,1.0,103500.0,0.7394895841211419,2,0.0
30.0,1.0,1.0,3.0,3.0,1.0,119000,0,0,2,5.0,35600,2,2,2,2,1.0,77300.0,0.2991571499399165,2,0.0
20.0,4.0,0.0,2.0,1.0,0.0,119000,0,0,6,5.0,92300,2,2,2,2,2.0,211300.0,0.775623734254334,3,1.0
20.0,4.0,1.0,2.0,2.0,0.25,119000,0,0,2,13.0,85500,2,2,9,6,0.6666666666666666,68166.66666666667,0.7184813572995185,1,1.0
60.0,3.0,1.0,3.0,5.0,0.3333333333333333,119000,0,0,1,6.0,18600,2,2,6,3,1.0,68800.0,0.1563012075528777,3,0.0
40.0,2.0,1.0,3.0,2.0,0.5,119000,0,0,1,4.0,27500,1,1,2,2,0.5,73250.0,0.2310904950378568,3,0.0
30.0,2.0,1.0,2.0,4.0,0.5,104500,1,1,2,4.0,62000,2,2,5,5,1.0,83250.0,0.5932957579353307,3,0.0
30.0,2.0,0.0,2.0,1.0,0.0,119000,0,0,6,14.0,132000,6,6,14,6,3.0,125500.0,1.1092343761817127,1,0.0
30.0,2.0,2.0,2.0,2.0,1.0,50000,1,1,5,5.0,127500,3,3,7,5,1.0,59166.66666666666,2.5499490010199795,2,0.0
30.0,1.0,6.0,2.0,2.0,6.0,170000,1,1,5,6.0,256690,2,2,4,2,1.0,213345.0,1.5099322945159146,1,0.0
20.0,1.0,0.0,3.0,3.0,0.0,119000,0,0,6,6.0,59800,2,2,7,5,1.0,89400.0,0.5025167855732304,1,0.0
20.0,4.0,3.0,1.0,1.0,0.75,165000,1,1,5,12.0,173720,6,5,6,4,2.0,112906.66666666669,1.0528421039872486,2,1.0
40.0,3.0,2.0,2.0,1.0,0.6666666666666666,379456,1,1,8,16.0,122880,7,7,18,7,1.75,125584.0,0.3238311587347183,2,0.0
30.0,4.0,1.0,3.0,6.0,0.25,119000,0,0,2,14.0,124300,8,7,18,6,2.0,60825.0,1.044529037571113,2,0.0
30.0,4.0,0.0,4.0,1.0,0.0,119000,0,0,6,6.0,9700,1,1,5,4,1.0,128700.0,0.0815119200678985,3,0.0
20.0,4.0,1.0,2.0,3.0,0.25,30000,1,1,2,7.0,330000,9,9,9,4,3.0,120000.0,10.999633345555148,1,0.0
30.0,3.0,2.0,2.0,2.0,0.6666666666666666,119000,0,0,8,2.0,84000,0,0,4,2,0.0,101500.0,0.7058764212065445,2,0.0
30.0,3.0,8.0,3.0,2.0,2.6666666666666665,187000,1,1,5,7.0,35600,2,2,7,4,0.6666666666666666,74200.0,0.1903733135116924,2,0.0
60.0,3.0,1.0,3.0,2.0,0.3333333333333333,119000,0,0,7,4.0,84000,0,0,2,2,0.0,101500.0,0.7058764212065445,3,1.0
40.0,4.0,0.0,3.0,3.0,0.0,119000,0,0,6,11.0,10000,2,2,12,5,0.6666666666666666,43000.0,0.0840329072864933,2,0.0
30.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,2,3.0,39980,3,2,4,4,1.5,79490.0,0.3359635633314006,2,1.0
20.0,3.0,3.0,2.0,1.0,1.0,119000,0,0,7,13.0,591340,12,10,18,6,2.4,142068.0,4.9692019394795,2,0.0
30.0,1.0,3.0,2.0,2.0,3.0,119000,0,0,5,5.0,79500,5,5,7,3,2.5,99250.0,0.6680616129276225,3,0.0
20.0,5.0,1.0,3.0,4.0,0.2,229000,1,1,2,6.0,152000,2,2,7,4,0.6666666666666666,127000.0,0.663752560032489,1,1.0
20.0,1.0,0.0,3.0,2.0,0.0,119000,0,0,6,6.0,55000,3,3,5,4,1.5,87000.0,0.4621809900757136,1,0.0
40.0,5.0,1.0,2.0,1.0,0.2,119000,0,0,5,3.0,41000,3,1,6,5,1.5,80000.0,0.3445349198746229,2,0.0
40.0,4.0,2.0,3.0,10.0,0.5,119000,0,0,5,3.0,226200,3,3,2,1,1.5,172600.0,1.9008243628204804,2,0.0
40.0,4.0,5.0,3.0,4.0,1.25,119000,0,0,3,7.0,348400,5,5,5,4,5.0,467400.0,2.92770648986143,2,1.0
20.0,4.0,3.0,3.0,5.0,0.75,119000,0,0,8,3.0,28300,1,1,1,1,0.5,73650.0,0.2378131276207763,3,0.0
30.0,3.0,0.0,2.0,1.0,0.0,119000,0,0,6,6.0,76900,4,4,7,3,2.0,97950.0,0.6462130570331341,3,1.0
20.0,1.0,1.0,3.0,3.0,1.0,152640,2,2,2,7.0,242050,10,10,15,6,5.0,197345.0,1.5857469487228202,2,0.0
30.0,1.0,0.0,2.0,3.0,0.0,119000,0,0,6,13.0,30500,2,2,11,6,1.0,74750.0,0.2563003672238048,3,0.0
40.0,3.0,2.0,2.0,2.0,0.6666666666666666,119000,0,0,8,3.0,65000,2,2,3,3,2.0,184000.0,0.546213897362207,3,0.0
40.0,4.0,2.0,3.0,2.0,0.5,119000,0,0,8,4.0,7050,1,1,4,4,0.5,63025.0,0.0592431996369778,3,0.0
20.0,3.0,1.0,3.0,2.0,0.3333333333333333,145824,1,1,2,9.0,82310,3,3,12,6,1.0,76044.66666666667,0.5644436824961426,1,0.0
20.0,1.0,0.0,2.0,1.0,0.0,119000,0,0,6,7.0,19800,2,2,4,3,1.0,69400.0,0.1663851564272569,3,0.0
30.0,2.0,0.0,3.0,6.0,0.0,119000,0,0,6,26.0,137200,10,10,37,6,3.333333333333333,85400.0,1.1529314879706891,1,0.0
40.0,4.0,13.0,2.0,2.0,3.25,60000,1,1,8,5.0,136000,1,1,4,4,0.3333333333333333,65333.333333333336,2.266628889518508,2,0.0
30.0,2.0,1.0,1.0,2.0,0.5,119000,0,0,1,7.0,43100,2,2,3,2,1.0,81050.0,0.3621818304047865,3,0.0
20.0,1.0,1.0,2.0,2.0,1.0,119000,0,0,2,6.0,84000,4,4,7,5,2.0,101500.0,0.7058764212065445,1,0.0
60.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,2,5.0,49000,1,1,6,4,0.5,84000.0,0.4117612457038176,3,0.0
20.0,3.0,0.0,3.0,3.0,0.0,119000,0,0,6,7.0,63300,5,5,9,6,1.6666666666666667,60766.66666666666,0.5319283031235031,1,0.0
40.0,3.0,1.0,2.0,3.0,0.3333333333333333,50000,1,1,2,5.0,20800,1,1,3,3,0.3333333333333333,23600.0,0.4159916801663966,2,0.0
30.0,2.0,0.0,3.0,4.0,0.0,119000,0,0,6,4.0,38000,3,3,2,1,1.5,78500.0,0.3193250476886748,1,0.0
30.0,3.0,3.0,2.0,2.0,1.0,380600,2,2,3,16.0,215710,12,10,16,5,3.0,149077.5,0.5667615166539237,2,0.0
20.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,6.0,75600,3,3,4,2,1.5,97300.0,0.63528877908589,3,0.0
40.0,4.0,1.0,3.0,4.0,0.25,119000,0,0,6,5.0,26200,4,4,1,1,2.0,72600.0,0.2201662170906126,2,1.0
40.0,2.0,3.0,2.0,2.0,1.5,119000,0,0,5,4.0,810700,3,2,4,3,1.5,464850.0,6.81254779371602,2,0.0
40.0,4.0,3.0,3.0,4.0,0.75,119000,0,0,5,4.0,361000,2,2,5,2,1.0,240000.0,3.0335879530424115,2,0.0
20.0,4.0,1.0,3.0,5.0,0.25,101195,1,1,2,7.0,139000,9,7,9,4,3.0,80065.0,1.373572077947745,2,0.0
60.0,2.0,2.0,2.0,2.0,1.0,119000,0,0,5,3.0,84000,0,0,0,0,0.0,101500.0,0.7058764212065445,2,0.0
20.0,1.0,0.0,2.0,1.0,0.0,78000,1,1,6,15.0,56000,4,4,14,5,1.3333333333333333,44666.66666666666,0.7179395135959795,1,1.0
20.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,1,16.0,50000,1,1,12,4,0.25,42250.0,0.4201645364324669,2,0.0
20.0,5.0,0.0,3.0,4.0,0.0,119000,0,0,6,5.0,3900,2,2,4,4,1.0,61450.0,0.0327728338417324,3,1.0
20.0,4.0,0.0,2.0,1.0,0.0,30000,1,1,6,14.0,98200,8,7,12,7,2.6666666666666665,42733.333333333336,3.273224225859138,2,0.0
30.0,3.0,2.0,2.0,4.0,0.6666666666666666,119000,0,0,8,4.0,31000,2,2,4,3,1.0,75000.0,0.2605020125881295,3,0.0
60.0,2.0,1.0,2.0,3.0,0.5,58000,1,1,2,9.0,16000,1,1,12,4,0.3333333333333333,24666.666666666668,0.2758573128049516,2,0.0
20.0,4.0,1.0,1.0,1.0,0.25,119000,0,0,2,3.0,41000,2,2,3,2,1.0,80000.0,0.3445349198746229,1,0.0
60.0,1.0,2.0,2.0,1.0,2.0,119000,0,0,5,7.0,141000,4,4,9,4,1.3333333333333333,86666.66666666667,1.1848639927395568,2,1.0
20.0,2.0,0.0,3.0,2.0,0.0,119000,0,0,6,2.0,84000,0,0,0,0,0.0,101500.0,0.7058764212065445,1,0.0
30.0,1.0,1.0,2.0,1.0,1.0,119000,0,0,2,4.0,9000,1,1,2,2,0.5,64000.0,0.075629616557844,2,0.0
30.0,2.0,1.0,3.0,3.0,0.5,119000,0,0,1,6.0,69000,3,2,8,4,1.5,94000.0,0.5798270602768044,2,1.0
30.0,4.0,3.0,2.0,2.0,0.75,0,1,1,3,4.0,85000,2,2,5,4,1.0,42500.0,85000.0,2,1.0
50.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,1,4.0,129570,3,3,7,5,3.0,248570.0,1.088814379711095,2,0.0
30.0,3.0,2.0,2.0,2.0,0.6666666666666666,119000,0,0,8,3.0,63200,5,5,8,4,2.5,91100.0,0.5310879740506382,2,0.0
20.0,1.0,1.0,3.0,5.0,1.0,119000,0,0,2,3.0,34000,5,4,3,3,5.0,153000.0,0.2857118847740775,1,0.0
20.0,3.0,1.0,2.0,2.0,0.3333333333333333,119000,0,0,1,3.0,140100,2,2,3,3,1.0,129550.0,1.1773010310837724,2,0.0
30.0,1.0,6.0,2.0,1.0,6.0,260000,1,1,5,5.0,401150,6,4,5,4,2.0,220383.3333333333,1.5428786812358417,2,0.0
20.0,2.0,1.0,3.0,2.0,0.5,119000,0,0,1,9.0,48600,4,4,8,5,4.0,167600.0,0.4083999294123578,2,0.0
30.0,3.0,2.0,3.0,10.0,0.6666666666666666,119000,0,0,8,3.0,15800,1,1,2,2,0.5,67400.0,0.1327719935126595,2,1.0
40.0,1.0,0.0,3.0,4.0,0.0,119000,0,0,6,3.0,84000,0,0,2,2,0.0,101500.0,0.7058764212065445,3,0.0
30.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,8,6.0,90000,2,2,6,3,1.0,104500.0,0.7562961655784405,3,0.0
40.0,4.0,3.0,3.0,4.0,0.75,119000,0,0,8,5.0,23000,2,2,4,3,1.0,71000.0,0.1932756867589348,3,1.0
30.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,7,2.0,2000,1,1,5,4,1.0,121000.0,0.0168065814572986,2,1.0
30.0,4.0,3.0,3.0,4.0,0.75,119000,0,0,8,4.0,3400,1,1,3,2,0.5,61200.0,0.0285711884774077,2,0.0
40.0,1.0,0.0,3.0,1.0,0.0,119000,0,0,6,4.0,15800,2,2,3,1,1.0,67400.0,0.1327719935126595,1,0.0
40.0,4.0,1.0,3.0,3.0,0.25,119000,0,0,8,7.0,84000,2,2,3,2,1.0,101500.0,0.7058764212065445,3,0.0
30.0,3.0,2.0,2.0,2.0,0.6666666666666666,119000,0,0,8,4.0,63400,3,3,3,3,3.0,182400.0,0.532768632196368,2,1.0
40.0,4.0,3.0,2.0,1.0,0.75,119000,0,0,5,3.0,84000,0,0,5,4,0.0,101500.0,0.7058764212065445,2,0.0
20.0,3.0,0.0,2.0,2.0,0.0,119000,0,0,6,3.0,63500,2,2,5,3,2.0,182500.0,0.5336089612692331,2,0.0
30.0,2.0,1.0,3.0,5.0,0.5,119000,0,0,2,13.0,1751800,10,10,18,6,2.5,467700.0,14.720884698447913,1,1.0
30.0,2.0,0.0,2.0,1.0,0.0,119000,0,0,6,5.0,84000,0,0,5,3,0.0,203000.0,0.7058764212065445,2,1.0
40.0,2.0,1.0,3.0,4.0,0.5,45000,1,1,1,4.0,17500,2,2,5,5,1.0,31250.0,0.3888802471056198,2,1.0
40.0,1.0,0.0,3.0,4.0,0.0,119000,0,0,6,4.0,207260,5,5,6,3,2.5,163130.0,1.741666036419862,3,0.0
30.0,3.0,2.0,2.0,1.0,0.6666666666666666,388080,1,1,8,15.0,239680,8,7,9,4,2.0,156940.0,0.6176030261723713,2,0.0
40.0,3.0,1.0,3.0,3.0,0.3333333333333333,127600,1,1,2,11.0,92290,5,5,15,6,2.5,109945.0,0.7232701938072585,1,0.0
30.0,5.0,0.0,3.0,1.0,0.0,166161,1,1,6,22.0,311310,17,15,26,5,3.4,95494.2,1.8735330580999263,1,0.0
20.0,4.0,3.0,2.0,1.0,0.75,119000,0,0,5,5.0,147200,4,4,7,4,2.0,133100.0,1.2369643952571827,3,0.0
30.0,5.0,1.0,2.0,1.0,0.2,119000,0,0,2,5.0,14500,1,1,3,2,0.5,66750.0,0.1218477155654154,2,1.0
30.0,1.0,0.0,3.0,3.0,0.0,119000,0,0,6,6.0,7000,1,1,3,2,0.5,63000.0,0.0588230351005453,3,0.0
40.0,3.0,1.0,3.0,3.0,0.3333333333333333,119000,0,0,6,9.0,82980,4,3,12,5,1.0,50495.0,0.6973050646633222,2,0.0
50.0,4.0,0.0,3.0,4.0,0.0,119000,0,0,6,11.0,55000,1,1,14,6,0.3333333333333333,58000.0,0.4621809900757136,1,0.0
50.0,3.0,1.0,3.0,1.0,0.3333333333333333,119000,0,0,1,3.0,389600,2,2,2,2,1.0,254300.0,3.273922067881782,1,0.0
20.0,1.0,2.0,2.0,1.0,2.0,119000,0,0,7,16.0,419300,12,11,24,5,2.4,107660.0,3.523499802522668,1,0.0
30.0,1.0,0.0,3.0,4.0,0.0,119000,0,0,6,4.0,25000,2,2,3,3,1.0,72000.0,0.2100822682162334,2,1.0
30.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,5,7.0,131650,2,2,8,4,0.6666666666666666,83550.0,1.1062932244266854,2,1.0
60.0,2.0,2.0,2.0,1.0,1.0,119000,0,0,7,6.0,64000,3,2,4,2,1.5,91500.0,0.5378106066335577,2,1.0
50.0,1.0,3.0,2.0,2.0,3.0,119000,0,0,5,6.0,35900,1,1,2,2,0.5,77450.0,0.3016781371585113,2,0.0
20.0,5.0,0.0,2.0,2.0,0.0,119000,0,0,6,10.0,53270,5,3,15,3,1.6666666666666667,57423.333333333336,0.4476432971151503,1,1.0
40.0,1.0,2.0,2.0,1.0,2.0,119000,0,0,6,14.0,19000,2,2,12,6,0.6666666666666666,46000.0,0.1596625238443374,1,0.0
30.0,1.0,0.0,2.0,2.0,0.0,42000,1,1,6,6.0,43000,5,5,12,4,2.5,42500.0,1.0237851479726674,2,0.0
40.0,4.0,3.0,2.0,1.0,0.75,119000,0,0,8,4.0,62000,1,1,4,3,0.5,90500.0,0.521004025176259,3,1.0
30.0,4.0,3.0,3.0,2.0,0.75,250000,1,1,8,7.0,72000,2,2,3,1,0.5,80500.0,0.2879988480046079,2,0.0
20.0,3.0,1.0,3.0,3.0,0.3333333333333333,119000,0,0,2,6.0,67600,5,5,4,3,5.0,186600.0,0.5680624532566954,2,0.0
40.0,4.0,1.0,2.0,3.0,0.25,119000,0,0,1,4.0,84000,0,0,2,2,0.0,101500.0,0.7058764212065445,2,1.0
30.0,2.0,1.0,2.0,2.0,0.5,119000,0,0,1,3.0,68400,3,3,3,2,1.5,93700.0,0.5747850858396147,3,0.0
20.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,5.0,81500,3,3,3,2,1.5,100250.0,0.6848681943849211,2,0.0
20.0,2.0,0.0,2.0,3.0,0.0,119000,0,0,6,11.0,104710,6,6,10,4,3.0,111855.0,0.8799085721968722,1,1.0
30.0,1.0,0.0,2.0,2.0,0.0,119000,0,0,6,13.0,23900,2,2,15,6,0.6666666666666666,47633.333333333336,0.2008386484147192,1,0.0
30.0,3.0,2.0,3.0,5.0,0.6666666666666666,256000,1,1,5,9.0,114500,4,4,4,2,1.3333333333333333,123500.0,0.447263877875477,2,0.0
60.0,3.0,1.0,3.0,2.0,0.3333333333333333,55500,2,2,1,9.0,62750,7,7,12,5,1.75,29562.5,1.1306102592746077,2,1.0
30.0,1.0,0.0,1.0,2.0,0.0,1097212,1,1,6,4.0,125000,1,1,5,2,0.5,611106.0,0.1139250081798155,3,0.0
20.0,4.0,0.0,3.0,2.0,0.0,119000,0,0,6,5.0,14390,4,3,9,6,4.0,133390.0,0.1209233535852639,1,1.0
60.0,3.0,1.0,3.0,4.0,0.3333333333333333,86000,1,1,8,13.0,256700,6,6,16,7,2.0,114233.33333333331,2.984849013383565,1,0.0
20.0,4.0,2.0,3.0,5.0,0.5,100800,1,1,5,7.0,200300,6,6,8,4,2.0,100366.66666666669,1.9870834614735968,2,0.0
30.0,4.0,0.0,3.0,3.0,0.0,119000,0,0,6,13.0,119100,6,6,10,4,3.0,119050.0,1.0008319257821363,1,0.0
30.0,2.0,1.0,2.0,2.0,0.5,57000,1,1,1,12.0,153700,6,6,18,5,2.0,70233.33333333333,2.696443922036456,2,0.0
20.0,4.0,0.0,1.0,1.0,0.0,119000,0,0,6,5.0,79022,4,4,9,4,2.0,99011.0,0.6640448399593281,1,0.0
20.0,2.0,1.0,2.0,2.0,0.5,95000,1,1,2,8.0,16000,1,1,7,4,0.5,55500.0,0.1684192797970547,2,1.0
20.0,3.0,0.0,2.0,1.0,0.0,119000,0,0,6,3.0,24100,4,3,5,5,2.0,71550.0,0.202519306560449,1,1.0
20.0,4.0,3.0,2.0,1.0,0.75,119000,0,0,5,3.0,27950,2,2,8,4,2.0,146950.0,0.234871975865749,1,1.0
20.0,1.0,1.0,2.0,2.0,1.0,180000,1,1,2,12.0,330770,8,8,16,6,4.0,255385.0,1.83760090221721,1,1.0
20.0,5.0,0.0,3.0,1.0,0.0,119000,0,0,6,15.0,74800,6,5,14,7,2.0,64600.0,0.6285661465029706,1,0.0
20.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,2,9.0,43900,3,3,9,4,1.5,81450.0,0.3689044629877059,1,1.0
30.0,4.0,1.0,3.0,2.0,0.25,120000,2,2,2,7.0,126600,6,6,21,4,2.0,82200.0,1.0549912084065969,2,1.0
30.0,1.0,0.0,3.0,2.0,0.0,119000,0,0,6,3.0,84000,0,0,6,4,0.0,101500.0,0.7058764212065445,3,0.0
30.0,3.0,2.0,2.0,1.0,0.6666666666666666,16400,1,1,8,6.0,60000,3,2,6,5,1.0,25466.666666666668,3.658313517468447,2,0.0
30.0,1.0,3.0,3.0,6.0,3.0,35000,1,1,6,13.0,45000,5,5,12,5,5.0,80000.0,1.2856775520699408,1,0.0
30.0,1.0,7.0,3.0,2.0,7.0,119000,0,0,5,6.0,229440,4,4,3,2,1.3333333333333333,116146.66666666669,1.9280510247813043,2,1.0
60.0,1.0,0.0,3.0,4.0,0.0,125000,2,2,6,11.0,119000,6,6,10,4,1.5,61000.0,0.9519923840609276,2,0.0
30.0,3.0,1.0,3.0,4.0,0.3333333333333333,140000,1,1,2,6.0,17000,2,2,7,4,1.0,78500.0,0.1214277040878279,2,0.0
30.0,1.0,0.0,3.0,2.0,0.0,119000,0,0,6,4.0,13000,1,1,5,2,0.5,66000.0,0.1092427794724414,1,0.0
30.0,1.0,1.0,2.0,1.0,1.0,174200,1,1,2,10.0,46800,3,3,16,5,1.0,73666.66666666667,0.2686551741953261,1,0.0
30.0,5.0,4.0,3.0,3.0,0.8,232500,1,1,7,23.0,716600,20,16,26,6,5.0,237275.0,3.082137281129973,1,0.0
20.0,1.0,0.0,3.0,10.0,0.0,119000,0,0,6,14.0,106500,7,7,18,5,2.333333333333333,75166.66666666667,0.8949504626011546,1,0.0
20.0,3.0,1.0,2.0,2.0,0.3333333333333333,119000,0,0,2,3.0,84000,0,0,2,1,0.0,101500.0,0.7058764212065445,1,0.0
20.0,3.0,0.0,3.0,2.0,0.0,119000,0,0,6,9.0,30100,4,4,17,6,1.3333333333333333,49700.0,0.2529390509323451,1,0.0
30.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,1,4.0,61000,2,2,6,4,1.0,90000.0,0.5126007344476097,3,1.0
30.0,2.0,1.0,1.0,2.0,0.5,119000,0,0,1,12.0,260100,3,3,9,6,1.5,189550.0,2.1856959185216933,1,0.0
20.0,2.0,1.0,3.0,2.0,0.5,119000,0,0,2,4.0,65500,2,2,4,3,1.0,92250.0,0.5504155427265317,3,0.0
40.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,2,3.0,19300,1,1,2,2,0.5,69150.0,0.1621835110629322,2,1.0
40.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,8,5.0,84000,0,0,3,2,0.0,101500.0,0.7058764212065445,3,1.0
30.0,1.0,1.0,3.0,4.0,1.0,119000,0,0,1,11.0,58500,4,3,11,6,1.3333333333333333,59166.66666666666,0.4915925076259863,3,0.0
30.0,3.0,1.0,2.0,1.0,0.3333333333333333,119000,0,0,2,12.0,319340,9,9,15,5,3.0,146113.33333333334,2.68350686128688,3,0.0
30.0,2.0,0.0,2.0,2.0,0.0,119000,0,0,6,15.0,421160,9,8,18,5,3.0,180053.33333333334,3.539129923277956,3,1.0
60.0,1.0,3.0,2.0,1.0,3.0,119000,0,0,5,14.0,764300,8,7,16,6,2.0,220825.0,6.42263510390669,3,0.0
20.0,2.0,3.0,3.0,4.0,1.5,240000,1,1,7,8.0,414220,8,8,11,4,2.6666666666666665,218073.3333333333,1.725909475377186,3,0.0
60.0,6.0,2.0,3.0,2.0,0.3333333333333333,119000,0,0,8,3.0,189000,3,2,3,3,1.5,154000.0,1.588221947714725,3,0.0
20.0,3.0,1.0,3.0,2.0,0.3333333333333333,119000,0,0,2,24.0,453600,17,16,23,7,3.4,114520.0,3.81173267451534,3,1.0
30.0,1.0,0.0,2.0,1.0,0.0,119000,0,0,6,4.0,135300,4,4,4,3,2.0,127150.0,1.1369652355862556,3,0.0
40.0,5.0,2.0,3.0,6.0,0.4,119000,0,0,8,4.0,58500,3,2,2,2,1.5,88750.0,0.4915925076259863,3,0.0
40.0,1.0,0.0,3.0,10.0,0.0,84375,1,1,6,13.0,166650,8,7,22,6,2.6666666666666665,83675.0,1.9750877026642648,3,0.0
20.0,2.0,1.0,3.0,3.0,0.5,70000,1,1,2,16.0,120100,6,5,14,6,2.0,63366.66666666666,1.7156897758603449,3,0.0
40.0,4.0,1.0,2.0,1.0,0.25,119000,0,0,1,5.0,200000,3,2,4,4,1.5,159500.0,1.6806581457298675,3,0.0
60.0,3.0,2.0,3.0,20.0,0.6666666666666666,119000,0,0,3,7.0,49300,4,4,9,5,2.0,84150.0,0.4142822329224124,3,0.0
40.0,3.0,2.0,2.0,1.0,0.6666666666666666,119000,0,0,8,5.0,65600,3,3,5,3,1.5,92300.0,0.5512558717993966,3,1.0
50.0,3.0,0.0,2.0,2.0,0.0,119000,0,0,6,5.0,84000,0,0,2,1,0.0,101500.0,0.7058764212065445,3,0.0
30.0,1.0,0.0,2.0,1.0,0.0,119000,0,0,6,4.0,52000,2,2,5,4,1.0,85500.0,0.4369711178897656,3,0.0
30.0,2.0,1.0,3.0,3.0,0.5,66000,1,1,1,9.0,184600,7,7,11,4,2.333333333333333,83533.33333333333,2.796927319283041,3,0.0
40.0,2.0,1.0,2.0,1.0,0.5,119000,0,0,1,9.0,116500,3,3,10,3,1.5,117750.0,0.978983369887648,3,0.0
30.0,1.0,1.0,3.0,6.0,1.0,119000,0,0,2,9.0,64400,3,3,5,2,1.0,61133.333333333336,0.5411719229250175,3,1.0
60.0,2.0,1.0,4.0,1.0,0.5,119000,0,0,7,16.0,163500,10,10,14,5,2.5,70625.0,1.373938034134167,3,0.0
20.0,4.0,1.0,3.0,11.0,0.25,119000,0,0,2,8.0,72000,2,2,7,5,1.0,95500.0,0.6050369324627524,3,0.0
60.0,3.0,1.0,2.0,2.0,0.3333333333333333,119000,0,0,1,7.0,40070,4,4,13,5,1.3333333333333333,53023.333333333336,0.336719859496979,3,1.0
60.0,3.0,3.0,2.0,2.0,1.0,119000,0,0,5,4.0,180300,1,1,7,6,0.5,149650.0,1.515113318375476,3,0.0
30.0,1.0,0.0,3.0,2.0,0.0,119000,0,0,6,11.0,151600,7,7,12,4,3.5,135300.0,1.2739388744632398,1,0.0
20.0,2.0,1.0,1.0,3.0,0.5,133200,4,4,2,7.0,386300,13,8,21,5,3.25,129875.0,2.900128377414584,2,1.0
30.0,2.0,0.0,3.0,8.0,0.0,119000,0,0,6,13.0,106600,7,7,11,4,1.75,56400.0,0.8957907916740195,1,0.0
50.0,1.0,0.0,3.0,4.0,0.0,119000,0,0,6,14.0,257400,8,7,13,4,2.6666666666666665,125466.66666666669,2.16300703355434,1,0.0
20.0,4.0,1.0,3.0,6.0,0.25,324500,1,1,2,7.0,28100,2,2,7,4,0.6666666666666666,117533.33333333331,0.086594494315888,1,0.0
20.0,1.0,0.0,3.0,5.0,0.0,119000,0,0,6,19.0,501200,13,11,18,5,3.25,155050.0,4.211729313199049,1,0.0
30.0,3.0,0.0,2.0,1.0,0.0,119000,0,0,6,8.0,37800,3,3,7,3,1.5,78400.0,0.317644389542945,2,0.0
30.0,3.0,2.0,2.0,2.0,0.6666666666666666,119000,0,0,8,8.0,71800,3,3,6,3,1.5,95400.0,0.6033562743170225,2,1.0
30.0,1.0,0.0,1.0,1.0,0.0,59000,1,1,6,30.0,137700,7,7,29,7,1.75,49175.0,2.333858748156811,1,1.0
50.0,2.0,0.0,3.0,10.0,0.0,119000,0,0,6,22.0,98100,2,2,24,5,0.5,54275.0,0.8243628204805001,1,1.0
