TRAVEL_ID,AGE_GRP,GENDER,MOVE_CNT,MVMN_NM,INCOME,HOUSE_INCOME,LODGING_PAYMENT_SUM,TRIP_DAYS,DGSTFN_AVG,RCMDTN_AVG,REVISIT_AVG,TRAVEL_START_YEAR,TRAVEL_START_MONTH,TRAVEL_START_YMD,TRAVEL_END_YMD,ACTIVITY_CD_1,ACTIVITY_CD_2,ACTIVITY_CD_3,ACTIVITY_CD_4,ACTIVITY_CD_5,ACTIVITY_HISTORY_ROWS,ACTIVITY_PAYMENT_SUM,ACTIVITY_TYPE_UNIQUE,MISSION_CODE_COUNT,TRAVEL_COMPANIONS_NUM,TRAVEL_STATUS_ACCOMPANY,IS_FAILED_TRIP,TRAIN_PURPOSE,TRAVEL_MISSION_CHECK,MISSION_PURPOSE_GAP_RATIO
e_e002476,40,남,6,자가용,7,11.0,0,1,4.0,3.67,4.0,2023,6,2023-06-10,2023-06-11,3,1,1,4,1,10,84000,5,3,1,2인 여행(가족 외),0,24;27;6;9,1;24;3,0.6667
e_e002477,40,여,4,자가용,7,11.0,0,1,5.0,5.0,5.0,2023,7,2023-07-08,2023-07-09,3,1,1,1,2,8,327390,5,3,1,2인 가족 여행,0,21;27;3,21;27;3,0.0
e_e002479,30,여,11,대중교통 등,4,7.0,378000,2,3.91,2.91,3.18,2023,6,2023-06-16,2023-06-18,2,5,0,0,3,11,185260,4,3,3,3인 이상 여행(가족 외),1,23,1;23;7,0.6667
e_e002481,30,남,7,대중교통 등,7,12.0,70000,2,4.0,3.71,3.71,2023,6,2023-06-15,2023-06-17,4,0,1,1,1,8,194900,5,3,1,2인 가족 여행,0,22;6,21;22;6,0.3333
e_e002483,30,여,14,대중교통 등,4,6.0,85000,2,3.79,3.71,3.57,2023,6,2023-06-15,2023-06-17,6,0,2,6,3,17,130400,4,3,1,2인 가족 여행,0,1;12;13;3;6,22;23;3,0.6667
e_e002491,20,남,6,자가용,5,9.0,149000,2,4.5,4.5,4.5,2023,6,2023-06-23,2023-06-25,3,1,0,1,3,8,202760,4,3,1,2인 여행(가족 외),0,22;27;8,27;5;8,0.3333
e_e002495,40,남,5,자가용,5,7.0,700000,2,4.0,3.6,3.4,2023,7,2023-07-08,2023-07-10,3,1,0,0,1,6,171110,4,3,18,3인 이상 여행(가족 외),1,5,21;23;5,0.6667
e_e002506,30,남,5,자가용,6,7.0,60000,2,4.0,3.0,3.0,2023,6,2023-06-10,2023-06-12,4,4,0,1,1,11,146200,5,3,1,2인 가족 여행,1,22;27;8,1;27;8,0.3333
e_e002507,40,여,8,자가용,2,4.0,170000,2,4.5,4.88,5.0,2023,6,2023-06-11,2023-06-13,3,2,2,1,3,14,143570,7,3,3,3인 이상 여행(가족 외),0,1;13;2;21;27,21;27;28,0.3333
e_e002508,20,여,4,대중교통 등,4,7.0,0,2,3.75,3.75,3.25,2023,6,2023-06-24,2023-06-26,3,4,1,1,1,10,328780,5,3,0,나홀로 여행,1,1;21;22;7,1;21;7,0.0
e_e002511,30,여,3,자가용,5,5.0,0,1,4.0,3.67,3.33,2023,6,2023-06-10,2023-06-11,2,1,0,2,0,5,133200,3,3,1,2인 여행(가족 외),0,24,2;24;26,0.6667
e_e002513,40,여,5,대중교통 등,3,7.0,0,2,4.2,3.8,4.0,2023,6,2023-06-17,2023-06-19,1,0,2,3,0,7,6700,4,3,0,나홀로 여행,0,27,21;27;3,0.6667
e_e002514,20,남,7,대중교통 등,5,12.0,350000,2,5.0,5.0,5.0,2023,6,2023-06-17,2023-06-19,3,1,0,2,2,9,170070,5,3,5,3인 이상 여행(가족 외),0,2;21;22;24;8,1;22;8,0.3333
e_e002527,30,여,4,자가용,3,5.0,0,1,5.0,5.0,5.0,2023,6,2023-06-11,2023-06-12,2,1,0,1,1,5,52900,4,3,0,나홀로 여행,0,1;21;3,1;21;3,0.0
e_e002536,20,여,14,대중교통 등,4,6.0,0,2,3.93,3.86,4.14,2023,6,2023-06-27,2023-06-29,4,0,3,4,3,20,46500,5,3,0,나홀로 여행,0,21;22;26;28;3,22;26;3,0.0
e_e002541,30,남,8,자가용,4,7.0,278000,2,4.25,4.12,3.88,2023,6,2023-06-10,2023-06-12,6,0,1,1,2,10,125600,4,3,1,2인 여행(가족 외),0,22;23;24;4,22;24;4,0.0
e_e002548,30,여,15,대중교통 등,1,10.0,90000,2,3.73,3.53,3.53,2023,6,2023-06-17,2023-06-19,8,3,2,2,3,22,139650,7,3,1,2인 여행(가족 외),1,26;4;6;9,4;6;9,0.0
e_e002550,20,여,7,대중교통 등,5,7.0,169000,2,4.86,4.86,4.86,2023,6,2023-06-13,2023-06-15,3,1,2,0,2,9,71900,5,3,0,나홀로 여행,0,12;2;22;26;3,22;23;3,0.3333
e_e002551,20,여,13,대중교통 등,1,10.0,0,2,4.62,4.69,4.62,2023,6,2023-06-17,2023-06-19,5,2,0,2,2,15,69400,5,3,1,2인 여행(가족 외),0,1;22;26,1;22;26,0.0
e_e002555,20,여,3,자가용,4,7.0,159000,2,3.67,3.67,3.33,2023,7,2023-07-02,2023-07-04,2,3,0,3,1,11,105320,5,3,1,2인 가족 여행,1,12;22;23;25;27,23;25;27,0.0
e_e002556,30,남,6,자가용,4,4.0,97666,2,3.67,3.67,3.67,2023,6,2023-06-23,2023-06-25,3,1,0,0,2,7,56400,4,3,1,2인 여행(가족 외),1,1;22;4,1;4;5,0.3333
e_e002557,60,남,12,대중교통 등,4,5.0,224500,2,3.5,3.42,3.33,2023,6,2023-06-24,2023-06-26,6,2,0,7,1,20,313600,5,3,1,2인 가족 여행,1,1;23;3;4;6,23;4;6,0.0
e_e002558,40,여,6,자가용,4,7.0,350000,2,5.0,5.0,5.0,2023,6,2023-06-10,2023-06-12,3,1,0,0,3,10,319150,5,3,4,3인 이상 여행(가족 외),0,22;7,21;22;7,0.3333
e_e002565,30,여,3,자가용,4,6.0,0,1,4.0,4.0,4.0,2023,6,2023-06-18,2023-06-19,2,0,0,1,1,4,44800,3,3,1,2인 가족 여행,0,2;22;4;6,21;27;6,0.6667
e_e002566,20,남,10,대중교통 등,1,7.0,0,2,4.3,4.1,3.8,2023,6,2023-06-14,2023-06-16,5,0,0,1,0,10,171400,4,3,0,나홀로 여행,0,1;22;4,22;26;4,0.3333
e_e002569,20,여,16,대중교통 등,4,4.0,0,2,4.19,4.06,3.94,2023,7,2023-07-07,2023-07-09,4,6,2,5,4,28,137400,7,3,1,2인 여행(가족 외),0,1;12;3;6;7,1;3;6,0.0
e_e002570,50,남,4,자가용,7,8.0,390000,2,4.25,4.0,4.0,2023,6,2023-06-10,2023-06-12,3,0,0,3,3,12,61500,5,3,3,3인 이상 여행(가족 외),0,21;22;24;26,22;24;26,0.0
e_e002572,40,여,3,대중교통 등,2,8.0,0,1,5.0,5.0,5.0,2023,6,2023-06-09,2023-06-10,2,3,1,2,1,9,198200,5,3,0,나홀로 여행,0,1;22;26;28;4;6,1;4;6,0.0
e_e002574,20,여,1,대중교통 등,4,5.0,0,1,1.0,5.0,5.0,2023,7,2023-07-01,2023-07-02,1,1,1,0,0,3,13000,3,3,1,2인 여행(가족 외),1,1;22;4;6;9,1;5;9,0.3333
e_e002576,60,여,9,대중교통 등,3,7.0,233801,2,4.33,4.78,4.78,2023,6,2023-06-25,2023-06-27,4,1,1,1,3,10,74900,5,3,3,3대 동반 여행(친척 포함),0,1;11;22;23;4,11;22;23,0.0
e_e002577,30,남,8,자가용,5,7.0,13900,2,3.88,3.5,3.5,2023,6,2023-06-11,2023-06-13,5,3,3,4,3,18,228570,5,3,1,2인 여행(가족 외),1,2;22;3;6;8,2;22;8,0.0
e_e002579,30,남,10,대중교통 등,4,4.0,0,1,4.3,3.9,3.9,2023,7,2023-07-01,2023-07-02,3,2,1,1,0,12,93100,6,3,0,나홀로 여행,0,13;6;9,13;6;9,0.0
e_e002582,60,여,9,대중교통 등,3,5.0,135000,2,3.44,3.67,3.0,2023,6,2023-06-18,2023-06-20,4,1,2,2,3,12,117800,5,3,1,자녀 동반 여행,1,1;11;21;22;23;24;3;4;6;7,23;3;6,0.0
e_e002583,30,남,9,자가용,2,7.0,0,2,4.0,3.44,3.67,2023,6,2023-06-10,2023-06-12,4,2,0,2,4,19,274600,6,3,1,2인 여행(가족 외),1,22;7,22;4;7,0.3333
e_e002584,30,남,6,자가용,5,5.0,150000,2,5.0,5.0,5.0,2023,6,2023-06-10,2023-06-12,4,0,1,1,2,8,269700,4,3,3,자녀 동반 여행,0,2;23;6,2;23;6,0.0
e_e002589,60,여,8,자가용,2,6.0,148000,2,3.88,3.75,3.25,2023,6,2023-06-23,2023-06-25,3,2,3,4,3,15,229090,5,3,1,2인 여행(가족 외),1,12;22;26,12;2;22,0.3333
e_e002590,30,남,3,자가용,4,5.0,0,1,4.33,4.33,4.33,2023,6,2023-06-11,2023-06-12,2,0,1,1,0,4,92700,3,3,1,2인 여행(가족 외),0,11;21;22;26,11;22;26,0.0
e_e002593,50,여,3,자가용,4,10.0,0,1,5.0,5.0,5.0,2023,6,2023-06-25,2023-06-26,2,0,0,1,0,3,51000,2,3,3,3인 이상 여행(가족 외),0,28,22;28;4,0.6667
e_e002597,30,여,3,자가용,1,7.0,60000,2,4.0,4.0,3.67,2023,6,2023-06-19,2023-06-21,4,0,1,1,1,7,160100,4,3,3,자녀 동반 여행,0,5;8,2;23;5,0.6667
e_e002599,30,남,4,자가용,6,10.0,0,1,4.5,4.5,4.5,2023,6,2023-06-10,2023-06-11,1,1,0,1,1,5,88100,5,3,1,2인 여행(가족 외),0,25,21;25;4,0.6667
e_e002600,20,남,4,자가용,5,12.0,0,1,5.0,4.75,4.75,2023,6,2023-06-11,2023-06-12,2,2,0,0,0,4,180000,2,3,1,2인 가족 여행,0,1,1;22;4,0.6667
e_e002605,30,여,4,자가용,6,12.0,0,1,3.75,3.5,3.5,2023,6,2023-06-11,2023-06-12,2,0,0,3,2,7,38000,3,3,1,2인 여행(가족 외),1,12;22;3,12;22;3,0.0
e_e002606,30,여,3,대중교통 등,3,6.0,0,1,3.67,3.67,3.67,2023,6,2023-06-20,2023-06-21,2,0,1,1,1,5,46200,4,3,0,나홀로 여행,0,11;21;27;4;6,11;26;4,0.3333
e_e002607,20,여,9,자가용,4,6.0,137000,2,4.0,4.44,3.89,2023,6,2023-06-23,2023-06-25,4,1,0,1,2,10,134100,5,3,1,2인 가족 여행,0,22;25,22;24;25,0.3333
e_e002610,30,남,9,자가용,5,7.0,20000,2,4.44,4.44,4.44,2023,6,2023-06-30,2023-07-02,3,2,3,2,2,12,61660,5,3,3,자녀 동반 여행,0,2;21,2;21;3,0.3333
e_e002622,30,남,6,자가용,5,8.0,199000,2,4.83,4.83,4.83,2023,6,2023-06-17,2023-06-19,4,0,3,3,1,11,398280,4,3,3,3인 이상 여행(가족 외),0,2;21,2;21;27,0.3333
e_e002625,30,여,5,자가용,4,8.0,194990,2,3.6,3.4,3.2,2023,6,2023-06-30,2023-07-02,4,1,1,1,1,8,100800,5,3,1,2인 여행(가족 외),1,1;22;23,1;23;24,0.3333
e_e002627,40,남,6,자가용,4,4.0,136980,2,3.33,3.33,3.33,2023,7,2023-07-07,2023-07-09,6,1,1,1,3,13,231860,6,3,3,자녀 동반 여행,1,1;2;22;5;8,2;5;8,0.0
e_e002633,30,남,3,자가용,5,9.0,370000,2,5.0,5.0,5.0,2023,6,2023-06-25,2023-06-27,2,1,0,1,1,5,243450,4,3,5,자녀 동반 여행,0,10;22;26,10;22;26,0.0
e_e002634,30,여,3,대중교통 등,3,6.0,0,1,4.67,4.33,4.0,2023,6,2023-06-26,2023-06-27,2,0,1,0,1,4,98000,3,3,0,나홀로 여행,0,22;4;6,22;4;6,0.0
e_e002635,30,여,2,자가용,7,12.0,0,1,3.5,2.0,3.5,2023,7,2023-07-01,2023-07-02,2,0,3,1,1,8,381000,5,3,3,자녀 동반 여행,1,21;22;26;27;9,10;2;26,0.6667
e_e002638,20,남,12,대중교통 등,3,6.0,100000,2,5.0,5.0,5.0,2023,6,2023-06-30,2023-07-02,6,1,0,0,2,14,152850,5,3,1,2인 가족 여행,0,1;23;24;26;27,1;22;23,0.3333
e_e002641,20,남,9,대중교통 등,1,7.0,0,2,5.0,5.0,5.0,2023,6,2023-06-24,2023-06-26,4,2,2,4,3,19,119700,6,3,1,2인 가족 여행,0,1;22;26;4;6,1;6;9,0.3333
e_e002650,60,남,8,대중교통 등,5,10.0,0,1,4.5,4.38,4.25,2023,6,2023-06-11,2023-06-12,2,1,0,0,1,9,120000,5,3,3,자녀 동반 여행,0,1;22;24;26,1;22;26,0.0
e_e002662,20,남,3,자가용,4,10.0,0,1,4.0,4.0,3.67,2023,7,2023-07-01,2023-07-02,1,1,0,0,1,3,37200,3,3,1,2인 여행(가족 외),0,1;22,1;22;26,0.3333
e_e002673,40,여,3,자가용,7,7.0,0,1,3.0,4.33,3.67,2023,6,2023-06-17,2023-06-18,2,0,2,0,0,4,156500,2,3,2,자녀 동반 여행,1,10;2;21;5,2;21;6,0.3333
e_e002677,30,남,5,자가용,5,8.0,0,2,3.4,4.4,4.2,2023,6,2023-06-10,2023-06-12,2,2,0,2,1,7,13600,4,3,1,2인 가족 여행,0,1;22;23;26,1;22;23,0.0
e_e002681,20,남,16,대중교통 등,2,2.0,30000,2,4.19,4.19,4.0,2023,6,2023-06-24,2023-06-26,7,1,0,5,1,17,241400,6,3,0,나홀로 여행,0,1;12;3;5;6,1;13;3,0.3333
e_e002683,30,여,7,대중교통 등,5,7.0,100000,2,4.14,3.86,3.86,2023,6,2023-06-25,2023-06-27,5,0,1,0,1,9,149000,4,3,2,3인 이상 여행(가족 외),0,21;22;24;26;5,21;22;5,0.0
e_e002684,60,여,3,자가용,4,11.0,0,1,4.33,4.33,3.33,2023,7,2023-07-08,2023-07-09,1,1,1,0,0,3,134500,3,3,3,자녀 동반 여행,0,1;11;22;6,1;11;24,0.3333
e_e002697,40,여,11,자가용,4,7.0,168362,2,4.45,4.55,4.0,2023,6,2023-06-10,2023-06-12,5,3,1,3,2,15,174900,6,3,2,3인 이상 여행(가족 외),0,1;22;7,1;22;6,0.3333
e_e002699,30,남,3,자가용,8,12.0,0,1,3.67,3.0,3.0,2023,6,2023-06-25,2023-06-26,2,0,0,2,2,6,57500,3,3,1,2인 가족 여행,1,2;21;22;26,2;21;22,0.0
e_e002705,30,남,4,대중교통 등,9,7.0,0,1,4.0,4.0,4.0,2023,6,2023-06-17,2023-06-18,2,1,0,1,1,5,75000,4,3,1,2인 가족 여행,0,21;22;26;5,1;21;22,0.3333
e_e002719,30,남,1,자가용,1,4.0,0,1,5.0,5.0,5.0,2023,6,2023-06-10,2023-06-11,2,0,1,0,1,4,124500,3,3,3,자녀 동반 여행,0,10;2;4;5,10;2;24,0.3333
e_e002721,50,남,3,자가용,6,11.0,0,1,4.0,4.0,4.0,2023,6,2023-06-23,2023-06-24,1,1,1,0,0,3,99700,3,3,2,3인 이상 여행(가족 외),0,1;26;6,1;26;6,0.0
e_e002728,30,여,4,자가용,4,7.0,120000,2,4.25,4.0,3.25,2023,6,2023-06-24,2023-06-26,7,2,1,1,1,12,144700,5,3,1,2인 가족 여행,0,2;21;22;26;5,2;21;22,0.0
e_e002736,50,여,8,대중교통 등,1,6.0,0,1,4.38,4.25,4.38,2023,6,2023-06-17,2023-06-18,0,3,2,0,0,10,68300,4,3,0,나홀로 여행,0,1;21;4;6,1;4;6,0.0
e_e002737,50,남,6,자가용,7,9.0,0,1,4.33,4.33,4.17,2023,6,2023-06-14,2023-06-15,2,0,2,2,1,7,120400,4,3,2,3인 이상 여행(가족 외),0,13;6,13;4;6,0.3333
e_e002739,20,여,5,자가용,1,9.0,0,1,3.4,3.2,2.8,2023,7,2023-07-01,2023-07-02,1,1,2,2,3,9,120250,5,3,2,부모 동반 여행,1,1;26;3;6,1;26;3,0.0
e_e002740,30,여,11,자가용,5,10.0,202000,2,4.73,4.45,4.45,2023,6,2023-06-17,2023-06-19,7,2,3,0,1,15,175200,5,3,3,자녀 동반 여행,0,1;23;4;5,1;23;5,0.0
e_e002742,30,여,7,자가용,4,12.0,0,1,4.14,3.71,3.29,2023,6,2023-06-15,2023-06-16,3,2,1,4,5,15,60600,5,3,1,2인 가족 여행,1,21;24;27;3;6,1;21;3,0.3333
e_e002745,30,여,16,대중교통 등,4,4.0,150000,2,4.44,4.19,4.06,2023,7,2023-07-01,2023-07-03,10,1,1,4,5,25,380700,7,3,3,3인 이상 여행(가족 외),0,1;21;22;26;7,21;22;6,0.3333
e_e002746,20,여,9,대중교통 등,1,5.0,0,2,4.89,4.89,4.89,2023,6,2023-06-17,2023-06-19,8,1,0,1,3,14,167400,5,3,0,나홀로 여행,0,1;22;26;4,22;26;4,0.0
e_e002747,30,여,11,대중교통 등,8,12.0,0,2,4.64,4.55,4.55,2023,6,2023-06-16,2023-06-18,7,1,2,3,0,13,343900,4,3,1,2인 여행(가족 외),0,11;12;21;22;26;27;28;3,3;4;7,0.6667
e_e002753,20,여,9,자가용,4,6.0,30000,2,3.78,3.22,3.0,2023,6,2023-06-10,2023-06-12,6,0,1,2,6,16,145400,5,3,1,2인 여행(가족 외),1,11;2;23;6;7,11;23;6,0.0
e_e002754,20,남,7,자가용,4,7.0,120920,2,4.86,4.86,3.86,2023,6,2023-06-29,2023-07-01,4,0,3,1,1,9,201500,4,3,1,2인 여행(가족 외),0,22;26;4;6,22;23;6,0.3333
e_e002755,50,남,4,대중교통 등,11,11.0,0,1,4.25,4.25,4.25,2023,6,2023-06-17,2023-06-18,2,0,0,3,2,7,24300,3,3,0,나홀로 여행,0,1;22;3;4;6,1;22;3,0.0
e_e002756,20,남,11,자가용,5,7.0,0,2,3.64,3.73,3.64,2023,6,2023-06-16,2023-06-18,6,2,2,1,3,14,296130,5,3,1,2인 여행(가족 외),0,10;2;22;26,2;22;26,0.0
e_e002759,50,여,6,대중교통 등,3,7.0,0,1,3.5,3.17,3.33,2023,6,2023-06-10,2023-06-11,2,3,0,1,1,9,37700,6,3,0,나홀로 여행,1,1,1;21;22,0.6667
e_e002760,30,남,3,자가용,3,9.0,0,1,4.67,4.67,4.67,2023,6,2023-06-10,2023-06-11,2,0,2,0,0,4,85200,2,3,1,자녀 동반 여행,0,11;2;22;24,11;22;24,0.0
e_e002763,20,남,5,대중교통 등,4,6.0,157000,2,4.6,4.6,4.6,2023,7,2023-07-01,2023-07-03,4,1,0,1,1,7,57300,4,3,1,2인 여행(가족 외),0,23;24,1;23;24,0.3333
e_e002764,30,남,4,자가용,3,7.0,0,1,4.25,4.0,3.5,2023,6,2023-06-25,2023-06-26,1,1,0,1,0,4,64500,4,3,1,2인 여행(가족 외),1,2;22;25;26;28,25;26;28,0.0
e_e002767,20,여,5,자가용,5,6.0,500000,2,4.6,4.0,4.0,2023,6,2023-06-17,2023-06-19,3,2,1,3,3,13,463480,6,3,12,부모 동반 여행,0,1;21;22;27,2;21;22,0.3333
e_e002770,30,여,13,자가용,5,7.0,381123,2,4.08,4.15,4.15,2023,7,2023-07-01,2023-07-03,5,3,0,4,4,16,110090,4,3,1,2인 가족 여행,0,1;23,1;23;24,0.3333
e_e002773,60,여,3,자가용,4,6.0,0,1,5.0,5.0,5.0,2023,6,2023-06-17,2023-06-18,3,0,0,1,2,8,74000,4,3,1,부모 동반 여행,0,1;2;3;4;5,13;21;24,1.0
e_e002775,40,여,5,자가용,8,11.0,0,1,4.8,4.4,4.4,2023,6,2023-06-24,2023-06-25,2,1,4,2,3,12,137000,5,3,2,자녀 동반 여행,0,2;27;28,21;27;6,0.6667
e_e002782,30,여,1,자가용,1,5.0,170000,2,5.0,4.0,5.0,2023,7,2023-07-08,2023-07-10,2,0,0,0,0,2,0,1,3,3,자녀 동반 여행,0,21;22;24;8,11;22;8,0.3333
e_e002784,20,여,12,대중교통 등,2,9.0,103977,2,3.83,3.83,3.5,2023,6,2023-06-23,2023-06-25,4,1,2,2,2,13,124850,7,3,0,나홀로 여행,1,1;21;22;24;27;3;6,3;4;6,0.3333
e_e002786,30,여,3,자가용,6,10.0,0,1,3.67,3.67,3.33,2023,6,2023-06-10,2023-06-11,1,0,1,2,2,6,32700,4,3,3,자녀 동반 여행,1,2;26,11;2;3,0.6667
e_e002793,40,남,6,자가용,4,7.0,0,1,4.0,4.33,4.33,2023,6,2023-06-13,2023-06-14,3,0,1,1,1,7,32000,5,3,0,나홀로 여행,0,10;3,1;10;3,0.3333
e_e002800,60,여,7,자가용,1,6.0,60000,2,3.0,3.0,2.86,2023,6,2023-06-10,2023-06-12,4,1,3,0,1,9,336400,4,3,3,3대 동반 여행(친척 포함),1,2;22;23;24;26,2;22;24,0.0
e_e002812,30,남,21,대중교통 등,6,11.0,113219,2,4.1,4.19,3.9,2023,6,2023-06-10,2023-06-12,7,0,2,8,4,24,189200,5,3,1,2인 여행(가족 외),0,1;22;4,21;24;6,1.0
e_e002915,20,여,5,자가용,5,12.0,159000,2,3.8,3.6,3.6,2023,6,2023-06-18,2023-06-20,2,1,0,3,3,10,105600,5,3,1,2인 여행(가족 외),0,25,1;22;25,0.6667
e_e002916,30,여,5,대중교통 등,4,5.0,0,2,4.4,4.6,4.4,2023,7,2023-07-08,2023-07-10,3,0,1,0,2,7,276500,4,3,0,나홀로 여행,0,22;6,22;4;6,0.3333
e_e002922,30,남,5,자가용,5,8.0,0,1,5.0,4.2,4.8,2023,6,2023-06-17,2023-06-18,3,1,1,1,4,10,108150,5,3,1,2인 여행(가족 외),0,1;22;24;26;4,2;24;6,0.6667
e_e002923,40,여,2,자가용,6,11.0,229000,2,5.0,5.0,4.5,2023,6,2023-06-25,2023-06-27,2,0,0,1,1,4,47300,3,3,5,자녀 동반 여행,0,22;8,22;5;8,0.3333
e_e002925,60,남,3,자가용,3,5.0,0,1,4.0,5.0,4.67,2023,6,2023-06-10,2023-06-11,1,0,0,2,2,5,223000,3,3,4,자녀 동반 여행,0,2;21;6,21;3;4,0.6667
e_e002928,30,여,4,자가용,4,7.0,0,2,4.0,3.75,3.75,2023,6,2023-06-10,2023-06-12,2,0,1,2,3,8,169400,4,3,0,나홀로 여행,0,12;21;22;28;3,13;22;3,0.3333
e_e002931,50,남,2,자가용,7,10.0,0,1,4.5,4.5,4.5,2023,6,2023-06-11,2023-06-12,1,0,0,1,0,2,42000,2,3,3,3인 이상 여행(가족 외),0,25;28,21;28;3,0.6667
e_e002932,60,여,4,자가용,3,4.0,0,1,3.5,4.75,4.75,2023,6,2023-06-17,2023-06-18,1,1,0,2,1,5,150540,4,3,1,2인 가족 여행,0,1;21;22;24;26,1;26;4,0.3333
e_e002935,30,여,4,자가용,2,5.0,690000,2,4.5,4.5,4.75,2023,6,2023-06-17,2023-06-19,3,0,1,0,0,5,193000,3,3,5,자녀 동반 여행,0,2;22;23,2;22;23,0.0
e_e002937,20,여,10,자가용,4,7.0,80869,2,5.0,5.0,5.0,2023,6,2023-06-10,2023-06-12,3,0,3,2,4,12,325100,4,3,1,2인 가족 여행,0,21;22;23;26,11;22;23,0.3333
e_e002938,20,여,8,대중교통 등,4,10.0,0,1,5.0,5.0,5.0,2023,6,2023-06-12,2023-06-13,4,1,0,0,0,9,62810,3,3,1,2인 가족 여행,0,1;22;26,1;21;22,0.3333
e_e002939,30,여,8,자가용,4,7.0,329000,2,3.88,3.75,3.5,2023,6,2023-06-24,2023-06-26,5,1,0,0,2,9,440420,4,3,0,나홀로 여행,1,22,22;24;5,0.6667
e_e002940,30,여,6,자가용,1,4.0,380000,2,4.83,4.0,3.5,2023,7,2023-07-08,2023-07-10,4,0,1,0,1,6,856500,3,3,9,3인 이상 여행(가족 외),1,2;22;24;27;5,21;24;5,0.3333
e_e002949,40,여,7,대중교통 등,7,12.0,0,1,4.43,3.86,4.0,2023,6,2023-06-24,2023-06-25,2,1,0,0,1,7,82000,5,3,1,2인 가족 여행,0,5,22;4;5,0.6667
e_e002957,40,남,7,자가용,7,9.0,1200000,2,5.0,5.0,5.0,2023,6,2023-06-17,2023-06-19,3,5,1,1,1,11,817390,5,3,2,자녀 동반 여행,0,1;4;8,1;4;8,0.0
e_e002958,30,여,8,자가용,4,5.0,74000,2,4.25,4.12,4.12,2023,6,2023-06-17,2023-06-19,5,1,1,1,1,9,296578,5,3,2,3인 이상 여행(가족 외),0,22;26;27;4;5,22;27;5,0.0
e_e002965,30,남,5,자가용,3,4.0,0,2,4.0,3.8,4.0,2023,6,2023-06-17,2023-06-19,2,1,1,2,1,7,99810,5,3,1,2인 가족 여행,0,1;22;3,1;22;3,0.0
e_e002972,30,여,8,대중교통 등,3,5.0,0,1,3.25,3.5,3.88,2023,6,2023-06-24,2023-06-25,3,3,0,0,1,9,84600,5,3,0,나홀로 여행,1,1;22;6,1;22;6,0.0
e_e002973,60,여,4,대중교통 등,3,3.0,0,2,5.0,4.75,4.25,2023,6,2023-06-23,2023-06-25,3,0,1,2,3,10,67920,5,3,4,3대 동반 여행(친척 포함),0,22;27;8,22;3;8,0.3333
e_e002976,30,여,12,대중교통 등,6,11.0,109500,2,4.0,4.0,3.75,2023,7,2023-07-07,2023-07-09,5,3,2,3,2,16,246339,6,3,0,나홀로 여행,1,1;23;3;6,23;3;6,0.0
e_e002980,20,남,4,자가용,4,4.0,0,2,4.0,3.75,3.75,2023,6,2023-06-24,2023-06-26,1,1,1,0,0,4,165000,4,3,2,부모 동반 여행,1,27,1;2;27,0.6667
e_e002981,60,여,2,대중교통 등,3,7.0,0,1,4.5,3.5,3.5,2023,6,2023-06-15,2023-06-16,2,0,0,1,1,4,76000,3,3,1,자녀 동반 여행,1,21;22;24;26,22;24;26,0.0
e_e002984,20,여,2,대중교통 등,4,8.0,0,1,4.5,3.5,3.0,2023,6,2023-06-18,2023-06-19,1,0,0,1,1,4,18400,4,3,1,2인 여행(가족 외),1,22;24;5;6,24;28;5,0.3333
e_e002985,40,남,2,자가용,4,6.0,0,1,5.0,5.0,5.0,2023,6,2023-06-18,2023-06-19,2,1,1,0,0,4,140300,3,3,2,3인 이상 여행(가족 외),0,1;22;24;5;6,13;22;6,0.3333
e_e002986,20,남,7,자가용,4,7.0,60000,2,3.86,3.57,3.29,2023,6,2023-06-17,2023-06-19,5,0,1,2,2,10,115800,4,3,1,2인 여행(가족 외),1,1;2;24;6;9,2;22;6,0.3333
e_e002987,30,여,5,대중교통 등,2,4.0,0,1,3.4,3.2,3.6,2023,6,2023-06-16,2023-06-17,2,0,1,3,3,10,32400,5,3,1,2인 가족 여행,1,1;22;24;26,24;28;3,0.6667
e_e002991,40,여,18,자가용,2,4.0,0,2,3.94,3.83,3.61,2023,6,2023-06-10,2023-06-12,6,1,0,7,2,22,502700,5,3,3,3인 이상 가족 여행(친척 포함),1,12;21;22;3;4,1;3;4,0.3333
e_e003000,20,여,6,대중교통 등,1,6.0,0,1,3.83,3.5,3.83,2023,6,2023-06-29,2023-06-30,2,1,1,2,0,8,12000,5,3,0,나홀로 여행,1,22;27;4,1;4;9,0.6667
e_e003001,30,여,14,대중교통 등,5,6.0,316750,2,5.0,5.0,5.0,2023,6,2023-06-16,2023-06-18,7,7,1,4,3,24,357900,6,3,1,2인 가족 여행,0,1;23;4;6;9,1;23;6,0.0
e_e003002,30,남,4,자가용,2,6.0,180000,2,3.75,3.75,3.5,2023,7,2023-07-07,2023-07-09,1,1,2,0,2,6,0,4,3,1,자녀 동반 여행,0,11;21;22;24;26,11;21;26,0.0
e_e003003,60,남,3,자가용,7,11.0,0,1,5.0,4.67,5.0,2023,6,2023-06-12,2023-06-13,1,2,1,1,0,6,156490,5,3,1,2인 가족 여행,0,1;21;22;24;25;26;3;9,1;21;24,0.0
