TRAVEL_ID,SUCCESS_SCORE,TRIP_DAYS,MOVE_CNT,activity_payment_sum,activity_history_rows,ACTIVITY_TYPE_CD,payment_persona,activity_balance_index,GENDER,AGE_GRP,HOUSE_INCOME,TRAVEL_MOTIVE_1,TRAVEL_STATUS_ACCOMPANY,TRAVEL_COMPANIONS_NUM,RESIDENCE_SGG_CD,move_cnt_per_day,activity_payment_sum_per_day,activity_history_rows_per_day,travel_intensity_index
e_e005518,49.444444444444436,2,8,31500,7,3.0,low,2.2359263434155574,2,30,7,3,2인 여행(가족 외),1.0,11.0,4.0,15750.0,3.5,0.39091032012026866
e_e005527,36.83333333333333,2,6,94700,5,1.0,med,1.3709505901265835,1,30,7,8,2인 여행(가족 외),1.0,41.0,3.0,47350.0,2.5,-0.788758941696518
e_e005528,44.54545454545454,3,13,217220,15,1.0,high,2.17355725506171,1,30,9,2,2인 가족 여행,1.0,41.0,4.333333333333333,72406.66666666667,5.0,1.357305744320508
e_e005532,48.985507246376805,3,25,671700,33,3.0,high,1.7395865356006865,1,50,9,1,3인 이상 여행(가족 외),3.0,11.0,8.333333333333334,223900.0,11.0,7.058563940607045
e_e005551,44.88888888888889,2,5,130000,5,1.0,med,1.3709505901265835,2,20,7,1,2인 여행(가족 외),1.0,41.0,2.5,65000.0,2.5,-1.1329482853500639
e_e005553,41.0,2,6,91700,8,2.0,med,1.4999999956719148,1,40,12,8,자녀 동반 여행,1.0,41.0,3.0,45850.0,4.0,-0.05182307993197596
e_e005555,50.0,2,6,33000,6,1.0,low,2.2516291601743474,2,20,5,7,나홀로 여행,0.0,41.0,3.0,16500.0,3.0,-0.5431136544416707
e_e005562,38.333333333333336,3,8,151200,10,1.0,high,2.1219280876738873,2,40,9,1,자녀 동반 여행,3.0,11.0,2.6666666666666665,50400.0,3.3333333333333335,-0.6088096920408032
e_e005570,49.25925925925927,2,11,99800,13,3.0,med,2.4116022093185014,2,60,7,1,2인 여행(가족 외),1.0,11.0,5.5,49900.0,6.5,2.897350074609991
e_e005573,33.0,2,4,55550,5,1.0,med,1.921928089116582,2,40,7,3,자녀 동반 여행,2.0,44.0,2.0,27775.0,2.5,-1.47713762900361
e_e005575,42.77777777777778,2,8,43500,11,1.0,low,2.2998963825117205,2,30,5,3,자녀 동반 여행,1.0,41.0,4.0,21750.0,5.5,1.3734914691396582
e_e005577,44.0,3,7,147200,11,5.0,med,2.2998963825117205,2,20,6,1,2인 여행(가족 외),1.0,41.0,2.3333333333333335,49066.666666666664,3.6666666666666665,-0.6745057296399355
e_e005579,47.142857142857146,3,9,154500,21,1.0,high,2.2983093940873283,1,20,10,3,2인 여행(가족 외),1.0,44.0,3.0,51500.0,7.0,1.4220486435971083
e_e005585,48.0,2,6,135700,5,7.0,med,1.921928089116582,2,30,7,7,나홀로 여행,0.0,11.0,3.0,67850.0,2.5,-0.788758941696518
e_e005590,41.75,3,15,342400,11,1.0,high,1.4911148442844055,2,20,11,2,2인 여행(가족 외),1.0,48.0,5.0,114133.33333333333,3.6666666666666665,1.161170769845643
e_e005591,34.333333333333336,4,12,332980,17,1.0,high,1.875131041422934,1,20,12,3,부모 동반 여행,5.0,41.0,3.0,83245.0,4.25,0.07099956369544769
e_e005598,35.222222222222214,2,8,36500,8,3.0,low,1.9056390564587862,2,20,7,7,나홀로 여행,0.0,11.0,4.0,18250.0,4.0,0.6365556073751161
e_e005599,33.333333333333336,2,13,78800,12,1.0,med,2.584962490622291,2,20,5,1,2인 가족 여행,1.0,26.0,6.5,39400.0,6.0,3.3400834746622357
e_e005602,38.0,2,7,78500,6,1.0,med,1.4591479126991596,2,20,7,2,2인 여행(가족 외),1.0,11.0,3.5,39250.0,3.0,-0.1989243107881247
e_e005605,38.88888888888889,2,8,34300,11,4.0,low,2.4817145643299026,2,40,5,3,자녀 동반 여행,1.0,11.0,4.0,17150.0,5.5,1.3734914691396582
e_e005617,44.66666666666667,3,13,165900,10,1.0,high,2.1219280876738873,1,30,7,1,2인 여행(가족 외),1.0,41.0,4.333333333333333,55300.0,3.3333333333333335,0.5384881201376834
e_e005619,42.22222222222223,4,17,167100,19,1.0,high,1.7990156648843416,1,20,10,6,나홀로 여행,0.0,41.0,4.25,41775.0,4.75,1.1771182100841602
e_e005627,42.66666666666667,2,5,130100,5,1.0,med,1.3709505901265835,2,40,5,3,자녀 동반 여행,2.0,41.0,2.5,65050.0,2.5,-1.1329482853500639
e_e005642,48.66666666666667,3,7,131900,15,1.0,med,2.206238919997219,2,20,10,3,2인 여행(가족 외),1.0,41.0,2.3333333333333335,43966.666666666664,5.0,-0.019451630293675803
e_e005645,48.57142857142857,4,16,159500,22,1.0,high,2.071735019924694,2,20,4,1,부모 동반 여행,2.0,41.0,4.0,39875.0,5.5,1.3734914691396582
e_e005662,43.33333333333333,3,13,243580,18,1.0,high,1.9523612741791907,1,20,7,1,2인 여행(가족 외),1.0,43.0,4.333333333333333,81193.33333333333,6.0,1.8485963188302028
e_e005664,33.0,4,24,54800,22,4.0,med,1.9494642970086256,2,20,7,1,나홀로 여행,0.0,11.0,6.0,13700.0,5.5,2.750248843753842
e_e005665,47.77777777777778,2,8,6000,9,4.0,low,1.8799649415136361,2,50,7,1,나홀로 여행,0.0,41.0,4.0,3000.0,4.5,0.8822008946299633
e_e005676,39.166666666666664,2,6,121100,6,1.0,med,2.2516291601743474,2,30,8,1,3인 이상 여행(가족 외),2.0,41.0,3.0,60550.0,3.0,-0.5431136544416707
e_e005679,40.0,3,18,460400,23,1.0,high,2.6639575995951494,1,30,7,3,2인 여행(가족 외),1.0,48.0,6.0,153466.66666666666,7.666666666666667,3.814711755191514
e_e005682,48.0,2,5,1256000,6,1.0,high,1.9182958282837093,2,20,8,2,부모 동반 여행,2.0,41.0,2.5,628000.0,3.0,-0.8873029980952167
e_e005706,42.91666666666667,2,11,47500,9,7.0,med,2.0588138831177263,2,20,5,2,2인 가족 여행,1.0,41.0,5.5,23750.0,4.5,1.9147689255906015
e_e005711,40.222222222222214,2,5,34000,5,5.0,low,1.921928089116582,2,60,5,5,2인 가족 여행,1.0,41.0,2.5,17000.0,2.5,-1.1329482853500639
e_e005713,34.11111111111111,2,8,27000,7,1.0,low,1.6644977734296813,2,30,5,1,나홀로 여행,0.0,45.0,4.0,13500.0,3.5,0.39091032012026866
e_e005716,38.66666666666667,2,7,282400,11,1.0,high,2.2312702473941006,2,30,8,3,자녀 동반 여행,2.0,28.0,3.5,141200.0,5.5,1.029302125486112
e_e005718,35.37037037037037,4,20,310900,19,1.0,high,2.102933427168875,1,30,7,2,2인 여행(가족 외),1.0,26.0,5.0,77725.0,4.75,1.693402225564479
e_e005745,46.33333333333333,2,6,85600,5,1.0,med,1.921928089116582,1,30,7,1,2인 여행(가족 외),1.0,41.0,3.0,42800.0,2.5,-0.788758941696518
e_e005752,32.83333333333333,2,6,54600,4,1.0,med,-1.4426951595367387e-09,1,30,5,7,2인 여행(가족 외),1.0,41.0,3.0,27300.0,2.0,-1.0344042289513655
e_e005759,39.83333333333333,4,22,387200,32,5.0,high,2.1630373738997415,1,20,7,1,2인 여행(가족 외),1.0,44.0,5.5,96800.0,8.0,3.634285936374533
e_e005763,44.16666666666667,3,7,112500,13,2.0,med,2.103909903068889,1,30,10,8,자녀 동반 여행,2.0,41.0,2.3333333333333335,37500.0,4.333333333333333,-0.3469786799668058
e_e005765,35.166666666666664,2,6,78400,5,1.0,med,1.3709505901265835,1,40,7,2,2인 여행(가족 외),1.0,41.0,3.0,39200.0,2.5,-0.788758941696518
e_e005775,42.222222222222214,2,11,23000,17,1.0,low,2.6312929780830343,2,50,9,1,나홀로 여행,0.0,11.0,5.5,11500.0,8.5,3.879931223629381
e_e005781,44.1025641025641,4,15,349520,21,1.0,high,2.2983093940873283,2,20,4,2,부모 동반 여행,4.0,41.0,3.75,87380.0,5.25,1.0785741536854614
e_e005790,40.0,3,11,102930,9,3.0,med,2.197159716210674,1,30,10,3,자녀 동반 여행,2.0,41.0,3.6666666666666665,34310.0,3.0,-0.08419452957027612
e_e005793,37.04761904761905,3,9,192400,10,1.0,high,1.8464393389002354,2,40,5,2,2인 여행(가족 외),1.0,41.0,3.0,64133.333333333336,3.3333333333333335,-0.3793501296051057
e_e005803,41.83333333333333,2,6,102300,7,2.0,med,1.3787834891580906,1,20,9,5,나홀로 여행,0.0,41.0,3.0,51150.0,3.5,-0.29746836718682335
e_e005804,37.77777777777777,2,5,13500,7,1.0,low,2.2359263434155574,2,30,4,7,나홀로 여행,0.0,42.0,2.5,6750.0,3.5,-0.6416577108403693
e_e005807,44.36363636363637,2,13,206700,15,7.0,high,1.8322628912534884,2,30,5,8,나홀로 여행,0.0,48.0,6.5,103350.0,7.5,4.077019336426778
e_e005810,35.77777777777777,2,5,13600,8,1.0,low,1.9999999942292197,2,20,7,2,2인 여행(가족 외),1.0,11.0,2.5,6800.0,4.0,-0.3960124235855219
e_e005813,35.714285714285715,4,23,164930,24,1.0,high,2.162505598198613,2,20,7,4,나홀로 여행,0.0,29.0,5.75,41232.5,6.0,2.8237994591819167
e_e005822,37.5,2,6,73000,7,5.0,med,2.521640627687148,1,40,6,6,자녀 동반 여행,2.0,28.0,3.0,36500.0,3.5,-0.29746836718682335
e_e005826,34.888888888888886,2,5,71600,4,1.0,med,1.4999999956719148,2,60,7,2,3인 이상 여행(가족 외),3.0,11.0,2.5,35800.0,2.0,-1.3785935726049114
e_e005831,36.333333333333336,2,8,122800,8,1.0,med,1.9056390564587862,1,20,7,7,2인 여행(가족 외),1.0,41.0,4.0,61400.0,4.0,0.6365556073751161
e_e005833,37.333333333333336,3,7,143900,8,1.0,med,1.5612781201310477,1,20,8,7,2인 여행(가족 외),1.0,11.0,2.3333333333333335,47966.666666666664,2.6666666666666665,-1.1657963041496302
e_e005840,45.55555555555556,2,5,9780,10,3.0,low,2.1709505872411934,1,20,4,8,2인 여행(가족 외),1.0,41.0,2.5,4890.0,5.0,0.0952781509241728
e_e005853,34.666666666666664,2,4,127500,5,1.0,med,1.921928089116582,2,20,9,2,2인 여행(가족 외),1.0,28.0,2.0,63750.0,2.5,-1.47713762900361
e_e005860,45.18518518518518,3,11,196400,11,1.0,high,2.413088427769587,2,60,4,5,3대 동반 여행(친척 포함),4.0,27.0,3.6666666666666665,65466.666666666664,3.6666666666666665,0.2433325201028536
e_e005862,28.85714285714286,2,9,184866,11,2.0,high,1.4949188439058658,2,30,10,9,2인 여행(가족 외),1.0,41.0,4.5,92433.0,5.5,1.7176808127932042
e_e005863,35.5,3,6,393650,9,1.0,high,1.8365916623381988,2,40,12,9,3인 이상 여행(가족 외),6.0,41.0,2.0,131216.66666666666,3.0,-1.2314923417487627
e_e005876,40.83333333333333,3,10,202230,9,1.0,high,2.0588138831177263,2,30,7,2,나홀로 여행,0.0,41.0,3.3333333333333335,67410.0,3.0,-0.3136540920059733
e_e005885,46.33333333333333,2,6,66400,6,1.0,med,1.7924812445897977,2,20,7,1,2인 여행(가족 외),1.0,41.0,3.0,33200.0,3.0,-0.5431136544416707
e_e005886,44.54545454545454,3,15,317600,12,1.0,high,2.054585162124324,1,30,5,5,3인 이상 여행(가족 외),3.0,30.0,5.0,105866.66666666667,4.0,1.324934294682208
e_e005891,50.0,3,11,240500,14,1.0,high,2.3527457722156995,1,40,7,3,2인 여행(가족 외),1.0,41.0,3.6666666666666665,80166.66666666667,4.666666666666667,0.7346230946125485
e_e005899,50.0,2,3,146800,5,1.0,med,2.321928087673887,1,40,6,3,자녀 동반 여행,2.0,46.0,1.5,73400.0,2.5,-1.8213269726571562
e_e005910,44.0,2,4,57000,3,1.0,med,0.9182958311690995,2,30,11,3,2인 가족 여행,1.0,41.0,2.0,28500.0,1.5,-1.9684282035133047
e_e005915,42.857142857142854,2,9,27900,14,4.0,low,2.1559680949324327,2,30,7,6,나홀로 여행,0.0,41.0,4.5,13950.0,7.0,2.4546166745577462
e_e005922,43.13725490196078,4,19,263250,19,1.0,high,2.0632025060023764,2,20,3,3,2인 여행(가족 외),1.0,41.0,4.75,65812.5,4.75,1.521307553737706
e_e005926,43.0,3,10,245250,12,1.0,high,1.9591479112564647,2,60,6,3,2인 여행(가족 외),1.0,11.0,3.3333333333333335,81750.0,4.0,0.1776364825037215
e_e005930,47.17948717948718,3,15,302900,17,1.0,high,2.307188567506498,2,20,6,6,나홀로 여행,0.0,11.0,5.0,100966.66666666667,5.666666666666667,2.143751918865033
e_e005935,33.5,2,6,47300,8,1.0,med,1.4999999956719148,2,30,7,1,2인 여행(가족 외),1.0,28.0,3.0,23650.0,4.0,-0.05182307993197596
e_e005940,44.0,3,5,92900,5,1.0,med,0.7219280920019722,1,50,8,6,3인 이상 여행(가족 외),3.0,11.0,1.6666666666666667,30966.666666666668,1.6666666666666667,-2.1160060035307198
e_e005945,48.484848484848484,4,13,281800,18,1.0,high,1.876357632276377,1,30,9,2,2인 가족 여행,1.0,41.0,3.25,70450.0,4.5,0.3659168791496444
e_e005947,48.0,3,6,140000,13,3.0,med,1.8843135220290188,2,40,4,1,3인 이상 여행(가족 외),4.0,11.0,2.0,46666.666666666664,4.333333333333333,-0.5764382424025032
e_e005961,26.95238095238095,2,9,56800,7,7.0,med,1.3787834891580906,2,30,7,3,2인 여행(가족 외),1.0,11.0,4.5,28400.0,3.5,0.7350996637738147
e_e005965,45.777777777777786,2,5,23650,4,1.0,low,1.9999999942292197,1,30,11,3,2인 가족 여행,1.0,28.0,2.5,11825.0,2.0,-1.3785935726049114
e_e005970,38.83333333333333,2,6,61500,5,1.0,med,1.921928089116582,2,40,7,3,3인 이상 여행(가족 외),4.0,41.0,3.0,30750.0,2.5,-0.788758941696518
e_e005973,33.333333333333336,2,6,82000,10,1.0,med,2.4464393360148455,1,20,6,3,2인 여행(가족 외),1.0,41.0,3.0,41000.0,5.0,0.4394674945777188
e_e005978,39.166666666666664,3,6,77000,11,1.0,med,2.1867043386965492,2,20,11,2,2인 여행(가족 외),1.0,11.0,2.0,25666.666666666668,3.6666666666666665,-0.9039652920756329
e_e005999,44.16666666666667,2,7,70000,7,1.0,med,2.2359263434155574,2,20,7,1,2인 여행(가족 외),1.0,41.0,3.5,35000.0,3.5,0.04672097646672267
e_e006003,38.444444444444436,2,5,78800,3,1.0,med,0.9182958311690995,1,20,11,9,2인 여행(가족 외),1.0,41.0,2.5,39400.0,1.5,-1.6242388598597586
e_e006005,50.0,2,8,142900,7,1.0,med,2.1280852716779193,2,20,4,1,2인 여행(가족 외),1.0,41.0,4.0,71450.0,3.5,0.39091032012026866
e_e006014,43.33333333333333,3,13,70500,15,1.0,med,2.389898086808117,2,30,7,8,자녀 동반 여행,1.0,11.0,4.333333333333333,23500.0,5.0,1.357305744320508
e_e006016,37.0,3,12,233200,12,1.0,high,2.1258145764804364,2,60,8,1,2인 가족 여행,1.0,41.0,4.0,77733.33333333333,4.0,0.6365556073751161
e_e006022,48.205128205128204,3,15,140100,17,1.0,med,2.1333874841031215,2,40,7,8,자녀 동반 여행,3.0,41.0,5.0,46700.0,5.666666666666667,2.143751918865033
e_e006025,48.0,2,6,72500,6,1.0,med,1.9182958282837093,2,20,5,7,2인 가족 여행,1.0,28.0,3.0,36250.0,3.0,-0.5431136544416707
e_e006028,42.66666666666667,2,6,154800,5,1.0,high,1.3709505901265835,2,20,6,5,2인 여행(가족 외),1.0,41.0,3.0,77400.0,2.5,-0.788758941696518
e_e006029,35.5,2,6,246500,6,1.0,high,1.9182958282837093,2,40,7,6,3인 이상 여행(가족 외),9.0,41.0,3.0,123250.0,3.0,-0.5431136544416707
e_e006030,49.58333333333333,3,10,157360,11,1.0,high,2.413088427769587,2,30,7,2,2인 여행(가족 외),1.0,11.0,3.3333333333333335,52453.333333333336,3.6666666666666665,0.013872957667156488
e_e006032,47.16666666666667,2,6,121600,5,1.0,med,1.921928089116582,1,30,12,1,2인 여행(가족 외),1.0,11.0,3.0,60800.0,2.5,-0.788758941696518
e_e006033,45.641025641025635,2,15,123000,18,1.0,med,2.016875688553089,1,20,5,2,2인 여행(가족 외),1.0,44.0,7.5,61500.0,9.0,5.502333885498412
e_e006041,40.33333333333333,3,12,152480,17,1.0,high,2.2066293957405647,1,20,10,2,2인 여행(가족 외),1.0,41.0,4.0,50826.666666666664,5.666666666666667,1.4553732315579406
e_e006042,43.0,3,6,128390,8,1.0,med,1.7499999942292197,1,60,12,1,3대 동반 여행(친척 포함),2.0,41.0,2.0,42796.666666666664,2.6666666666666665,-1.3952558665853276
e_e006050,44.28571428571429,3,9,418588,11,1.0,high,2.1180782021362337,1,40,9,1,3인 이상 여행(가족 외),4.0,41.0,3.0,139529.33333333334,3.6666666666666665,-0.21558660476854097
e_e006052,44.0,2,3,44300,2,1.0,low,0.99999999711461,1,40,7,3,3인 이상 여행(가족 외),3.0,41.0,1.5,22150.0,1.0,-2.558262834421698
e_e006057,36.66666666666667,2,7,142600,6,1.0,med,1.7924812445897977,2,60,7,2,2인 여행(가족 외),1.0,41.0,3.5,71300.0,3.0,-0.1989243107881247
e_e006059,39.743589743589745,3,15,319400,13,1.0,high,2.3458519806820908,2,30,8,1,2인 가족 여행,1.0,50.0,5.0,106466.66666666667,4.333333333333333,1.4886978195187728
e_e006069,44.0,3,7,241450,9,1.0,high,1.7527152732089246,2,20,11,3,부모 동반 여행,3.0,41.0,2.3333333333333335,80483.33333333333,3.0,-1.0020327793130652
e_e006073,41.0,2,4,215200,4,1.0,high,1.4999999956719148,2,60,5,2,3대 동반 여행(친척 포함),4.0,41.0,2.0,107600.0,2.0,-1.7227829162584576
e_e006081,42.96296296296297,3,11,275000,12,1.0,high,2.188721868327392,2,20,7,2,2인 여행(가족 외),1.0,11.0,3.6666666666666665,91666.66666666667,4.0,0.40709604493941864
e_e006086,33.55555555555556,3,11,149700,15,1.0,med,1.9329145582086178,2,20,6,3,2인 여행(가족 외),1.0,42.0,3.6666666666666665,49900.0,5.0,0.8983866194491134
e_e006090,32.666666666666664,2,5,205200,3,1.0,high,1.584962496393071,2,30,9,4,자녀 동반 여행,1.0,41.0,2.5,102600.0,1.5,-1.6242388598597586
e_e006098,42.142857142857146,2,16,153700,21,4.0,high,2.2125822960025543,2,30,7,3,3인 이상 여행(가족 외),2.0,30.0,8.0,76850.0,10.5,6.5834590909165005
e_e006100,40.303030303030305,4,13,179076,19,1.0,high,2.1492799809181515,1,30,7,7,2인 여행(가족 외),1.0,11.0,3.25,44769.0,4.75,0.4887395227770681
e_e006128,42.857142857142854,2,9,67100,16,4.0,med,2.48345858468818,2,20,10,4,2인 가족 여행,1.0,11.0,4.5,33550.0,8.0,2.945907249067441
e_e006133,42.222222222222214,2,5,106000,8,1.0,med,2.155639055016091,1,20,7,3,2인 여행(가족 외),1.0,11.0,2.5,53000.0,4.0,-0.3960124235855219
e_e006136,46.36363636363637,4,35,139640,38,7.0,med,2.389264595894965,2,20,3,7,나홀로 여행,0.0,29.0,8.75,34910.0,9.5,6.608452531887124
e_e006145,36.666666666666664,2,6,159500,6,1.0,high,2.2516291601743474,2,40,7,7,자녀 동반 여행,1.0,28.0,3.0,79750.0,3.0,-0.5431136544416707
e_e006151,46.25,3,10,470200,10,5.0,high,2.0464393374575405,1,20,7,3,2인 여행(가족 외),1.0,41.0,3.3333333333333335,156733.33333333334,3.3333333333333335,-0.1498905671694083
e_e006153,32.99999999999999,3,12,410600,15,1.0,high,2.0131324579572634,1,30,5,2,자녀 동반 여행,2.0,11.0,4.0,136866.66666666666,5.0,1.1278461818848107
e_e006157,36.666666666666664,3,7,67000,13,3.0,med,2.0381596744324777,2,30,7,1,자녀 동반 여행,2.0,41.0,2.3333333333333335,22333.333333333332,4.333333333333333,-0.3469786799668058
e_e006177,46.0,2,3,0,3,3.0,low,1.584962496393071,1,60,2,1,2인 여행(가족 외),1.0,41.0,1.5,0.0,1.5,-2.312617547166851
e_e006179,38.80952380952381,4,17,434600,16,1.0,high,2.399397461691529,2,30,7,2,2인 여행(가족 외),1.0,41.0,4.25,108650.0,4.0,0.8086502792018891
e_e006198,32.166666666666664,2,6,68600,9,2.0,med,1.6577427207341087,2,40,7,3,2인 가족 여행,1.0,41.0,3.0,34300.0,4.5,0.19382220732287136
e_e006203,32.666666666666664,2,5,79600,5,1.0,med,1.5219280905592771,2,20,10,3,부모 동반 여행,2.0,41.0,2.5,39800.0,2.5,-1.1329482853500639
e_e006208,39.80952380952381,2,9,114100,7,1.0,med,1.3787834891580906,1,20,11,3,2인 여행(가족 외),1.0,41.0,4.5,57050.0,3.5,0.7350996637738147
e_e006213,40.08333333333333,3,10,568100,11,1.0,high,1.6767370242813522,1,40,7,8,2인 여행(가족 외),1.0,47.0,3.3333333333333335,189366.66666666666,3.6666666666666665,0.013872957667156488
e_e006214,40.0,2,12,80300,16,1.0,med,2.227216994249007,2,20,4,3,2인 여행(가족 외),1.0,28.0,6.0,40150.0,8.0,3.978475280028079
e_e006218,35.166666666666664,2,6,8400,6,1.0,low,1.4591479126991596,1,30,9,3,2인 여행(가족 외),1.0,28.0,3.0,4200.0,3.0,-0.5431136544416707
e_e006221,44.16666666666667,3,10,243000,11,1.0,high,1.8676338837577369,1,30,12,3,3인 이상 여행(가족 외),3.0,43.0,3.3333333333333335,81000.0,3.6666666666666665,0.013872957667156488
e_e006224,44.66666666666667,2,7,49733,9,1.0,med,2.197159716210674,2,20,8,1,2인 여행(가족 외),1.0,41.0,3.5,24866.5,4.5,0.5380115509764174
e_e006225,42.5,2,6,20900,7,1.0,low,2.2359263434155574,2,20,6,2,2인 여행(가족 외),1.0,11.0,3.0,10450.0,3.5,-0.29746836718682335
e_e006226,33.55555555555556,2,5,76100,7,4.0,med,1.8423709874063285,2,40,12,7,자녀 동반 여행,4.0,41.0,2.5,38050.0,3.5,-0.6416577108403693
e_e006251,41.333333333333336,2,7,223980,7,1.0,high,0.9852281331488615,2,20,8,3,2인 여행(가족 외),1.0,41.0,3.5,111990.0,3.5,0.04672097646672267
e_e006255,36.666666666666664,2,4,59800,8,2.0,med,2.155639055016091,1,40,6,3,자녀 동반 여행,2.0,28.0,2.0,29900.0,4.0,-0.7402017672390679
e_e006261,36.222222222222214,2,5,92000,3,1.0,med,0.9182958311690995,1,20,7,1,2인 여행(가족 외),1.0,28.0,2.5,46000.0,1.5,-1.6242388598597586
e_e006272,41.5,2,6,81300,4,1.0,med,0.8112781215737428,2,30,4,1,2인 여행(가족 외),1.0,41.0,3.0,40650.0,2.0,-1.0344042289513655
e_e006291,28.222222222222218,2,5,79000,5,1.0,med,1.5219280905592771,2,60,12,3,자녀 동반 여행,2.0,11.0,2.5,39500.0,2.5,-1.1329482853500639
e_e006314,37.14285714285714,2,9,84000,11,1.0,med,2.1867043386965492,2,20,7,3,2인 여행(가족 외),1.0,11.0,4.5,42000.0,5.5,1.7176808127932042
e_e006315,39.44444444444444,2,8,126420,10,3.0,med,2.24643933745754,2,40,12,8,자녀 동반 여행,3.0,11.0,4.0,63210.0,5.0,1.1278461818848107
e_e006321,35.777777777777786,2,8,149200,9,1.0,med,1.7527152732089246,1,20,4,3,2인 여행(가족 외),1.0,41.0,4.0,74600.0,4.5,0.8822008946299633
e_e006324,36.0,2,6,61500,5,1.0,med,1.3709505901265835,2,20,11,3,2인 여행(가족 외),1.0,41.0,3.0,30750.0,2.5,-0.788758941696518
e_e006333,33.77777777777777,2,6,254000,8,1.0,high,1.5612781201310477,1,60,12,3,3대 동반 여행(친척 포함),6.0,41.0,3.0,127000.0,4.0,-0.05182307993197596
e_e006341,28.444444444444443,2,5,18500,3,1.0,low,0.9182958311690995,2,20,5,1,나홀로 여행,0.0,28.0,2.5,9250.0,1.5,-1.6242388598597586
e_e006348,45.5,2,8,71100,7,1.0,med,1.950212059143967,2,40,7,1,3인 이상 여행(가족 외),2.0,41.0,4.0,35550.0,3.5,0.39091032012026866
e_e006351,44.0,2,3,226000,2,1.0,high,0.99999999711461,1,60,11,9,부모 동반 여행,9.0,11.0,1.5,113000.0,1.0,-2.558262834421698
e_e006352,41.33333333333333,2,6,110010,5,4.0,med,1.921928089116582,2,40,8,7,2인 가족 여행,1.0,41.0,3.0,55005.0,2.5,-0.788758941696518
e_e006355,40.0,2,15,122300,26,2.0,med,2.0809890811836067,2,20,7,10,3인 이상 여행(가족 외),2.0,41.0,7.5,61150.0,13.0,7.4674961835371905
e_e006359,32.285714285714285,2,9,18000,7,4.0,low,1.8423709874063285,2,40,7,2,3인 이상 여행(가족 외),2.0,11.0,4.5,9000.0,3.5,0.7350996637738147
e_e006371,31.333333333333336,2,9,144800,8,2.0,med,1.9056390564587862,2,20,7,9,2인 여행(가족 외),1.0,43.0,4.5,72400.0,4.0,0.9807449510286621
e_e006406,38.83333333333333,2,6,204600,6,2.0,high,1.9182958282837093,1,30,7,7,2인 여행(가족 외),1.0,11.0,3.0,102300.0,3.0,-0.5431136544416707
e_e006407,30.592592592592595,2,11,209400,9,2.0,high,1.6577427207341087,1,20,6,1,2인 여행(가족 외),1.0,43.0,5.5,104700.0,4.5,1.9147689255906015
e_e006414,40.16666666666667,2,6,554400,4,1.0,high,1.4999999956719148,1,40,7,2,3인 이상 여행(가족 외),2.0,41.0,3.0,277200.0,2.0,-1.0344042289513655
e_e006416,38.5,2,6,59000,5,1.0,med,1.5219280905592771,2,20,6,5,나홀로 여행,0.0,41.0,3.0,29500.0,2.5,-0.788758941696518
